#{"t_start": 1666372704.2178278, "env_id": "BipedalWalker-v3"}
r,l,t
-34.15106,1600,54.305427
-98.525658,131,56.238489
-92.691658,188,57.940965
-111.449512,131,58.784561
-93.514358,90,59.333078
-104.873251,51,59.648967
-107.195793,117,60.361799
-107.504532,663,64.466202
-109.462571,46,64.763309
-110.955026,115,69.801445
-136.967828,135,70.703318
-101.297784,256,73.536132
-99.0856,112,74.339466
-112.228724,106,75.800092
-5.814982,1600,133.20722
-68.304617,537,136.716513
-94.483151,239,138.164808
-110.001321,60,138.538858
-109.81967,112,186.2051
91.510435,1600,242.502597
186.885861,1600,308.512051
-109.699186,33,308.760616
-24.473566,734,314.278307
-110.24543,41,314.534616
238.414717,1600,371.906898
236.709703,1468,425.790141
243.287948,1486,438.153024
-30.561735,510,441.345217
-107.754377,33,441.536312
-113.005785,60,441.899962
251.754322,1305,491.346167
-107.715407,40,491.601317
-115.559015,115,492.297753
-108.336147,40,492.530159
-120.432514,98,493.119357
-107.236491,141,496.038563
-108.237263,41,496.379824
244.031331,1423,507.635636
-12.323671,454,551.089716
-106.862394,40,551.498572
241.025868,1459,602.227088
-53.777686,493,605.452145
-103.096285,50,605.774599
-24.229031,375,608.213506
-48.480586,368,624.035908
-114.838253,37,624.277054
-27.06316,479,627.526897
-101.706263,58,627.896307
256.880344,1326,637.980754
-125.113421,46,638.271149
-117.675079,39,638.519234
-123.499536,53,638.864944
-126.378993,46,639.159173
-114.874617,52,639.485304
-121.581527,46,639.775428
-109.283773,38,640.015725
-127.543954,47,640.317825
-127.499494,48,640.621751
251.63299,1318,691.006709
262.914812,1180,700.339661
-108.823904,34,700.604913
-107.459782,42,700.909615
-107.938436,42,701.193596
-109.323619,34,701.421673
-108.786073,64,701.844072
-109.038716,42,702.113106
-108.040184,40,702.391372
273.298899,1090,711.347317
270.441595,1097,759.363067
267.858611,1116,798.932781
273.21069,1047,835.728782
271.664252,1102,843.471932
0.17962,531,882.520472
124.857999,1051,889.806896
259.327682,1229,935.398852
271.338909,1093,978.66329
274.713327,999,984.866108
267.671836,1053,1029.666102
267.414648,1059,1073.339601
50.035757,612,1077.043877
57.040247,597,1109.433599
59.249443,662,1113.777952
66.989935,761,1118.355906
-53.809882,371,1150.623274
-46.405813,459,1153.517267
245.94407,1345,1197.062475
-81.871349,303,1199.104237
253.29775,1284,1256.861056
253.2125,1259,1313.225676
258.387674,1194,1320.882834
242.085913,1367,1376.676667
262.74791,1144,1431.14808
-95.881177,205,1432.441504
268.377716,1051,1474.288732
265.223362,1009,1480.624166
262.967271,1075,1519.228863
265.314633,1051,1560.6027
264.82998,1041,1598.476485
266.148434,1040,1605.797007
267.474929,1047,1644.966279
33.128624,610,1649.33589
-118.137924,101,1650.018934
-100.592602,160,1651.142845
268.372831,1112,1693.16302
255.384131,1182,1750.682257
266.798801,1083,1805.247242
267.451069,1072,1812.372867
270.614823,1068,1854.008519
274.925647,1037,1892.658607
-32.996932,384,1895.800268
267.337595,1112,1932.490068
-35.816086,378,1935.188664
274.674926,1050,1941.784852
269.598222,1093,1980.177358
267.266402,1114,2021.786008
263.546771,1179,2061.476889
272.574944,1046,2067.999413
270.046121,1097,2106.054104
276.001982,1034,2141.675513
272.173081,1030,2148.667541
-103.195379,146,2149.595808
273.899376,1011,2188.341133
270.091183,1046,2225.080754
58.286867,733,2229.646065
266.066281,1064,2266.081864
266.071065,1009,2304.740755
265.654424,1030,2311.633074
268.49699,1021,2348.425325
-92.711004,163,2349.415995
272.374117,994,2385.242649
153.503396,969,2391.93918
275.356781,1002,2428.504725
-26.792558,380,2430.932928
275.420632,1026,2467.957479
276.625758,1037,2474.393909
277.228116,1024,2511.955967
70.973538,839,2549.209576
-52.190476,308,2551.452526
272.24115,1061,2558.28164
-61.695766,332,2591.312928
265.11572,1073,2597.915812
266.841194,1068,2638.623321
269.931093,1018,2680.131526
271.466599,1037,2687.765357
278.00358,969,2725.779205
272.567017,1037,2761.747072
271.958261,1053,2768.621017
275.560451,1008,2804.292572
277.778966,997,2812.853597
278.104605,998,2818.821706
275.069377,1007,2853.190063
274.819992,1049,2890.384496
274.47572,1021,2896.905791
274.067941,1009,2934.018784
129.198471,912,2940.043537
272.147363,1046,2977.423542
271.844452,1020,3015.280149
275.685279,991,3022.023422
277.1709,1021,3061.035655
276.755206,1028,3101.833576
276.082084,1016,3109.536062
-54.794829,238,3161.30913
269.115434,1083,3168.196585
-31.618444,413,3201.578903
65.547009,655,3205.998746
143.626396,991,3248.039408
-108.758742,108,3248.700922
274.481646,1040,3254.688411
275.241373,1045,3292.020377
277.541342,1009,3328.325646
276.042997,1026,3335.056756
278.6134,1011,3370.140127
272.27063,1051,3406.620322
276.007223,1038,3413.330755
274.492986,1068,3454.063838
-107.63193,35,3454.411139
-43.809866,311,3457.731774
279.840431,986,3496.524954
276.955572,1011,3503.58672
274.329803,1023,3543.82181
270.858957,1067,3584.597049
279.270531,995,3590.9355
278.087278,1027,3633.49405
-113.66809,87,3634.176035
277.416792,1010,3678.141145
14.295963,563,3682.054785
277.714762,1027,3725.879731
125.100864,931,3731.925488
276.998179,1001,3769.628274
276.103538,993,3808.157553
275.17773,1004,3814.696798
271.634367,1084,3852.737011
-51.986352,287,3854.789244
276.408162,979,3893.483478
275.506496,997,3899.750276
272.30784,1012,3937.895736
275.12819,989,3977.610504
276.677439,982,3984.881327
45.238584,577,4019.451299
-20.615562,363,4021.587111
276.007697,988,4059.787136
-31.027724,332,4062.263916
280.090423,956,4068.071177
-114.679676,111,4068.744704
277.817222,941,4105.428148
278.47903,949,4140.402522
279.07749,965,4146.29551
279.814406,935,4180.565737
279.310278,947,4213.681023
278.295439,943,4220.130512
-17.130977,306,4221.997353
281.238402,920,4255.127097
280.731921,917,4261.851329
283.691293,894,4294.240001
280.224333,915,4345.980911
287.868885,914,4351.749306
-16.759261,337,4353.883178
-46.561567,274,4383.311744
286.360426,890,4389.497385
286.08361,894,4420.311943
290.127551,871,4425.463294
289.566199,867,4458.324205
288.750935,866,4463.676656
290.796153,873,4494.92995
289.392505,863,4526.51104
291.4718,832,4532.255665
111.601189,633,4536.088003
292.081598,820,4566.404333
289.709183,845,4594.791812
-122.728404,104,4595.58442
291.691693,820,4600.946977
289.111832,869,4632.189069
289.899906,820,4639.572111
288.990869,839,4670.743741
294.054783,775,4676.085315
291.98238,780,4705.813786
294.913499,779,4711.109396
294.069733,781,4740.781198
295.435239,788,4746.021687
296.596685,758,4774.824229
116.186784,585,4778.63376
294.73684,770,4806.818426
296.003127,754,4812.412371
293.171093,825,4840.501478
298.47434,772,4845.477375
298.787968,746,4873.956244
297.630951,790,4879.908807
-4.899186,305,4882.170939
296.054944,759,4911.034643
53.353481,437,4913.791749
297.68829,765,4941.993806
297.229042,754,4947.625921
298.548955,732,4975.794662
83.653383,508,4979.213969
298.256798,788,4984.407048
299.541138,777,5015.694619
93.777232,556,5019.335078
301.027517,745,5048.471313
296.000098,809,5054.205013
169.718477,671,5083.770025
298.221756,765,5089.343771
299.708475,741,5119.081062
294.507628,796,5124.476539
294.820276,772,5152.156673
297.009239,746,5157.738495
297.957278,757,5185.125663
293.746119,758,5189.569545
296.733,748,5215.446563
296.885458,754,5220.707634
294.409591,781,5225.780908
298.289214,753,5253.509008
301.239867,729,5258.868205
301.115841,743,5286.034464
150.435941,619,5290.274326
301.282435,741,5317.409378
300.799117,734,5322.223636
302.900328,726,5350.661753
300.295584,751,5355.811233
298.787726,745,5382.348824
92.323381,486,5385.448642
82.632082,476,5388.545055
301.229029,731,5415.791733
300.740031,730,5420.513548
302.464121,720,5446.931957
301.113362,742,5451.758318
300.777516,711,5477.816568
-4.878771,264,5479.890359
60.167693,449,5482.746076
302.916328,726,5508.151961
305.134909,702,5512.951591
304.147989,722,5517.613531
-30.532241,284,5543.527907
302.826458,747,5548.501165
303.493606,713,5573.897397
303.614722,717,5578.845735
303.159276,710,5583.366474
304.036812,703,5609.347381
303.294214,717,5613.856209
299.626544,759,5640.01663
303.088202,711,5644.504876
305.49356,714,5669.641326
303.758663,715,5674.132823
305.461885,682,5699.016162
304.836927,699,5703.368586
303.278614,704,5728.61465
305.096494,704,5733.136067
305.987477,698,5737.105768
304.213367,723,5761.696443
305.40296,710,5765.67066
304.373378,722,5792.172032
305.208165,715,5796.517039
299.642452,753,5821.190777
305.429261,694,5825.262777
301.774461,745,5849.535818
190.154276,686,5853.724305
305.214185,690,5877.395764
303.961309,695,5881.641351
125.567534,559,5885.202448
304.850669,694,5912.014406
-19.670417,259,5913.598164
302.899638,715,5918.397202
304.320051,689,5943.247732
302.866457,701,5948.489481
303.631536,702,5973.349932
304.576808,710,5977.676192
307.061615,676,6001.941877
306.797477,677,6006.114314
303.781815,711,6030.553864
303.706086,725,6036.052455
304.656615,717,6060.480452
308.886847,678,6064.358435
308.037432,684,6068.532716
164.294053,621,6091.76946
-16.202184,237,6093.225124
308.214043,676,6097.171885
307.024104,686,6120.324468
307.162159,677,6124.406679
307.47532,666,6148.362797
137.299146,548,6152.473835
306.505248,674,6156.566382
307.148577,693,6181.795579
307.488947,691,6186.034889
305.149622,707,6211.081503
306.976878,697,6214.99885
306.704266,696,6239.078387
307.241007,691,6243.17912
307.094006,689,6266.480116
63.218413,398,6269.959573
306.820471,690,6274.102473
306.19797,696,6297.561965
305.560556,700,6301.792014
304.828902,716,6326.579191
305.874549,703,6330.886739
305.212496,704,6354.865293
306.524159,699,6359.174929
307.508228,684,6363.279678
305.755161,701,6388.626299
308.815143,679,6392.774445
308.266188,673,6416.572804
307.547605,680,6420.623329
306.123229,694,6445.001422
306.916471,692,6449.980211
308.181686,688,6454.298236
307.109878,702,6478.776246
306.405094,720,6483.246335
307.124103,686,6508.086866
308.55241,677,6512.151472
309.850519,678,6537.131912
308.169207,681,6541.273325
307.225175,703,6565.673872
307.302499,684,6570.069097
307.622194,688,6574.275046
308.787173,685,6598.382086
307.436654,693,6602.641015
309.748059,679,6626.561822
309.459734,685,6630.620691
308.82129,696,6653.998476
310.143076,689,6658.062637
307.197112,701,6681.110818
36.237681,341,6683.387799
309.700145,689,6687.588861
311.849936,672,6710.875427
83.112267,443,6713.521171
309.29963,690,6717.67971
309.792753,678,6741.542664
310.094598,683,6745.467656
307.616629,719,6769.087678
310.694056,683,6773.105233
309.241088,690,6797.181177
309.740539,687,6802.115879
309.288395,683,6806.528894
308.283131,695,6832.309577
309.991085,688,6837.518125
310.336786,684,6864.2126
309.71279,678,6868.72937
307.055654,689,6894.752844
309.452332,679,6899.160456
309.43418,685,6924.116325
308.896292,669,6928.968443
309.517233,682,6933.457412
309.247302,697,6958.129931
308.740268,682,6962.392441
310.391417,668,6986.87324
309.757861,686,6991.113639
309.426753,682,7015.642521
307.947172,696,7021.002281
309.03863,675,7025.207767
309.441515,675,7049.557508
308.335667,677,7053.683412
60.835993,384,7076.263779
308.765379,681,7080.723095
310.528416,667,7085.242547
307.805918,647,7109.767259
309.377186,681,7113.779109
309.220646,684,7137.879003
308.283661,685,7142.292976
30.885961,324,7144.338994
307.982531,706,7169.058662
309.190543,674,7172.986547
306.922624,704,7197.036448
308.947643,682,7201.090973
309.637115,677,7224.489015
308.926291,680,7229.070359
148.702444,554,7232.382783
308.29601,698,7255.610544
308.350725,680,7259.731816
310.668532,667,7283.942923
73.511098,417,7286.723228
308.019455,704,7290.973397
308.914342,675,7314.519879
308.968077,680,7318.566653
308.008277,690,7341.94158
307.667475,689,7346.480659
308.638306,695,7370.107896
307.455567,698,7374.471788
309.718597,678,7378.562107
169.304084,614,7401.679685
309.37427,686,7405.711963
308.087715,690,7428.736205
308.532398,678,7432.851004
