#{"t_start": 1665132145.7436423, "env_id": "Acrobot-v1"}
r,l,t
-500.0,500,3.543022
-240.0,241,4.310602
-217.0,218,4.963994
-155.0,156,5.442901
-152.0,153,5.904318
-174.0,175,6.406966
-154.0,155,10.810117
-125.0,126,11.190968
-118.0,119,11.550944
-100.0,101,11.872087
-105.0,106,12.237915
-95.0,96,12.5582
-155.0,156,13.056623
-97.0,98,13.368473
-88.0,89,13.668633
-108.0,109,14.002911
-95.0,96,14.290541
-69.0,70,14.503173
-102.0,103,14.815166
-93.0,94,15.100025
-93.0,94,15.382289
-185.0,186,19.922652
-62.0,63,20.110316
-76.0,77,20.347346
-77.0,78,20.582847
-84.0,85,20.8402
-94.0,95,21.12386
-97.0,98,21.42254
-92.0,93,21.701913
-69.0,70,21.913139
-80.0,81,22.161348
-87.0,88,22.426926
-141.0,142,22.85685
-71.0,72,23.072208
-76.0,77,23.303682
-70.0,71,23.521541
-151.0,152,23.97773
-88.0,89,24.246219
-97.0,98,26.068346
-77.0,78,26.308795
-72.0,73,26.532693
-95.0,96,26.840808
-82.0,83,27.12392
-71.0,72,27.374853
-105.0,106,27.707169
-74.0,75,27.943292
-81.0,82,28.209913
-100.0,101,28.539207
-72.0,73,28.762881
-86.0,87,29.039395
-87.0,88,29.305649
-96.0,97,29.604605
-75.0,76,29.833985
-91.0,92,30.109696
-82.0,83,30.363418
-84.0,85,30.621057
-90.0,91,31.788414
-79.0,80,32.036943
-221.0,222,32.715624
-81.0,82,32.967638
-71.0,72,33.182581
-162.0,163,33.679957
-76.0,77,33.949717
-73.0,74,34.196846
-99.0,100,34.510237
-97.0,98,34.820771
-107.0,108,35.167391
-78.0,79,35.413759
-69.0,70,35.636146
-77.0,78,35.87473
-71.0,72,36.089161
-77.0,78,36.335937
-83.0,84,38.222233
-75.0,76,38.457009
-80.0,81,38.701513
-90.0,91,38.975841
-98.0,99,39.272956
-190.0,191,39.847999
-81.0,82,40.09289
-63.0,64,40.289412
-86.0,87,40.556121
-102.0,103,40.866417
-79.0,80,41.108809
-72.0,73,41.335983
-86.0,87,41.598859
-70.0,71,41.816916
-82.0,83,42.065732
-69.0,70,42.275624
-75.0,76,42.505096
-146.0,147,44.215995
-98.0,99,44.514204
-136.0,137,44.933457
-68.0,69,45.144981
-70.0,71,45.362022
-92.0,93,45.641717
-77.0,78,45.880863
-77.0,78,46.119701
-69.0,70,46.334082
-92.0,93,46.614478
-96.0,97,46.911862
-60.0,61,47.096979
-93.0,94,47.385522
-70.0,71,47.599582
-76.0,77,47.840007
-77.0,78,48.090204
-93.0,94,48.379203
-81.0,82,48.626423
-72.0,73,48.851457
-62.0,63,50.824394
-79.0,80,51.067031
-76.0,77,51.304236
-87.0,88,51.571621
-78.0,79,51.811203
-125.0,126,52.192689
-79.0,80,52.438979
-70.0,71,52.654644
-83.0,84,52.915075
-125.0,126,53.306368
-93.0,94,53.590884
-90.0,91,53.864073
-86.0,87,54.130826
-97.0,98,54.430021
-89.0,90,54.702416
-83.0,84,54.958673
-75.0,76,55.187198
-85.0,86,56.542235
-83.0,84,56.792696
-70.0,71,57.011924
-76.0,77,57.242386
-81.0,82,57.486138
-73.0,74,57.711899
-93.0,94,57.997705
-76.0,77,58.232347
-88.0,89,58.505606
-94.0,95,58.793711
-72.0,73,59.016214
-137.0,138,59.427003
-77.0,78,59.664393
-92.0,93,59.94652
-76.0,77,60.177625
-90.0,91,60.451155
-144.0,145,60.889049
