#{"t_start": 1665190271.653146, "env_id": "BipedalWalker-v3"}
r,l,t
56.196919,1600,55.484439
35.847621,1419,64.76672
-113.460582,44,65.040951
213.066746,1600,76.682487
-21.976335,844,124.737563
217.766498,1600,177.792034
88.119981,1354,230.896549
17.511176,873,236.161983
3.63418,827,283.066013
239.063577,1539,334.251546
111.057871,1434,385.011528
244.710565,1493,437.890776
16.530973,721,442.531916
253.561953,1308,494.347985
259.799231,1248,544.395053
263.326472,1167,587.303597
13.08311,555,590.638403
265.217045,1233,636.784598
-109.948857,50,637.105428
-12.447786,514,640.259026
265.497838,1222,682.655245
263.18973,1256,692.976647
-108.843234,62,693.372135
-110.867283,62,693.766488
269.503797,1171,702.701218
-117.550775,93,703.276522
265.452075,1201,710.855672
266.553422,1157,722.04141
263.196287,1218,762.681718
266.627895,1176,802.584273
-106.022972,39,802.815984
