#{"t_start": 1665206943.863056, "env_id": "LunarLander-v2"}
r,l,t
-225.858883,101,2.76946
-77.705906,104,3.531751
-297.345078,207,5.710839
-157.765487,314,9.779399
-174.002053,190,12.684645
-135.989799,129,14.651985
-15.728536,120,16.880159
-144.65434,208,19.766825
-242.300782,169,22.091971
-22.132243,114,24.05069
-203.018942,165,26.673347
-212.839422,156,28.236523
-212.65049,209,30.396182
-49.32921,164,32.090514
-155.972364,140,33.557476
-111.645735,249,36.515113
-213.86761,260,39.614503
-29.511263,259,354.055311
-212.154154,355,359.025823
-47.093404,169,361.80655
-168.202699,220,365.519995
-21.605187,286,369.722611
-53.313518,398,376.022937
-166.724466,141,378.713902
-176.629215,212,383.974244
-14.377981,100,385.557266
-291.267052,598,397.918097
-5.549546,271,403.337524
-169.349129,159,406.880109
-82.191461,359,806.570693
-6.708775,168,809.96657
-220.883674,433,820.122431
-190.984484,315,825.86025
-8.901017,270,830.565706
-159.415602,149,833.190821
-168.225778,226,838.337847
-33.386407,171,841.637161
-184.11053,325,847.664606
-249.255459,442,854.398651
-157.414791,211,858.306132
-31.873165,170,1328.441397
-202.165102,321,1334.62677
160.862446,1000,1352.878398
-52.069055,290,1356.670051
20.460153,167,1358.928772
-19.050519,171,1361.434902
-19.018536,203,1364.250906
-27.484395,265,1369.578708
-241.852538,213,1374.358563
-228.86857,199,1378.893726
-189.815165,247,1383.558742
29.409446,176,1804.31557
269.362948,369,1810.576739
-7.876341,247,1815.191133
233.312453,839,1830.953118
218.536395,528,1840.149911
-4.871698,162,1843.085121
-9.811238,256,1848.686313
-29.964988,173,1851.825472
-18.995925,216,1855.253134
-225.55249,298,2231.19804
-163.785484,243,2235.566965
-10.86417,163,2238.281138
49.550383,248,2242.525942
-190.035654,449,2250.098857
211.066654,526,2260.257353
9.752593,182,2263.903679
196.077075,613,2274.972533
260.77121,425,2283.879061
-6.112209,159,2685.320164
-150.816736,208,2688.348956
-27.977491,218,2692.382928
52.761901,187,2695.831414
-12.022355,307,2700.991382
41.762967,261,2705.142502
-5.963238,285,2709.289562
30.190058,296,2713.910227
224.248728,741,2727.079185
-166.362458,234,2730.60185
230.349483,886,3118.529322
273.409887,316,3122.359854
-183.053635,207,3125.04668
-144.645938,146,3127.484538
-13.503746,158,3129.94675
96.230612,1000,3147.007416
196.89254,494,3155.487613
-131.629566,133,3157.894968
-174.138519,142,3160.233296
