#{"t_start": 1665243007.4888196, "env_id": "BipedalWalker-v3"}
r,l,t
-78.650872,1600,51.300265
-97.7741,80,51.790867
-101.300463,157,52.736411
-84.191153,1600,102.577288
-51.446196,1600,152.647565
-41.988141,1600,202.99233
-37.613759,1600,253.681726
-111.88842,54,254.008859
-34.635231,1600,304.516963
-35.295357,1600,355.960552
-34.223865,1600,406.966873
-36.06356,1600,459.136896
-109.789691,48,459.424292
-31.238906,1600,511.611045
-32.726768,1600,564.469583
-30.762056,1600,618.178966
-32.987283,1600,671.450541
-31.134434,1600,725.300745
-30.126608,1600,777.531436
-29.090427,1600,830.160334
-32.442848,1600,883.640902
-31.319847,1600,937.203327
-31.675102,1600,990.425543
