#{"t_start": 1665130353.4037006, "env_id": "Acrobot-v1"}
r,l,t
-500.0,500,3.49161
-226.0,227,4.203702
-176.0,177,4.761951
-133.0,134,5.180591
-130.0,131,5.571546
-181.0,182,6.118917
-132.0,133,6.515811
-114.0,115,10.742507
-155.0,156,11.211547
-123.0,124,11.582822
-114.0,115,11.925194
-133.0,134,12.355768
-93.0,94,12.655573
-96.0,97,12.959588
-130.0,131,13.387951
-101.0,102,13.705905
-92.0,93,13.988172
-102.0,103,14.303412
-109.0,110,14.638964
-79.0,80,14.881745
-92.0,93,15.168433
-90.0,91,15.449283
-217.0,218,17.233253
-80.0,81,17.480069
-78.0,79,17.727672
-89.0,90,18.009679
-103.0,104,18.333831
-178.0,179,18.932918
-75.0,76,19.181359
-63.0,64,19.387405
-85.0,86,19.65059
-71.0,72,19.871773
-99.0,100,20.175201
-89.0,90,20.446831
-92.0,93,20.724127
-83.0,84,20.97998
-76.0,77,21.211895
-97.0,98,23.140325
-85.0,86,23.397014
-71.0,72,23.611826
-89.0,90,23.889548
-72.0,73,24.112465
-76.0,77,24.346512
-94.0,95,24.632209
-73.0,74,24.851868
-100.0,101,25.158785
-93.0,94,25.440528
-71.0,72,25.662296
-69.0,70,25.87109
-73.0,74,26.094443
-88.0,89,26.35756
-75.0,76,26.588593
-89.0,90,26.861738
-82.0,83,27.111998
-125.0,126,27.490216
-88.0,89,27.798344
-81.0,82,29.477891
-101.0,102,29.78451
-99.0,100,30.088712
-67.0,68,30.309946
-106.0,107,30.675782
-78.0,79,30.933932
-68.0,69,31.156333
-81.0,82,31.417069
-86.0,87,31.706776
-82.0,83,31.976539
-75.0,76,32.212304
-99.0,100,32.522722
-80.0,81,32.764533
-119.0,120,33.115972
-78.0,79,33.343889
-80.0,81,33.572137
-86.0,87,33.820472
-78.0,79,34.052241
-83.0,84,35.795564
-75.0,76,36.028906
-71.0,72,36.238575
-99.0,100,36.520965
-185.0,186,37.046278
-92.0,93,37.310791
-77.0,78,37.530858
-89.0,90,37.793547
-98.0,99,38.083621
-84.0,85,38.327862
-89.0,90,38.58253
-80.0,81,38.811123
-86.0,87,39.066599
-142.0,143,39.500213
-62.0,63,39.692937
-77.0,78,39.931707
-91.0,92,42.616585
-86.0,87,42.88494
-89.0,90,43.180859
-104.0,105,43.503151
-89.0,90,43.774086
-93.0,94,44.057466
-77.0,78,44.294709
-75.0,76,44.523649
-77.0,78,44.75925
-87.0,88,45.021739
-80.0,81,45.264881
-82.0,83,45.512354
-80.0,81,45.754669
-79.0,80,45.998643
-85.0,86,46.256628
-84.0,85,46.499629
-86.0,87,46.748095
-98.0,99,47.028494
-121.0,122,51.344304
-74.0,75,51.573714
-79.0,80,51.815244
-73.0,74,52.03701
-95.0,96,52.323196
-74.0,75,52.548767
-76.0,77,52.780061
-75.0,76,53.017337
-85.0,86,53.270103
-97.0,98,53.548271
-107.0,108,53.855454
-74.0,75,54.067915
-80.0,81,54.295908
-70.0,71,54.498025
-205.0,206,55.084887
-85.0,86,55.327506
-76.0,77,55.543931
-73.0,74,57.191336
-94.0,95,57.476503
-70.0,71,57.694905
-70.0,71,57.90728
-74.0,75,58.140404
-71.0,72,58.374
-77.0,78,58.612307
-80.0,81,58.863286
-79.0,80,59.108254
-91.0,92,59.3858
-93.0,94,59.6775
-85.0,86,59.943608
-87.0,88,60.216016
-94.0,95,60.51103
-75.0,76,60.750207
-101.0,102,61.060322
-90.0,91,61.335838
-86.0,87,61.605885
-118.0,119,65.91732
-82.0,83,66.16917
-68.0,69,66.381244
-101.0,102,66.688809
-78.0,79,66.931246
-80.0,81,67.177471
-102.0,103,67.49494
-87.0,88,67.762946
-90.0,91,68.03939
-87.0,88,68.311903
-71.0,72,68.538292
-70.0,71,68.755945
-77.0,78,68.994809
-74.0,75,69.222456
-70.0,71,69.437217
-79.0,80,69.679509
-79.0,80,69.92193
-63.0,64,70.116432
-74.0,75,70.345928
-74.0,75,70.571841
-77.0,78,72.668856
-72.0,73,72.89097
-80.0,81,73.141555
-83.0,84,73.401048
-83.0,84,73.667075
-93.0,94,73.953361
-110.0,111,74.296283
-72.0,73,74.518419
-71.0,72,74.741518
-76.0,77,74.973952
-84.0,85,75.233402
-63.0,64,75.429558
-74.0,75,75.658053
-86.0,87,75.920658
-92.0,93,76.203215
-79.0,80,76.445007
-89.0,90,76.719771
-85.0,86,76.982256
-79.0,80,77.223959
-73.0,74,78.681597
-77.0,78,78.916723
-72.0,73,79.139535
-63.0,64,79.333702
-71.0,72,79.550534
-88.0,89,79.818578
-101.0,102,80.125242
-91.0,92,80.405329
-78.0,79,80.645082
-68.0,69,80.850846
-98.0,99,81.152692
-70.0,71,81.366326
-86.0,87,81.632267
-84.0,85,81.886642
-81.0,82,82.134706
-75.0,76,82.363563
-85.0,86,82.631057
-95.0,96,82.921899
-74.0,75,83.153066
-74.0,75,85.21064
-147.0,148,85.658757
-76.0,77,85.894456
-76.0,77,86.125479
-102.0,103,86.442666
-126.0,127,86.837702
-77.0,78,87.073289
-121.0,122,87.442161
-78.0,79,87.684184
-79.0,80,87.924692
-77.0,78,88.165394
-91.0,92,88.441471
-64.0,65,88.655053
-88.0,89,88.945637
-69.0,70,89.158716
-91.0,92,89.431862
-85.0,86,89.689837
-93.0,94,91.547518
-71.0,72,91.765555
-77.0,78,91.998407
-88.0,89,92.266935
-77.0,78,92.503528
-90.0,91,92.777766
-173.0,174,93.307443
-77.0,78,93.540323
-73.0,74,93.771695
-85.0,86,94.034198
-79.0,80,94.27572
-77.0,78,94.513042
-86.0,87,94.776273
-74.0,75,95.005156
-97.0,98,95.305004
-88.0,89,95.577698
-82.0,83,95.827267
-88.0,89,96.098434
-84.0,85,97.297628
-203.0,204,97.922935
-78.0,79,98.178837
-85.0,86,98.472943
-76.0,77,98.712561
-78.0,79,98.967941
-69.0,70,99.199712
-78.0,79,99.469483
-86.0,87,99.748797
-62.0,63,99.950742
-77.0,78,100.189848
-78.0,79,100.432418
-84.0,85,100.690516
-69.0,70,100.904873
-88.0,89,101.177032
-76.0,77,101.408536
-77.0,78,101.649018
-77.0,78,101.888157
-78.0,79,103.300434
-89.0,90,103.575157
-85.0,86,103.843109
-78.0,79,104.085366
-69.0,70,104.299196
-78.0,79,104.540187
-78.0,79,104.782536
-80.0,81,105.028435
-90.0,91,105.302227
-75.0,76,105.535037
-69.0,70,105.748612
-86.0,87,106.012587
-70.0,71,106.230628
-79.0,80,106.473693
-76.0,77,106.713361
-80.0,81,106.956845
-70.0,71,107.170714
-79.0,80,107.413103
-77.0,78,107.651402
-69.0,70,107.863391
-69.0,70,109.36634
-138.0,139,109.787711
-85.0,86,110.053092
-69.0,70,110.268155
-85.0,86,110.52606
-76.0,77,110.75881
-131.0,132,111.163795
-82.0,83,111.414749
-73.0,74,111.643493
-72.0,73,111.864202
-69.0,70,112.077528
-82.0,83,112.325732
-145.0,146,112.765834
-76.0,77,113.009752
-79.0,80,113.253396
-76.0,77,113.488138
-112.0,113,113.831058
-101.0,102,116.35881
-89.0,90,116.634931
-77.0,78,116.87406
-75.0,76,117.106468
-77.0,78,117.344613
-62.0,63,117.535874
-76.0,77,117.773569
-97.0,98,118.070677
-69.0,70,118.28623
-103.0,104,118.602332
-88.0,89,118.876994
-74.0,75,119.105023
-98.0,99,119.419471
-84.0,85,119.68616
-71.0,72,119.905196
-102.0,103,120.220244
-80.0,81,120.465335
-70.0,71,120.68119
-109.0,110,121.017573
-76.0,77,122.729256
-71.0,72,122.950763
-77.0,78,123.185744
-79.0,80,123.425393
-83.0,84,123.681707
-79.0,80,123.924892
-84.0,85,124.182664
-76.0,77,124.425811
-75.0,76,124.669986
-77.0,78,124.903203
-86.0,87,125.168561
-70.0,71,125.38465
-96.0,97,125.677103
-80.0,81,125.926369
-77.0,78,126.160066
-125.0,126,126.541552
-80.0,81,126.793168
-70.0,71,127.006925
-70.0,71,127.223181
-79.0,80,129.175561
-72.0,73,129.400132
-69.0,70,129.614027
-72.0,73,129.842845
-73.0,74,130.072782
-162.0,163,130.569131
-77.0,78,130.788726
-69.0,70,130.985732
-83.0,84,131.222003
-69.0,70,131.420669
-79.0,80,131.647952
-216.0,217,132.256311
-86.0,87,132.503083
-70.0,71,132.705138
-113.0,114,133.031658
-88.0,89,133.283813
-86.0,87,133.52772
