#{"t_start": 1665108283.852741, "env_id": "Pendulum-v1"}
r,l,t
-1465.967294,200,2.286035
-1202.87529,200,2.707028
-973.147727,200,3.14219
-1685.621288,200,3.555498
-1323.68536,200,3.941844
-997.962033,200,4.304636
-989.782704,200,4.665592
-1106.316426,200,5.026845
-1164.727289,200,5.396829
-1131.162215,200,5.759467
-1281.940163,200,6.118191
-1221.031183,200,6.481967
-773.247119,200,6.845729
-1201.282477,200,7.205159
-909.539903,200,7.566847
-1034.43694,200,8.776301
-1530.141074,200,9.147068
-1313.805085,200,9.55387
-1140.495006,200,9.965287
-1090.34558,200,10.362006
-906.889403,200,10.768498
-972.558603,200,11.138118
-802.295339,200,11.506596
-685.359176,200,11.875067
-911.586163,200,12.244992
-1224.49191,200,12.617144
-782.544834,200,12.980214
-827.246905,200,13.349187
-879.728982,200,13.71342
-1134.177549,200,14.068527
-1252.898774,200,14.428332
-1154.266436,200,15.639624
-778.338967,200,16.02599
-1385.096355,200,16.454796
-854.186365,200,16.844853
-1348.164404,200,17.243862
-1031.296147,200,17.625267
-1377.891429,200,17.987245
-1222.599503,200,18.384026
-1537.580508,200,18.7556
-940.410953,200,19.1146
-1346.261487,200,19.474039
-666.090001,200,19.834659
-1488.650298,200,20.209579
-961.791381,200,20.577373
-1101.323669,200,20.939847
-983.253275,200,22.130763
-797.12845,200,22.473943
-824.051056,200,22.843739
-938.554102,200,23.208865
-971.856259,200,23.574277
-1101.402517,200,23.937008
-1558.136929,200,24.302797
-1258.379337,200,24.66756
-992.824844,200,25.028027
-669.153199,200,25.393934
-659.629347,200,25.757352
-1092.834981,200,26.118204
-876.427281,200,26.514996
-1400.762414,200,26.8785
-661.488944,200,27.247064
-666.370982,200,27.614061
-794.748656,200,28.844467
-1183.683662,200,29.214508
-851.016899,200,29.603244
-802.648114,200,30.003074
-1281.165264,200,30.403556
-656.905934,200,30.805228
-571.57748,200,31.178406
-805.673958,200,31.541582
-530.86207,200,31.902866
-786.660971,200,32.263019
-535.820576,200,32.628974
-876.088686,200,32.988682
-654.067492,200,33.350005
-803.822448,200,33.713967
-1185.2868,200,34.076264
-665.288973,200,34.434979
-891.078171,200,35.655515
-544.643426,200,36.054184
-531.471841,200,36.4657
-533.770732,200,36.861363
-947.274597,200,37.282014
-1044.653493,200,37.648657
-703.876813,200,38.018502
-837.053001,200,38.385085
-536.893034,200,38.751437
-401.559537,200,39.115551
-536.868585,200,39.482952
-891.136385,200,39.849825
-684.339837,200,40.220148
-549.690289,200,40.586429
-567.379319,200,40.961646
-3.262311,200,42.195145
-282.056199,200,42.563628
-269.181006,200,42.957349
-714.754453,200,43.364784
-288.037531,200,43.758191
-136.321297,200,44.159053
-266.235902,200,44.527768
-526.894218,200,44.892618
-421.034022,200,45.25859
-269.387465,200,45.628932
-421.86046,200,46.000041
-433.640678,200,46.371459
-264.280545,200,46.735267
-133.497944,200,47.110008
-561.749148,200,47.479566
-419.476036,200,47.852275
-286.527913,200,49.07134
-660.509346,200,49.437552
-278.432982,200,49.828419
-265.48796,200,50.228984
-273.316752,200,50.610893
-526.16976,200,51.007383
-271.895168,200,51.385052
-128.034473,200,51.755333
-134.051656,200,52.123687
-261.216908,200,52.49364
-668.669565,200,52.857999
-1.180595,200,53.243942
-260.385174,200,53.607313
-263.546716,200,53.974154
-132.759716,200,54.339952
-4.030296,200,54.707727
-131.533224,200,55.928263
-130.733367,200,56.333812
-130.950158,200,56.762019
-130.009325,200,57.174505
-269.003214,200,57.610296
-263.044922,200,57.975641
-126.198794,200,58.345558
-268.666962,200,58.724259
-248.185758,200,59.093447
-359.591263,200,59.470554
-256.375081,200,59.837893
-265.270174,200,60.20099
-257.400535,200,60.56392
-376.785966,200,60.933634
-261.200833,200,61.298647
-266.762235,200,62.523089
-129.303246,200,62.89114
-135.342522,200,63.308074
-134.08494,200,63.732524
-1.409846,200,64.14958
-420.194894,200,64.573334
-390.349068,200,64.933806
-262.255769,200,65.297102
-127.475052,200,65.664218
-129.339119,200,66.040296
-126.345036,200,66.409333
-488.378176,200,66.780922
-254.852286,200,67.121771
-131.961557,200,67.484202
-259.233183,200,67.840513
-127.186282,200,68.180587
-372.201103,200,69.395704
-270.672888,200,69.78658
-131.013596,200,70.212333
-122.964459,200,70.63759
-246.505333,200,71.073145
-120.299816,200,71.450087
-339.475206,200,71.820415
-250.518632,200,72.178517
-132.756481,200,72.517266
-130.329842,200,72.856547
-0.519574,200,73.197595
-399.154336,200,73.537654
-389.113763,200,73.877863
-266.589665,200,74.21762
-126.115669,200,74.556777
-270.401833,200,75.746142
-276.231734,200,76.089415
-2.88835,200,76.434088
-288.087828,200,76.772479
-139.715035,200,77.111874
-6.510859,200,77.454731
-141.047375,200,77.793516
-129.40585,200,78.137293
-4.010502,200,78.518503
-137.124081,200,78.886486
-130.528283,200,79.255233
-267.837157,200,79.622094
-261.085225,200,79.962063
