#{"t_start": 1665126929.1302278, "env_id": "Acrobot-v1"}
r,l,t
-489.0,490,3.625626
-203.0,204,4.327366
-181.0,182,4.905708
-188.0,189,5.473384
-180.0,181,5.985768
-131.0,132,6.376399
-134.0,135,6.785474
-131.0,132,8.342829
-163.0,164,8.827949
-115.0,116,9.215606
-107.0,108,9.571368
-82.0,83,9.839756
-140.0,141,10.334394
-96.0,97,10.637037
-109.0,110,10.988208
-100.0,101,11.293775
-113.0,114,11.636557
-97.0,98,11.934575
-94.0,95,12.223197
-86.0,87,12.483719
-89.0,90,12.776935
-87.0,88,14.40364
-86.0,87,14.664249
-89.0,90,14.937916
-98.0,99,15.240486
-79.0,80,15.483702
-99.0,100,15.791494
-155.0,156,16.268306
-88.0,89,16.544749
-91.0,92,16.826043
-81.0,82,17.085627
-86.0,87,17.349069
-93.0,94,17.639179
-80.0,81,17.891077
-93.0,94,18.178154
-126.0,127,18.56345
-86.0,87,18.831306
-72.0,73,19.051857
-87.0,88,20.651195
-90.0,91,20.930834
-82.0,83,21.1824
-72.0,73,21.407792
-91.0,92,21.692396
-85.0,86,21.957224
-89.0,90,22.228015
-76.0,77,22.459722
-75.0,76,22.693239
-92.0,93,22.987323
-134.0,135,23.404519
-95.0,96,23.694798
-84.0,85,23.953073
-110.0,111,24.295137
-81.0,82,24.543734
-77.0,78,24.784373
-89.0,90,25.057653
-68.0,69,26.202411
-82.0,83,26.458227
-72.0,73,26.679583
-86.0,87,26.947561
-83.0,84,27.210079
-80.0,81,27.455615
-83.0,84,27.714205
-76.0,77,27.964466
-75.0,76,28.202043
-208.0,209,28.840788
-88.0,89,29.11249
-73.0,74,29.337915
-113.0,114,29.68028
-181.0,182,30.234034
-80.0,81,30.479958
-89.0,90,30.75521
-97.0,98,32.458457
-63.0,64,32.650233
-119.0,120,33.034909
-85.0,86,33.340156
-72.0,73,33.588793
-79.0,80,33.870577
-75.0,76,34.132396
-68.0,69,34.362163
-92.0,93,34.68568
-72.0,73,34.942696
-87.0,88,35.239813
-105.0,106,35.586019
-113.0,114,35.932009
-62.0,63,36.125938
-76.0,77,36.358628
-95.0,96,36.64781
-80.0,81,36.901232
-71.0,72,37.141289
-67.0,68,37.347214
-106.0,107,39.177138
-77.0,78,39.42017
-74.0,75,39.648222
-87.0,88,39.915096
-90.0,91,40.204636
-75.0,76,40.449062
-91.0,92,40.764779
-70.0,71,41.00778
-92.0,93,41.331349
-71.0,72,41.589451
-71.0,72,41.832458
-74.0,75,42.082577
-92.0,93,42.377612
-85.0,86,42.643216
-76.0,77,42.884352
-100.0,101,43.195243
-108.0,109,43.533181
-88.0,89,43.806519
-70.0,71,45.504061
-134.0,135,45.923854
-93.0,94,46.213213
-70.0,71,46.43176
-109.0,110,46.793032
-77.0,78,47.043098
-90.0,91,47.364226
-183.0,184,47.978052
-70.0,71,48.236654
-85.0,86,48.515965
-69.0,70,48.735427
-75.0,76,48.981646
-70.0,71,49.185468
-210.0,211,49.781219
-106.0,107,50.085733
-84.0,85,50.327866
-116.0,117,51.996806
-72.0,73,52.224372
-73.0,74,52.452368
-81.0,82,52.700825
-82.0,83,52.957141
-72.0,73,53.175142
-500.0,500,54.696933
-85.0,86,54.957541
-87.0,88,55.22881
-72.0,73,55.452357
-70.0,71,55.668585
-88.0,89,55.942001
-67.0,68,56.146789
-70.0,71,56.362086
-86.0,87,57.92404
-69.0,70,58.139099
-70.0,71,58.353849
-67.0,68,58.561729
-95.0,96,58.855612
-104.0,105,59.177863
-76.0,77,59.411309
-86.0,87,59.679585
-106.0,107,60.003188
-77.0,78,60.24107
-71.0,72,60.456462
-82.0,83,60.712665
-71.0,72,60.932632
-84.0,85,61.19132
-77.0,78,61.427028
-88.0,89,61.699703
-69.0,70,61.922026
-85.0,86,62.200159
-84.0,85,62.459931
-68.0,69,63.894415
-76.0,77,64.131588
-71.0,72,64.349672
-93.0,94,64.636314
-70.0,71,64.868081
-75.0,76,65.114922
-80.0,81,65.407672
-86.0,87,65.713233
-92.0,93,66.052326
-99.0,100,66.406257
-74.0,75,66.663723
-101.0,102,67.019205
-69.0,70,67.256956
-227.0,228,67.964863
-76.0,77,68.196518
-77.0,78,68.442766
-282.0,283,70.261921
-81.0,82,70.513875
-77.0,78,70.748964
-61.0,62,70.944445
-75.0,76,71.174361
-70.0,71,71.387543
-72.0,73,71.612219
-77.0,78,71.862591
-70.0,71,72.084708
-79.0,80,72.330553
-69.0,70,72.542246
-95.0,96,72.837719
-81.0,82,73.085634
-76.0,77,73.317067
-79.0,80,73.558508
-85.0,86,73.821109
-69.0,70,74.037221
-81.0,82,74.285002
-69.0,70,74.496691
-80.0,81,76.259897
-74.0,75,76.489793
-76.0,77,76.726814
-83.0,84,76.996294
-76.0,77,77.242817
-80.0,81,77.503654
-104.0,105,77.825468
-83.0,84,78.081596
-97.0,98,78.373475
-74.0,75,78.606421
-132.0,133,79.015573
-103.0,104,79.333918
-69.0,70,79.547487
-90.0,91,79.824264
-93.0,94,80.113752
-96.0,97,80.407311
-136.0,137,80.827619
-69.0,70,82.239515
-86.0,87,82.507198
-180.0,181,83.065423
-86.0,87,83.33699
-68.0,69,83.544485
-91.0,92,83.826431
-80.0,81,84.072626
-72.0,73,84.298802
-70.0,71,84.515315
-136.0,137,84.933765
-89.0,90,85.212112
-74.0,75,85.439139
-67.0,68,85.646894
-105.0,106,85.972757
-79.0,80,86.215209
-77.0,78,86.455483
-70.0,71,86.672082
-88.0,89,88.240627
-69.0,70,88.454578
-128.0,129,88.84894
-71.0,72,89.071656
-71.0,72,89.289626
-85.0,86,89.553249
-86.0,87,89.82139
-70.0,71,90.038076
-70.0,71,90.253189
-108.0,109,90.590022
-83.0,84,90.846043
-95.0,96,91.138887
-72.0,73,91.358044
-85.0,86,91.616946
-76.0,77,91.859442
-78.0,79,92.101213
-79.0,80,92.355034
-79.0,80,92.600074
-81.0,82,92.850013
-84.0,85,94.455433
-77.0,78,94.689788
-71.0,72,94.905154
-85.0,86,95.165473
-77.0,78,95.400403
-75.0,76,95.627847
-95.0,96,95.923207
-88.0,89,96.190099
-75.0,76,96.423873
-77.0,78,96.657135
-76.0,77,96.89604
-81.0,82,97.140583
-76.0,77,97.373039
-93.0,94,97.666133
-70.0,71,97.883575
-72.0,73,98.10601
-70.0,71,98.319748
-72.0,73,98.544601
-76.0,77,98.775806
-68.0,69,98.9848
-72.0,73,100.532261
-97.0,98,100.827945
-87.0,88,101.096867
-176.0,177,101.628169
-85.0,86,101.885579
-76.0,77,102.124555
-73.0,74,102.350042
-92.0,93,102.631196
-80.0,81,102.879157
-61.0,62,103.078629
-88.0,89,103.3509
-69.0,70,103.564339
-84.0,85,103.822153
-69.0,70,104.037316
-69.0,70,104.249472
-85.0,86,104.511371
-77.0,78,104.746105
-76.0,77,104.986764
-80.0,81,106.64773
-135.0,136,107.061594
-76.0,77,107.299351
-79.0,80,107.5472
-77.0,78,107.787104
-84.0,85,108.044595
-91.0,92,108.32986
-86.0,87,108.59393
-76.0,77,108.825035
-76.0,77,109.062092
-84.0,85,109.319678
-93.0,94,109.605547
-68.0,69,109.813274
-94.0,95,110.101345
-68.0,69,110.310587
-92.0,93,110.596548
-74.0,75,110.822224
-70.0,71,111.040072
-86.0,87,111.302919
-93.0,94,113.46478
-68.0,69,113.682084
-80.0,81,113.936651
-86.0,87,114.209875
-90.0,91,114.487998
-72.0,73,114.709166
-80.0,81,114.963713
-88.0,89,115.234521
-76.0,77,115.478016
-70.0,71,115.693164
-77.0,78,115.940981
-87.0,88,116.210787
-68.0,69,116.425432
-77.0,78,116.666682
-71.0,72,116.896917
-87.0,88,117.182968
-84.0,85,117.45467
-73.0,74,117.688458
-86.0,87,117.974425
-85.0,86,120.867114
-76.0,77,121.10957
-75.0,76,121.350597
-72.0,73,121.575647
-71.0,72,121.808851
-84.0,85,122.076867
-86.0,87,122.350772
-76.0,77,122.589882
-68.0,69,122.808708
-88.0,89,123.090706
-87.0,88,123.366186
-76.0,77,123.591041
-69.0,70,123.796541
-90.0,91,124.063469
-79.0,80,124.296457
-101.0,102,124.593674
-71.0,72,124.804989
-89.0,90,125.067455
-79.0,80,125.299031
