#{"t_start": 1665181246.4298732, "env_id": "LunarLanderContinuous-v2"}
r,l,t
-619.525295,104,2.953271
-834.102039,95,3.57494
-339.998965,73,3.922792
-478.385646,89,4.336385
-730.091806,71,4.664402
-412.742362,53,4.918277
-1194.089913,94,5.428617
-852.203219,87,5.873013
-413.328058,86,6.314819
-543.348684,97,6.85559
-682.85027,79,7.279602
-506.118323,86,7.798963
-1181.536982,96,8.477701
-373.065467,88,8.991577
-572.137607,71,9.459907
-1345.817437,189,11.011744
-433.747824,155,11.893383
-420.382811,91,12.337231
-404.344097,73,12.679769
-370.176711,56,12.956957
-292.524516,78,13.305413
-366.859704,64,13.623571
-564.899533,96,14.053436
-205.279274,55,14.279816
-240.101948,100,14.72001
-374.778283,152,15.520043
-387.080869,100,16.02364
-402.50355,124,16.884778
-370.881496,110,17.387651
-285.326514,100,17.825198
-326.125286,116,18.449823
-43.096695,98,18.85894
-279.289279,90,19.213979
-296.966065,135,19.772675
-171.696853,91,20.141454
-250.388779,130,20.71882
-284.613644,96,21.103734
-157.063332,175,22.116358
-196.759163,266,23.79095
-126.682511,238,25.31575
-600.292076,87,25.760044
-885.350043,119,26.422912
-414.00544,116,26.942858
-269.813346,105,27.463822
-378.243656,110,28.020713
-842.034186,166,29.031971
-658.230407,152,29.956309
-421.263493,80,30.503816
-732.029407,422,33.372113
-285.755118,130,34.138707
-102.039078,108,34.535435
-151.121887,62,34.740066
-151.840752,80,35.026471
-99.746965,73,35.279422
-380.735352,79,35.509724
-487.888554,71,35.745121
-333.913562,74,38.336015
-88.090588,59,38.532558
-104.072849,57,38.70803
-493.078295,102,39.032742
-99.770534,63,39.219351
-151.986613,82,39.421355
-109.899961,92,39.663484
-208.507553,94,39.931828
-126.499303,96,40.215562
-65.656802,79,40.438435
-136.502669,100,40.770521
-41.911676,89,41.103029
-438.622812,87,41.5293
-336.62078,92,42.073571
-306.64591,93,42.88672
-517.996517,121,44.101552
-37.936705,124,45.015959
-173.721211,81,45.356291
-446.690956,150,46.080121
-349.269679,111,46.600234
-295.998232,186,47.85235
-564.836606,146,48.77215
-698.998149,199,50.037796
-443.995906,142,51.017195
-464.555465,127,51.721752
-411.288568,120,52.433085
-546.362202,229,53.908588
-546.544517,199,55.126817
-1461.631529,387,58.376909
-622.88972,98,59.119441
-528.341256,76,59.632405
-469.144229,124,60.455025
-270.535092,236,62.337343
-549.094626,163,63.441385
-420.188213,198,65.099365
-682.047903,127,65.914287
-586.773573,80,66.584595
-359.816142,109,67.361839
-493.145057,89,67.877699
-559.746163,95,68.640686
-541.881818,91,69.222404
-536.767716,74,69.699954
-551.928323,85,70.318173
-269.608782,133,71.017866
-885.157026,155,72.081838
-549.432518,147,73.045575
-652.734041,161,74.47633
-669.817167,183,75.788771
-604.962978,177,77.07103
-321.455806,117,111.487905
-667.5687,134,112.395798
-938.632996,177,113.8153
-429.623697,111,114.741384
-570.755075,168,115.728846
-518.767934,121,116.443379
-484.645926,125,117.158094
-311.060302,134,118.129431
-362.03201,120,118.893379
-315.905703,127,119.616434
-420.325991,74,119.993983
-544.839335,129,120.749467
-756.590722,130,121.448138
-506.750212,126,122.140502
-359.666048,82,122.626157
-338.404329,170,123.672866
-577.727095,111,124.475284
-144.875051,96,124.947325
-348.218559,70,125.33249
-219.171872,131,126.104684
-418.767576,125,126.829315
-595.447264,127,127.636335
-567.87624,136,128.57279
-630.872444,128,129.346683
-257.874484,106,129.931275
-263.240553,114,130.560091
-506.198424,120,131.191007
-370.205975,108,131.87658
-381.495412,117,132.534051
-383.217626,102,133.090349
-381.446389,100,133.633826
-589.007571,126,134.419174
-484.270437,126,135.190521
-67.36481,129,135.92189
-337.886797,117,136.561159
-291.921681,92,137.03244
-351.332848,87,137.518061
-308.591018,94,138.055878
-211.469427,107,138.649443
-373.017216,114,139.267327
-154.153525,98,139.75919
-283.945762,129,140.522678
-191.581014,83,140.963079
-367.328747,96,141.420468
-455.370133,123,142.086665
-162.543486,94,142.609507
-80.268361,99,143.160405
-240.067532,86,143.581877
-191.322536,102,144.109962
-740.843604,139,144.853053
-398.655379,133,145.593866
-345.758345,137,146.342895
-428.681163,133,147.063977
-162.214364,103,147.618757
