#{"t_start": 1665204140.3136265, "env_id": "LunarLander-v2"}
r,l,t
-171.011681,82,3.737534
-278.362615,151,4.895339
-103.501371,122,5.751507
-93.915733,80,6.305885
-314.893835,185,7.530398
-116.168308,123,8.26851
-142.249373,149,9.275141
-324.799457,153,10.552641
-153.006845,211,13.179129
-66.574399,124,14.92529
3.586189,178,17.95429
-62.528595,183,21.839865
177.739986,1000,41.325519
-23.0616,174,43.603911
66.067997,148,45.436099
-49.713428,186,279.605791
-278.13267,312,283.36023
-194.571287,154,285.464394
-195.043032,196,289.385197
24.250445,206,294.434226
-56.28531,241,300.721477
-55.241046,175,303.483128
-174.016618,161,305.46611
-59.177286,174,307.392849
-54.067552,178,309.57544
-10.388384,122,311.413995
-94.813739,204,314.707425
-48.582065,271,318.764516
-282.320637,302,324.170016
2.667832,175,326.492799
-95.85822,372,721.251482
48.809179,1000,736.173294
-183.025013,274,740.324754
-30.559458,236,744.942804
-13.211293,219,749.415163
-204.146376,306,754.403774
85.928989,1000,1078.965635
-153.989041,129,1080.721408
-187.832931,299,1086.044369
-177.655444,145,1088.627844
-197.44897,199,1092.26805
-44.208661,379,1098.828627
129.13968,1000,1119.778925
-149.965341,182,1123.087751
-211.362111,265,1127.382066
113.953579,1000,1451.126347
-184.329987,240,1454.172554
-198.427586,201,1456.658272
-7.279534,171,1459.156516
-203.059344,205,1462.888352
-130.958862,144,1465.416401
40.341067,191,1468.717146
18.544565,166,1472.166395
138.142384,1000,1491.128411
-181.159065,385,1776.401366
-170.880656,243,1781.215543
-24.094488,174,1784.112684
-230.53716,317,1788.835304
-118.028898,359,1793.817737
-27.554748,285,1798.988256
-170.159856,188,1802.470222
-237.769823,241,1808.475871
-33.174598,212,1812.573234
27.069642,312,1819.414036
-51.681864,172,1823.004913
-116.13799,469,2115.554586
-148.684976,218,2119.06541
180.244973,1000,2142.860255
-63.431042,233,2146.427818
-84.50863,372,2153.178959
-203.645908,236,2158.01807
-197.719199,257,2162.366527
70.945766,1000,2469.754848
40.651689,1000,2489.084935
-220.408587,276,2494.671448
-75.809958,168,2497.894405
-194.642356,285,2503.774554
-9.818249,228,2507.821206
-48.210594,259,2513.241853
-173.301776,208,2516.258291
-36.410109,169,2518.512653
-176.41158,207,2520.862344
