#{"t_start": 1665207165.5271792, "env_id": "LunarLanderContinuous-v2"}
r,l,t
-556.656376,91,2.420336
-457.430248,124,3.029827
-344.044843,79,3.400905
-350.670161,98,3.82429
-314.738219,94,4.24072
-264.295952,91,4.641237
-187.420277,87,4.97897
-358.834715,123,5.534325
-145.407091,62,5.77176
-169.704838,94,6.11705
-129.797125,71,6.386587
-140.640959,84,6.686426
-167.386361,125,7.207686
-602.616685,192,8.158022
-356.254409,184,9.565829
-231.794622,157,10.496579
-25.989873,153,11.793591
-312.930877,128,12.480768
-678.162709,176,13.835526
-575.210224,173,15.355958
-410.504266,202,16.794568
-676.981211,196,18.421836
-520.661972,207,20.297935
-48.604187,153,21.437017
-105.824444,155,22.704843
-81.105438,138,23.574781
-189.938828,94,24.363603
-322.678662,317,27.431982
-86.66618,122,28.246188
-130.929246,127,29.440099
-149.40109,162,31.156703
-180.549647,163,33.324986
-76.03951,217,36.392146
25.609089,271,41.466328
-160.643097,212,43.247277
-196.409681,201,45.179705
-177.657868,221,47.149201
-156.762393,178,48.548002
-123.916912,150,49.703093
-273.790973,216,51.332643
-170.566547,172,94.707627
-191.248154,208,96.29289
-373.513035,216,98.084727
-114.472263,180,99.460004
-102.759249,139,100.487394
-63.299167,142,101.38331
-168.4983,166,102.620273
-76.93777,225,104.477394
-113.802427,239,106.658303
-61.100765,290,109.777532
-223.581276,325,113.146606
-302.999915,446,118.628768
-135.598502,332,122.586266
-80.661522,214,124.675149
-284.317205,420,129.491292
-168.19382,392,134.581355
-163.136355,399,140.313667
-174.861403,390,146.256725
-449.272063,260,149.710593
-232.862376,506,157.937609
-224.771201,827,846.228362
-366.210151,933,869.286952
-94.501908,1000,897.981942
-369.553449,200,904.001023
-231.967183,190,911.062752
-89.973858,1000,943.180844
-120.325877,1000,973.503811
-144.743423,1000,1005.936892
