#{"t_start": 1666042202.7722752, "env_id": "Acrobot-v1"}
r,l,t
-451.0,452,4.577863
-269.0,270,5.840542
-192.0,193,6.808345
-175.0,176,7.650833
-128.0,129,8.204987
-113.0,114,8.748663
-90.0,91,9.148173
-108.0,109,9.687924
-82.0,83,15.065267
-121.0,122,15.574446
-135.0,136,16.266103
-101.0,102,16.731383
-138.0,139,17.37716
-88.0,89,17.800699
-100.0,101,18.279606
-99.0,100,18.740771
-99.0,100,19.244787
-80.0,81,19.62883
-102.0,103,20.054014
-103.0,104,20.540591
-81.0,82,20.959729
-98.0,99,21.36256
-72.0,73,21.706628
-71.0,72,22.054511
-96.0,97,23.919103
-72.0,73,24.225628
-112.0,113,24.735797
-91.0,92,25.166206
-264.0,265,26.418245
-106.0,107,26.920831
-82.0,83,27.293417
-90.0,91,27.726754
-84.0,85,28.119513
-79.0,80,28.475663
-85.0,86,28.8753
-117.0,118,29.424597
-84.0,85,29.829643
-84.0,85,30.227191
-103.0,104,30.68185
-73.0,74,32.591056
-142.0,143,33.272738
-116.0,117,33.822342
-121.0,122,34.3197
-92.0,93,34.77246
-97.0,98,35.257847
-97.0,98,35.699994
-99.0,100,36.206384
-74.0,75,36.546443
-94.0,95,36.952877
-74.0,75,37.322056
-85.0,86,37.720313
-93.0,94,38.151823
-81.0,82,38.566883
-165.0,166,39.335083
-85.0,86,41.021458
-80.0,81,41.385636
-71.0,72,41.701557
-80.0,81,42.093541
-83.0,84,42.47232
-105.0,106,42.905027
-78.0,79,43.207294
-136.0,137,43.766607
-76.0,77,44.150165
-78.0,79,44.540378
-75.0,76,44.88609
-64.0,65,45.193991
-82.0,83,45.595202
-91.0,92,46.014215
-70.0,71,46.3582
-62.0,63,46.668206
-85.0,86,47.046405
-78.0,79,47.39332
-83.0,84,47.778944
-75.0,76,50.178657
-69.0,70,50.497131
-109.0,110,50.978126
-255.0,256,52.028839
-75.0,76,52.458705
-93.0,94,52.949465
-69.0,70,53.327528
-70.0,71,53.651559
-68.0,69,53.948374
-70.0,71,54.273685
-61.0,62,54.564593
-81.0,82,54.913262
-71.0,72,55.214573
-101.0,102,55.667958
-88.0,89,56.075826
-72.0,73,56.417001
-79.0,80,56.768163
-78.0,79,58.523118
-71.0,72,58.865264
-70.0,71,59.175905
-70.0,71,59.48439
-111.0,112,60.020949
-77.0,78,60.366366
-74.0,75,60.671072
-79.0,80,61.040195
-73.0,74,61.427107
-75.0,76,61.770085
-76.0,77,62.146583
-81.0,82,62.503499
-77.0,78,62.849794
-110.0,111,63.351567
-73.0,74,63.716764
-73.0,74,64.052777
-143.0,144,64.716057
-79.0,80,65.065589
-87.0,88,65.46986
-70.0,71,69.303495
-74.0,75,69.610669
-86.0,87,69.950919
-100.0,101,70.357701
-69.0,70,70.634613
-128.0,129,71.194075
-80.0,81,71.582673
-72.0,73,71.902289
-69.0,70,72.195474
-71.0,72,72.503259
-80.0,81,72.869452
-87.0,88,73.26171
-69.0,70,73.547898
-128.0,129,74.112801
-76.0,77,74.484453
-73.0,74,74.826745
-77.0,78,75.165817
-80.0,81,75.506974
-74.0,75,75.862678
-82.0,83,78.034698
-70.0,71,78.347067
-77.0,78,78.69427
-97.0,98,79.084885
-69.0,70,79.359186
-74.0,75,79.650222
-83.0,84,79.984303
-82.0,83,80.32972
-86.0,87,80.708918
-91.0,92,81.131454
-78.0,79,81.475535
-69.0,70,81.786638
-76.0,77,82.157648
-86.0,87,82.548886
-93.0,94,82.955569
-89.0,90,83.408537
-83.0,84,83.80902
-73.0,74,84.180849
-76.0,77,84.530573
-78.0,79,86.677879
-81.0,82,87.013837
-93.0,94,87.446442
-68.0,69,87.765043
-88.0,89,88.108811
-89.0,90,88.468613
-82.0,83,88.847721
-78.0,79,89.22073
-88.0,89,89.630006
-88.0,89,90.024216
-97.0,98,90.465673
-91.0,92,90.910195
-92.0,93,91.318384
-80.0,81,91.696592
-75.0,76,92.083359
-70.0,71,92.425251
-71.0,72,92.742058
-88.0,89,93.141923
-74.0,75,94.843514
-87.0,88,95.234179
-78.0,79,95.5899
-76.0,77,95.948039
-86.0,87,96.339622
-92.0,93,96.788011
-109.0,110,97.255521
-80.0,81,97.668121
-86.0,87,98.065328
-69.0,70,98.376642
-75.0,76,98.740965
-76.0,77,99.110715
-87.0,88,99.509823
-76.0,77,99.841116
-126.0,127,100.455758
-84.0,85,100.858911
-101.0,102,101.345867
-89.0,90,101.778065
-70.0,71,103.494615
-78.0,79,103.877017
-72.0,73,104.205994
-62.0,63,104.485407
-78.0,79,104.877095
-89.0,90,105.310135
-90.0,91,105.680881
-69.0,70,105.955851
-78.0,79,106.293772
-81.0,82,106.675172
-76.0,77,107.045093
-98.0,99,107.534863
-75.0,76,107.892785
-86.0,87,108.293267
-79.0,80,108.645637
-88.0,89,109.094995
-71.0,72,109.410674
-76.0,77,109.760963
-71.0,72,110.131451
-71.0,72,110.48415
-76.0,77,114.059425
-89.0,90,114.432881
-76.0,77,114.73436
-86.0,87,115.109124
-76.0,77,115.433465
-114.0,115,115.953576
-72.0,73,116.319774
-89.0,90,116.789277
-72.0,73,117.145833
-69.0,70,117.496033
-72.0,73,117.846591
-91.0,92,118.358468
-68.0,69,118.748082
-86.0,87,119.137853
-84.0,85,119.517351
-68.0,69,119.852971
-84.0,85,120.256458
-77.0,78,120.592514
-85.0,86,120.992577
-75.0,76,123.040691
-83.0,84,123.419749
-90.0,91,123.837847
-70.0,71,124.159313
-69.0,70,124.445019
-110.0,111,124.934987
-71.0,72,125.304968
-110.0,111,125.930784
-76.0,77,126.281602
-78.0,79,126.622419
-71.0,72,126.960495
-77.0,78,127.390396
-79.0,80,127.75436
-80.0,81,128.102502
-79.0,80,128.485705
-95.0,96,129.071705
-121.0,122,129.661982
-70.0,71,130.005499
-68.0,69,130.337941
-89.0,90,132.488704
-79.0,80,132.860996
-86.0,87,133.251552
-79.0,80,133.648994
-68.0,69,133.979002
-78.0,79,134.361548
-96.0,97,134.886288
-74.0,75,135.293608
-91.0,92,135.739323
-80.0,81,136.14343
-76.0,77,136.551322
-83.0,84,136.946078
-69.0,70,137.272856
-70.0,71,137.599897
-69.0,70,137.949669
-72.0,73,138.318394
-98.0,99,138.795926
-72.0,73,139.128804
-75.0,76,139.499799
-91.0,92,142.555702
-74.0,75,142.954813
-75.0,76,143.292134
-71.0,72,143.570758
-93.0,94,143.930538
-90.0,91,144.285892
-79.0,80,144.596549
-77.0,78,144.903493
-69.0,70,145.220285
-89.0,90,145.689712
-85.0,86,146.105319
-78.0,79,146.507721
-82.0,83,146.912936
-69.0,70,147.247631
-80.0,81,147.651441
-69.0,70,148.025308
-86.0,87,148.414315
-79.0,80,148.772348
-81.0,82,149.175196
-72.0,73,149.525702
-88.0,89,151.444607
-93.0,94,151.862924
-91.0,92,152.287496
-92.0,93,152.710485
-90.0,91,153.083498
-71.0,72,153.427399
-80.0,81,153.80338
-70.0,71,154.124823
-77.0,78,154.484159
-98.0,99,154.946344
-88.0,89,155.39183
-79.0,80,155.775431
-68.0,69,156.092543
-82.0,83,156.500059
-71.0,72,156.857173
-75.0,76,157.221104
-85.0,86,157.608406
-68.0,69,157.938379
-83.0,84,158.420398
-81.0,82,161.29539
-98.0,99,161.693253
-79.0,80,162.004626
-81.0,82,162.340874
-91.0,92,162.704624
-75.0,76,162.999793
-84.0,85,163.377435
-84.0,85,163.794751
-91.0,92,164.22862
-114.0,115,164.763851
-76.0,77,165.124528
-83.0,84,165.501148
-107.0,108,165.998328
-76.0,77,166.406107
-78.0,79,166.770838
-193.0,194,167.671752
-75.0,76,171.145982
-69.0,70,171.442949
-80.0,81,171.769158
-77.0,78,172.082479
-70.0,71,172.388692
-96.0,97,172.830328
-94.0,95,173.207069
-70.0,71,173.522899
-70.0,71,173.871033
-70.0,71,174.208207
-94.0,95,174.678305
-68.0,69,175.002388
-83.0,84,175.398722
-84.0,85,175.788963
-78.0,79,176.146857
-76.0,77,176.518121
-81.0,82,176.940293
-83.0,84,177.34274
-93.0,94,177.768389
-77.0,78,178.154328
-78.0,79,181.626419
-77.0,78,181.932473
-91.0,92,182.299562
-84.0,85,182.646209
-85.0,86,183.030534
-92.0,93,183.485921
-77.0,78,183.84414
-69.0,70,184.191294
-86.0,87,184.611703
-68.0,69,184.951166
-75.0,76,185.35451
-77.0,78,185.731748
-86.0,87,186.154967
-80.0,81,186.530894
-86.0,87,186.934107
-78.0,79,187.357895
-79.0,80,187.746025
-118.0,119,188.291505
-79.0,80,190.790323
