#{"t_start": 1665121472.7030408, "env_id": "Pendulum-v1"}
r,l,t
-1226.930249,200,2.31575
-1199.400577,200,2.763794
-1162.027889,200,3.195679
-1089.75957,200,3.605598
-1099.019328,200,4.073837
-1512.128278,200,4.516594
-922.121285,200,4.922353
-1082.164282,200,5.345969
-1299.286695,200,5.725875
-1052.79344,200,6.095948
-1228.776725,200,6.491027
-1157.029127,200,6.865426
-899.585826,200,7.242858
-691.460555,200,7.62974
-1024.78453,200,8.014081
-1447.212533,200,9.270047
-1081.665064,200,9.67516
-940.422176,200,10.127592
-1249.939443,200,10.586756
-1538.369744,200,10.989718
-1090.691156,200,11.42672
-921.372923,200,11.847508
-1030.058812,200,12.249193
-1281.047184,200,12.64766
-989.101359,200,13.0344
-1087.636297,200,13.43299
-1363.738837,200,13.832628
-1154.76321,200,14.228361
-1155.041068,200,14.622483
-1282.387212,200,15.009661
-1404.337982,200,15.427387
-1219.557863,200,16.737552
-1277.628959,200,17.148704
-1250.316875,200,17.574139
-1018.009592,200,17.98147
-908.328521,200,18.413653
-1275.895464,200,18.821901
-1295.897702,200,19.220001
-1388.921169,200,19.618807
-873.591991,200,20.012012
-647.144357,200,20.416939
-660.862155,200,20.845498
-1061.531654,200,21.272587
-545.442474,200,21.669722
-752.161582,200,22.063917
-669.826961,200,22.466195
-699.692231,200,23.766037
-667.960109,200,24.169695
-672.620491,200,24.632006
-1177.679653,200,25.06506
-984.424201,200,25.488408
-984.179911,200,25.933916
-1044.173996,200,26.407537
-1099.11264,200,26.832407
-971.436129,200,27.271525
-1116.819878,200,27.683844
-1117.570653,200,28.097132
-1259.334501,200,28.516367
-1112.265152,200,28.940161
-1185.226992,200,29.390848
-1012.108107,200,29.836241
-817.117033,200,30.338497
-807.178025,200,31.829704
-816.789629,200,32.235921
-1307.566571,200,32.634329
-1267.782712,200,33.03828
-1005.099032,200,33.438971
-1007.341373,200,33.838613
-1291.68703,200,34.231946
-966.461556,200,34.648465
-670.327205,200,35.046067
-747.728317,200,35.446221
-1073.812169,200,35.836095
-1297.535375,200,36.21809
-944.874854,200,36.603709
-1172.59248,200,36.987545
-1101.355712,200,37.367932
-814.855401,200,37.753714
-1543.382867,200,39.067609
-1018.918223,200,39.508561
-917.715396,200,40.025354
-835.905899,200,40.485695
-1202.174001,200,40.944825
-664.344245,200,41.390972
-990.332139,200,41.799113
-797.576277,200,42.187257
-1450.752571,200,42.567742
-955.236858,200,42.957578
-1441.463791,200,43.346177
-702.798415,200,43.772502
