#{"t_start": 1665127604.347669, "env_id": "Acrobot-v1"}
r,l,t
-437.0,438,3.412299
-256.0,257,4.217173
-173.0,174,4.771214
-117.0,118,5.133703
-134.0,135,5.54506
-121.0,122,5.916628
-98.0,99,6.221758
-106.0,107,6.547191
-119.0,120,8.793728
-137.0,138,9.215394
-109.0,110,9.550492
-114.0,115,9.901977
-85.0,86,10.166399
-129.0,130,10.581748
-98.0,99,10.918072
-104.0,105,11.265052
-87.0,88,11.530893
-88.0,89,11.811087
-84.0,85,12.090371
-104.0,105,12.415493
-106.0,107,12.729515
-90.0,91,12.995111
-78.0,79,13.228363
-78.0,79,13.46297
-98.0,99,15.264055
-143.0,144,15.746844
-85.0,86,16.039913
-69.0,70,16.289587
-76.0,77,16.561974
-93.0,94,16.882794
-101.0,102,17.233443
-78.0,79,17.497325
-94.0,95,17.842184
-92.0,93,18.156496
-96.0,97,18.491538
-71.0,72,18.731127
-80.0,81,18.999568
-86.0,87,19.300647
-148.0,149,19.800491
-88.0,89,20.091857
-79.0,80,20.360893
-78.0,79,21.521056
-84.0,85,21.811651
-99.0,100,22.164458
-76.0,77,22.448448
-85.0,86,22.74481
-85.0,86,23.036717
-85.0,86,23.326214
-85.0,86,23.618256
-91.0,92,23.92855
-81.0,82,24.204864
-80.0,81,24.457337
-116.0,117,24.833136
-78.0,79,25.07993
-63.0,64,25.276783
-162.0,163,25.812833
-78.0,79,26.066577
-74.0,75,26.318545
-72.0,73,27.942919
-102.0,103,28.283193
-65.0,66,28.502203
-85.0,86,28.784477
-144.0,145,29.263461
-72.0,73,29.508775
-70.0,71,29.74134
-70.0,71,29.975302
-105.0,106,30.344103
-95.0,96,30.673762
-79.0,80,30.936341
-70.0,71,31.175135
-77.0,78,31.43279
-87.0,88,31.721699
-61.0,62,31.926305
-72.0,73,32.159926
-76.0,77,32.408558
-71.0,72,32.640568
-102.0,103,32.974001
-75.0,76,37.307418
-72.0,73,37.542158
-83.0,84,37.8069
-85.0,86,38.080695
-92.0,93,38.370906
-85.0,86,38.625165
-62.0,63,38.81682
-78.0,79,39.050994
-93.0,94,39.333869
-83.0,84,39.586679
-72.0,73,39.805558
-92.0,93,40.079802
-87.0,88,40.34158
-91.0,92,40.610379
-69.0,70,40.829819
-72.0,73,41.064295
-69.0,70,41.286591
-72.0,73,41.518366
-86.0,87,41.780118
-70.0,71,44.381819
-70.0,71,44.606101
-74.0,75,44.845087
-84.0,85,45.114157
