#{"t_start": 1665148030.7521436, "env_id": "LunarLanderContinuous-v2"}
r,l,t
-254.476767,189,2.855971
-408.115053,102,3.28156
-509.181923,106,3.808075
-364.994577,106,4.337702
-245.973431,76,4.764394
-420.593967,173,5.600701
-655.51645,131,6.176907
-671.474889,71,6.523691
-543.761265,83,6.880998
-32.203672,99,7.302209
-319.85046,105,7.674625
-472.510258,124,8.188342
-154.32616,88,8.467901
-201.237628,89,8.846404
-95.627791,92,9.173323
-85.213859,85,9.416306
-93.068924,52,9.542776
-95.239683,60,9.708982
-121.529584,55,9.855383
-85.430821,59,10.016326
-95.022459,59,10.170471
-89.209587,55,10.317808
-107.734792,71,10.500935
-39.724874,61,10.676963
-42.081053,63,10.870094
-112.469066,121,11.268405
-46.283333,87,11.5172
-56.855908,87,11.762219
-115.572838,99,12.04014
-141.872113,124,12.474737
-342.28548,158,13.073452
-236.868766,93,13.464891
-75.653935,119,14.051481
-49.346544,119,14.928089
-132.946806,111,15.835708
-283.313441,99,16.738572
-80.95223,114,17.944549
-110.593605,104,19.240662
-361.495393,133,21.205293
-360.635347,159,22.151462
-161.18408,160,22.830206
-252.485971,148,23.548131
-188.590052,217,25.752577
-281.921752,189,27.894465
-331.296898,107,28.433616
-85.744045,341,31.909919
-110.509318,1000,53.36379
-243.063118,802,509.43281
-164.439209,537,518.852806
-149.301249,324,523.397521
-227.419892,846,540.169114
-59.473703,1000,564.370145
-12.950864,1000,592.164077
21.261935,1000,618.01896
-23.159885,1000,1259.679979
-73.006852,1000,1285.729482
-2.901546,1000,1313.323405
-14.200648,1000,1340.694816
-28.378159,1000,1366.192866
-14.121757,1000,1390.438722
-47.306569,1000,1414.027461
