#{"t_start": 1665205903.7822366, "env_id": "BipedalWalker-v3"}
r,l,t
-99.133405,72,2.461298
-109.317776,45,2.787748
-135.602581,93,3.394842
-123.023649,89,3.98255
-117.23022,98,4.596723
-107.816433,91,5.164278
-129.728402,170,6.205736
-124.072745,122,6.953154
-111.604982,1600,20.515652
-99.859429,82,21.064085
-99.064289,68,21.518766
-93.637108,1600,73.479783
-65.675738,1600,125.328276
-57.286171,1600,179.774037
-34.414396,1600,233.762476
-27.261161,1600,289.187663
-26.695682,1600,345.411148
-22.739587,1600,402.079718
-45.211689,1600,457.51391
-21.740144,1600,511.483237
-103.7702,81,511.98386
-96.94931,87,512.527104
-23.4368,1600,567.877823
-20.143255,1600,622.552875
-107.056408,44,625.870388
-107.052813,40,626.122869
-31.708762,1600,682.081164
-24.481393,1600,695.174181
-12.053934,1600,753.467658
-16.920961,1600,811.890615
-114.121355,91,812.556142
-17.909142,1600,869.564383
-18.984221,1600,926.451906
