#{"t_start": 1665217450.2322524, "env_id": "LunarLander-v2"}
r,l,t
-395.719193,113,2.695005
-422.269667,120,3.516189
-249.693255,146,4.509582
-128.381631,80,5.113677
-227.212851,65,5.63603
-178.129553,100,6.361747
3.734627,127,7.594744
-480.481201,574,14.584648
-39.822976,176,17.136924
-79.095156,317,21.734172
-242.631161,213,24.994738
-99.112435,260,29.794203
-15.909886,156,32.876961
-95.121398,290,39.235295
-61.855933,160,42.813872
-60.716252,262,261.890256
-197.737009,154,264.324458
15.068797,342,270.322608
-59.473315,482,279.392967
110.981853,1000,295.363573
-27.069931,153,297.359087
-260.061974,406,303.628069
-163.617165,142,305.550994
264.571668,957,682.314827
-196.765366,158,685.586416
-16.194318,153,687.467942
-175.917195,155,689.523789
35.840488,240,692.558328
-10.599005,159,694.25951
-66.452907,271,697.322513
-148.338709,190,700.418327
135.793049,1000,718.993881
-156.655913,152,720.584557
-207.625632,232,1201.247355
-55.797627,337,1206.969868
-52.372208,406,1216.595876
-155.177371,148,1220.641136
-166.050996,148,1224.158356
23.900003,259,1229.045827
36.876878,236,1232.440425
-31.364974,222,1235.956789
-226.275114,478,1243.892189
-21.975432,309,1249.684007
-16.135536,163,1252.390974
299.268025,281,1257.511489
-53.600278,470,1713.190469
-217.990959,365,1718.549647
45.724476,218,1721.44232
-155.895513,186,1724.995913
-201.630892,391,1731.668604
229.417899,382,1737.766084
201.904448,570,1746.873636
244.527083,337,1752.263697
251.719261,384,2199.922849
294.090841,264,2203.449769
-6.811779,201,2206.43073
290.476059,247,2209.858333
219.397333,432,2216.27541
-208.393012,190,2218.755507
37.820652,123,2220.490319
-28.566332,314,2226.88587
-153.334251,145,2230.079046
-4.05116,1000,2250.233906
-6.986568,1000,2696.422994
6.606406,158,2699.74426
-77.650176,275,2705.905257
280.225804,392,2715.235556
251.165848,293,2720.552308
-156.80204,187,2724.928037
-25.945435,279,2730.596729
-43.782202,469,2740.262774
182.507745,706,3197.901465
219.957552,551,3207.869431
188.316285,685,3221.344612
-35.069383,174,3224.123334
-130.531525,162,3226.761354
46.55433,167,3230.17526
12.964114,209,3235.184948
