#{"t_start": 1665193714.5805154, "env_id": "LunarLander-v2"}
r,l,t
29.7299,114,2.827012
-107.206172,107,3.625938
-349.338916,255,6.027501
-266.075468,124,7.198025
-29.719136,116,8.446514
-160.062978,197,10.621808
-182.882794,159,12.800623
-235.104312,171,15.286743
-205.504413,190,18.245531
1.836687,178,21.20383
-169.815295,157,23.470308
-199.258861,218,25.671993
-209.155098,163,27.41407
-220.317619,157,29.217471
-29.710371,191,31.354904
-32.699418,167,33.513205
-50.502256,123,35.120683
-203.754067,200,37.772132
-290.241919,298,364.182854
168.703769,1000,380.345039
-253.684958,221,384.09335
-195.278607,269,388.073501
144.365467,1000,404.681965
-33.256719,168,407.714944
130.094247,1000,867.852782
-272.835862,251,871.079108
-35.595494,222,873.985004
-1.242963,348,878.496399
-28.684769,242,881.687835
-0.899849,216,884.468899
-139.556728,138,885.999716
10.344501,234,888.525432
-6.797932,215,891.497529
-165.224545,305,895.270001
-46.073141,233,898.684585
-16.86033,166,1220.880141
193.125469,690,1230.864968
-174.518456,268,1235.162549
11.148961,174,1238.401652
-97.023906,356,1243.936455
-73.738566,163,1246.060719
-177.260513,154,1248.65915
248.258766,471,1256.52534
-89.180888,254,1259.837958
-273.150801,419,1267.174568
131.774993,1000,1653.827196
-118.966162,137,1656.00474
-78.68152,378,1662.532949
27.592658,174,1665.513855
-123.557274,313,1671.189001
-240.737781,321,1676.718453
-1.166175,167,1678.896869
-26.234684,226,1681.358054
-14.610046,220,1683.968464
-156.638518,138,1685.729609
-30.791437,162,1926.057319
20.572409,232,1929.099964
227.269175,432,1935.817136
-195.120294,268,1940.0649
27.297975,105,1941.572012
205.469149,525,1950.788405
15.935024,160,1952.731711
266.844997,352,1957.665492
236.948815,529,1964.676925
96.709501,1000,2257.551132
94.481068,1000,2277.451986
51.827999,203,2280.784831
233.589555,453,2290.040483
-179.221929,242,2294.652725
7.14443,213,2297.958056
-231.617796,374,2304.59219
1.279444,307,2603.331536
4.913693,217,2606.509094
135.310132,1000,2623.309695
11.648302,156,2625.725321
-43.350806,425,2633.656934
14.425333,170,2636.178466
-79.643325,154,2638.296616
-137.893475,163,2640.34645
34.454538,197,2643.333861
-64.310195,337,2649.10722
