#{"t_start": 1665193714.5796611, "env_id": "LunarLander-v2"}
r,l,t
-159.986052,87,2.674753
-136.795135,144,3.712266
-194.771817,176,5.421289
-338.920743,132,6.613673
-321.808842,207,8.775954
-296.659692,336,12.973972
-61.967753,248,16.59056
-234.429131,383,22.656809
-18.709474,108,23.870521
-221.13485,201,26.112059
-277.979286,223,28.618003
-76.532595,191,30.71698
-272.245631,500,37.149683
-66.631557,172,39.213674
-228.502478,272,365.557127
-4.689421,218,368.174457
-47.156577,118,369.677618
-262.877314,208,372.910309
-187.333362,271,378.335397
-271.110925,160,381.442971
-188.826837,167,384.321271
-24.82571,173,386.81459
-178.23618,195,389.995108
-44.827159,234,392.94934
6.967307,233,396.564691
-236.744474,289,401.830468
-68.823083,231,406.500945
-9.494395,219,410.582558
-141.792437,145,413.362733
91.573357,171,857.920568
51.767663,191,861.508464
67.37151,183,864.791725
-45.443269,221,868.624692
-78.433491,216,871.36666
-33.956259,171,873.602007
-72.640289,176,875.651877
-204.661226,213,878.765137
-242.943948,228,881.742531
-241.858785,299,885.47737
-196.035146,215,887.663646
-190.209096,238,890.90479
269.109906,326,894.95391
-266.416467,481,1221.828974
-204.230361,224,1224.354153
53.384514,174,1226.861292
-205.345275,211,1230.377265
18.675741,186,1233.381899
-182.965075,213,1237.170425
-124.857713,184,1240.209446
-204.675027,285,1244.518571
-48.880677,356,1250.191587
34.570672,186,1253.316026
-135.917096,150,1255.978159
-164.874548,235,1258.861243
-4.15884,185,1261.362574
-221.182971,271,1266.465062
113.728875,1000,1652.97034
-242.828353,224,1656.677588
-206.411074,296,1662.083304
-223.987867,299,1667.160329
-2.965177,180,1670.51581
-50.092165,243,1674.75869
-201.217613,283,1678.936621
-46.989632,166,1680.675912
-207.626795,261,1683.743602
2.004937,153,1685.708711
1.84607,263,1927.547451
-38.140927,298,1931.582129
312.404236,408,1937.972914
-7.37703,219,1941.397085
-197.580579,197,1944.644299
-170.386088,246,1949.162237
-26.161697,309,1953.483299
-3.459927,218,1956.541043
-187.486307,208,1959.325107
-30.095972,154,1961.388277
-63.921321,206,1964.103327
28.189685,254,1967.94912
-18.764671,216,1971.161376
-40.862074,233,2250.693939
21.096682,187,2254.465124
-78.237694,221,2258.498331
-206.054782,189,2261.164764
4.295732,404,2269.554821
-37.067998,298,2276.684427
-23.267026,175,2279.737004
209.888945,630,2292.624455
56.983345,150,2294.876766
-130.173195,207,2298.186926
300.162032,346,2304.357195
44.260963,194,2601.656146
-32.584377,334,2606.355335
-35.003226,213,2609.427201
-55.93537,154,2611.811779
24.499712,204,2615.028735
-21.005036,212,2618.767314
-29.346955,300,2624.502551
247.306052,473,2633.023635
-11.471996,158,2635.546351
305.142287,250,2638.996516
16.02156,241,2642.400239
