#{"t_start": 1665193714.5814636, "env_id": "LunarLander-v2"}
r,l,t
-270.186966,79,2.608865
-177.13622,89,3.164129
-25.646791,127,4.284328
-383.807401,153,5.767886
-329.239288,274,8.523874
-72.182833,130,9.871931
-104.49302,262,13.452678
-182.06423,163,15.785023
-260.554765,179,18.640651
-31.826465,289,23.158165
-257.034283,196,25.051044
-112.593557,165,26.957943
-140.149841,232,29.559435
-184.936235,266,32.750703
-162.62106,153,34.774056
-162.968301,180,37.164809
-24.117854,222,362.652531
-256.770059,297,366.357744
-183.76021,220,369.093639
-231.914834,188,371.920224
-143.404922,187,375.128802
-52.824317,197,379.566728
-40.338755,180,382.700945
-141.088594,276,386.964708
-58.663614,281,391.176322
-67.893356,234,394.361755
-168.369334,161,396.855292
-44.18935,384,404.464226
-55.452769,173,407.602083
-158.738319,152,410.452414
243.90659,771,866.481629
-235.227917,219,869.658261
4.258588,172,871.624098
-145.48994,155,873.832265
-199.627082,211,876.193886
-65.389369,300,880.465807
-114.58598,284,884.170416
93.651978,196,886.460535
36.530366,186,888.377526
-18.476174,315,892.643194
-176.806987,210,895.206034
2.789154,288,1218.809193
-38.023919,208,1222.150808
-237.96364,202,1224.528281
-160.571644,143,1226.626932
-174.852222,262,1230.991565
-189.579899,154,1233.383896
7.348983,212,1237.152054
-73.110041,272,1241.602483
-159.718217,136,1243.682225
-211.358087,227,1246.794836
-185.268169,314,1252.329367
-7.122701,219,1256.069611
36.422915,165,1257.891232
221.93945,648,1635.962431
-190.101472,304,1641.277087
204.726266,612,1654.12216
-146.054324,382,1660.026666
212.018467,755,1673.644754
-200.770237,269,1677.98422
-26.40145,169,1679.978842
-43.78493,197,1682.157575
-64.790491,417,1925.586767
-41.577999,356,1930.374679
-16.047619,156,1932.876604
-166.26688,205,1936.070101
-54.504352,270,1940.369467
36.057074,179,1943.154084
311.656566,241,1947.33978
-6.925112,215,1951.080084
-18.68872,274,1954.554821
-35.03013,210,1957.617116
-44.172428,314,1961.844736
50.891966,163,1963.886783
-183.419388,274,1968.021549
-202.743238,197,1970.931065
214.118526,518,2256.380351
-59.471768,361,2261.748026
-173.695044,206,2265.620331
-146.234124,144,2269.054793
297.271072,377,2277.804376
247.23188,598,2289.198124
58.318773,111,2291.840754
261.071796,510,2300.247236
-32.469463,323,2305.809267
-137.688174,147,2602.244445
277.755266,616,2611.349341
-135.161054,153,2613.507443
-14.382847,274,2618.314316
-165.462776,225,2622.623789
-1.481398,176,2625.572628
273.404957,299,2631.114673
-121.430262,146,2633.802379
-201.427526,246,2637.24689
236.027185,312,2641.679941
18.836405,214,2644.810723
-28.034678,211,2648.518916
