#{"t_start": 1665138511.1518698, "env_id": "Acrobot-v1"}
r,l,t
-500.0,500,3.498785
-304.0,305,4.466519
-268.0,269,5.225937
-162.0,163,5.68482
-138.0,139,6.108513
-183.0,184,6.65491
-84.0,85,8.666932
-145.0,146,9.108044
-100.0,101,9.409167
-107.0,108,9.752131
-99.0,100,10.092185
-168.0,169,10.657741
-131.0,132,11.089301
-109.0,110,11.439694
-95.0,96,11.737232
-113.0,114,12.081757
-116.0,117,12.429046
-93.0,94,12.711654
-81.0,82,12.95701
-92.0,93,13.236235
-209.0,210,15.473524
-87.0,88,15.732753
-94.0,95,16.030619
-89.0,90,16.348221
-102.0,103,16.696257
-84.0,85,16.978347
-96.0,97,17.312924
-91.0,92,17.622467
-92.0,93,17.924491
-120.0,121,18.306178
-98.0,99,18.606596
-500.0,500,20.997332
-177.0,178,21.572372
-98.0,99,21.90467
-76.0,77,22.160861
-128.0,129,22.576855
-98.0,99,22.905828
-97.0,98,23.216913
-94.0,95,23.516363
-66.0,67,23.733729
-89.0,90,24.007124
-88.0,89,24.279309
-73.0,74,24.498903
-91.0,92,24.781087
-77.0,78,25.01602
-79.0,80,25.258298
-85.0,86,25.52092
-89.0,90,27.300614
-90.0,91,27.573931
-61.0,62,27.756935
-156.0,157,28.235065
-102.0,103,28.541352
-73.0,74,28.759488
-95.0,96,29.050007
-103.0,104,29.365009
-90.0,91,29.639616
-176.0,177,30.182095
-98.0,99,30.476534
-69.0,70,30.683127
-74.0,75,30.917882
-83.0,84,31.180561
-82.0,83,31.439177
-89.0,90,31.710859
-90.0,91,33.217161
-78.0,79,33.459069
-82.0,83,33.708856
-118.0,119,34.069951
-79.0,80,34.3154
-76.0,77,34.548342
-69.0,70,34.761185
-249.0,250,35.529725
-88.0,89,35.796318
-68.0,69,36.008076
-68.0,69,36.221369
-120.0,121,36.58569
-71.0,72,36.808737
-78.0,79,37.047005
-68.0,69,37.256518
-94.0,95,37.542669
-73.0,74,37.763981
-87.0,88,38.923077
-83.0,84,39.183075
-78.0,79,39.423116
-95.0,96,39.714025
-84.0,85,39.968475
-75.0,76,40.201484
-94.0,95,40.485589
-78.0,79,40.718716
-78.0,79,40.956594
-80.0,81,41.201895
-79.0,80,41.443467
-86.0,87,41.705569
-69.0,70,41.916002
-69.0,70,42.129432
-82.0,83,42.383633
-87.0,88,42.652505
-76.0,77,42.885597
-79.0,80,43.130615
-76.0,77,43.369256
-73.0,74,45.81343
-76.0,77,46.047115
-102.0,103,46.36502
-81.0,82,46.63582
-73.0,74,46.894749
-132.0,133,47.333804
-88.0,89,47.623106
-81.0,82,47.895453
-111.0,112,48.254267
-62.0,63,48.457882
-113.0,114,48.810721
-97.0,98,49.114463
-85.0,86,49.38546
-67.0,68,49.598084
-67.0,68,49.801989
-76.0,77,50.038512
-89.0,90,50.313483
-80.0,81,50.563106
-76.0,77,52.726472
-99.0,100,53.032413
-74.0,75,53.260632
-80.0,81,53.511161
-72.0,73,53.730319
-80.0,81,53.976184
-116.0,117,54.343027
-94.0,95,54.649386
-95.0,96,54.948168
-129.0,130,55.341323
-84.0,85,55.60015
-78.0,79,55.840981
-78.0,79,56.082202
-85.0,86,56.348495
-88.0,89,56.62122
-140.0,141,57.049838
-80.0,81,57.30389
-77.0,78,59.140331
-145.0,146,59.586832
-76.0,77,59.809183
-69.0,70,60.018095
-79.0,80,60.262969
-87.0,88,60.532071
-68.0,69,60.745053
-75.0,76,60.976151
-86.0,87,61.24071
-84.0,85,61.500134
-118.0,119,61.863291
-73.0,74,62.087933
-76.0,77,62.322618
-71.0,72,62.547345
-84.0,85,62.810248
-77.0,78,63.04445
-84.0,85,63.302448
-76.0,77,63.541676
-75.0,76,64.8618
-81.0,82,65.111112
-92.0,93,65.396388
-72.0,73,65.617269
-78.0,79,65.857476
-101.0,102,66.19493
-77.0,78,66.462333
-72.0,73,66.707833
-91.0,92,66.993643
-78.0,79,67.271091
-75.0,76,67.516692
-73.0,74,67.748237
-69.0,70,67.969717
-113.0,114,68.323996
-71.0,72,68.540018
-77.0,78,68.780799
-76.0,77,69.013879
-70.0,71,69.229471
-76.0,77,69.47164
-70.0,71,69.690781
-79.0,80,71.305965
-80.0,81,71.551508
-72.0,73,71.775811
-76.0,77,72.009963
-87.0,88,72.282954
-90.0,91,72.560951
-68.0,69,72.773655
-77.0,78,73.010715
-88.0,89,73.284513
-62.0,63,73.478128
-89.0,90,73.754398
-62.0,63,73.945161
-91.0,92,74.227131
-59.0,60,74.409858
-78.0,79,74.657052
-77.0,78,74.897749
-78.0,79,75.138089
-80.0,81,75.386957
-71.0,72,75.610484
-71.0,72,75.82886
-75.0,76,77.120438
-84.0,85,77.378041
-70.0,71,77.594859
-84.0,85,77.855416
-78.0,79,78.09724
-71.0,72,78.319244
-80.0,81,78.564872
-85.0,86,78.827358
-85.0,86,79.087965
-87.0,88,79.36037
-76.0,77,79.594273
-77.0,78,79.844659
-83.0,84,80.108389
-77.0,78,80.342454
-78.0,79,80.58719
-86.0,87,80.851824
-62.0,63,81.048747
-90.0,91,81.328782
-84.0,85,81.592099
-71.0,72,83.496172
-79.0,80,83.738409
-88.0,89,84.004001
-97.0,98,84.306273
-89.0,90,84.578579
-70.0,71,84.800244
-74.0,75,85.029932
-92.0,93,85.314921
-86.0,87,85.583623
-76.0,77,85.820719
-77.0,78,86.056851
-83.0,84,86.314481
-97.0,98,86.615344
-79.0,80,86.859781
-86.0,87,87.127002
-78.0,79,87.352494
-69.0,70,87.550673
-158.0,159,88.001649
-80.0,81,89.501665
-79.0,80,89.728634
-77.0,78,89.954534
-76.0,77,90.179095
-77.0,78,90.40078
-86.0,87,90.654387
-76.0,77,90.873238
-77.0,78,91.125773
-98.0,99,91.434279
-71.0,72,91.65259
-87.0,88,91.923881
-76.0,77,92.156223
-85.0,86,92.417042
-84.0,85,92.67344
-76.0,77,92.912642
-80.0,81,93.160056
-79.0,80,93.404683
-75.0,76,93.634506
-90.0,91,93.912843
-81.0,82,96.057611
-76.0,77,96.292477
-72.0,73,96.519318
-69.0,70,96.732193
-69.0,70,96.94954
-101.0,102,97.25834
-79.0,80,97.501519
-80.0,81,97.746737
-75.0,76,97.979059
-70.0,71,98.198666
-84.0,85,98.45626
-120.0,121,98.824527
-76.0,77,99.059102
-78.0,79,99.302982
-85.0,86,99.567886
-81.0,82,99.819852
-77.0,78,100.05681
-70.0,71,100.272506
-77.0,78,100.516129
-72.0,73,100.740935
-81.0,82,102.603722
-97.0,98,102.904652
-89.0,90,103.177152
-87.0,88,103.442694
-79.0,80,103.687649
-77.0,78,103.928245
-86.0,87,104.192341
-210.0,211,104.837848
-84.0,85,105.09857
-80.0,81,105.352646
-80.0,81,105.607166
-107.0,108,105.932306
-78.0,79,106.174006
-93.0,94,106.466211
-77.0,78,106.702355
-76.0,77,106.934488
-87.0,88,108.263959
-101.0,102,108.572225
-89.0,90,108.845934
-88.0,89,109.117099
-78.0,79,109.358146
-81.0,82,109.608296
-71.0,72,109.825861
-76.0,77,110.065564
-68.0,69,110.276036
-86.0,87,110.545392
-76.0,77,110.77991
-70.0,71,111.000461
-151.0,152,111.446621
-92.0,93,111.712433
-72.0,73,111.918241
-70.0,71,112.119105
-77.0,78,112.343198
-97.0,98,112.623641
-71.0,72,112.826403
-84.0,85,116.161027
-93.0,94,116.433738
-76.0,77,116.650455
-64.0,65,116.834908
-89.0,90,117.093516
-73.0,74,117.304815
-76.0,77,117.52258
-77.0,78,117.74541
-87.0,88,117.996015
-87.0,88,118.243814
-77.0,78,118.466116
-79.0,80,118.694852
-69.0,70,118.893687
-70.0,71,119.094888
-85.0,86,119.337763
-85.0,86,119.581323
-69.0,70,119.780183
-84.0,85,120.022798
-83.0,84,120.26178
-72.0,73,124.420875
-71.0,72,124.638443
-78.0,79,124.879701
-77.0,78,125.118746
-76.0,77,125.352436
-82.0,83,125.609861
-81.0,82,125.865686
-145.0,146,126.313802
-76.0,77,126.55027
-72.0,73,126.768657
-159.0,160,127.264423
-76.0,77,127.50635
-62.0,63,127.695387
-69.0,70,127.907666
-82.0,83,128.161193
-73.0,74,128.387183
-71.0,72,128.60597
-69.0,70,128.816695
-80.0,81,129.064785
