#{"t_start": 1665136475.9333827, "env_id": "Acrobot-v1"}
r,l,t
-500.0,500,3.565819
-291.0,292,4.549045
-165.0,166,5.054221
-149.0,150,5.51773
-142.0,143,5.961207
-122.0,123,6.328435
-129.0,130,6.720512
-114.0,115,9.19805
-111.0,112,9.553128
-102.0,103,9.88489
-128.0,129,10.327852
-163.0,164,10.900242
-126.0,127,11.325168
-106.0,107,11.684694
-106.0,107,12.019518
-116.0,117,12.371232
-102.0,103,12.67662
-104.0,105,12.992318
-99.0,100,13.296833
-95.0,96,13.582788
-82.0,83,13.836692
-100.0,101,15.434578
-79.0,80,15.678915
-94.0,95,15.966918
-97.0,98,16.268182
-85.0,86,16.526102
-95.0,96,16.825692
-104.0,105,17.180898
-305.0,306,18.234842
-86.0,87,18.531924
-81.0,82,18.811444
-127.0,128,19.237284
-82.0,83,19.487735
-81.0,82,19.738362
-101.0,102,20.041544
-99.0,100,21.994503
-92.0,93,22.276225
-61.0,62,22.463676
-92.0,93,22.743182
-93.0,94,23.023062
-95.0,96,23.315128
-72.0,73,23.532251
-85.0,86,23.787582
-94.0,95,24.07446
-80.0,81,24.321212
-78.0,79,24.55428
-86.0,87,24.817343
-89.0,90,25.087613
-81.0,82,25.33165
-76.0,77,25.565264
-70.0,71,25.777028
-75.0,76,26.005354
-70.0,71,26.23696
-76.0,77,26.479558
-76.0,77,28.251602
-108.0,109,28.580369
-110.0,111,28.910151
-74.0,75,29.135776
-77.0,78,29.369568
-82.0,83,29.614181
-76.0,77,29.846503
-86.0,87,30.10639
-69.0,70,30.317189
-118.0,119,30.6806
-71.0,72,30.896063
-75.0,76,31.125696
-93.0,94,31.417103
-84.0,85,31.697338
-139.0,140,32.19075
-92.0,93,32.526774
-83.0,84,32.802684
-104.0,105,37.239097
-78.0,79,37.495046
-79.0,80,37.748679
-73.0,74,37.98837
-84.0,85,38.266598
-83.0,84,38.535031
-93.0,94,38.831622
-93.0,94,39.126671
-113.0,114,39.482624
-82.0,83,39.746029
-95.0,96,40.04555
-82.0,83,40.307407
-240.0,241,41.052941
-96.0,97,41.348852
-79.0,80,41.599107
-79.0,80,41.856513
-71.0,72,42.092752
-78.0,79,43.552928
-95.0,96,43.87441
-69.0,70,44.104735
-94.0,95,44.419636
-61.0,62,44.621728
-85.0,86,44.902516
-150.0,151,45.427459
-89.0,90,45.736898
-90.0,91,46.059284
-79.0,80,46.350091
-78.0,79,46.630348
-69.0,70,46.861194
-91.0,92,47.178615
-78.0,79,47.43454
-72.0,73,47.654562
-77.0,78,47.893651
-74.0,75,48.132753
-78.0,79,48.376331
-74.0,75,50.418699
-74.0,75,50.644542
-71.0,72,50.85775
-78.0,79,51.094332
-105.0,106,51.412596
-73.0,74,51.633646
-87.0,88,51.899162
-78.0,79,52.1515
-88.0,89,52.439645
-500.0,500,54.033693
-161.0,162,54.559517
-82.0,83,54.817061
-78.0,79,55.067405
-90.0,91,56.600722
-80.0,81,56.85631
-87.0,88,57.163763
-84.0,85,57.482202
-71.0,72,57.757539
-71.0,72,58.014144
-77.0,78,58.269836
-92.0,93,58.588697
-77.0,78,58.851129
-71.0,72,59.111144
-76.0,77,59.374454
-91.0,92,59.667206
-92.0,93,59.955746
-77.0,78,60.20424
-77.0,78,60.447993
-87.0,88,60.721403
-93.0,94,61.017922
-99.0,100,61.328801
-78.0,79,61.576698
-75.0,76,63.306907
-74.0,75,63.537706
-62.0,63,63.734668
-78.0,79,63.97727
-69.0,70,64.199162
-79.0,80,64.451279
-63.0,64,64.65508
-93.0,94,64.950937
-85.0,86,65.21872
-70.0,71,65.443799
