#{"t_start": 1665136209.663746, "env_id": "Acrobot-v1"}
r,l,t
-499.0,500,3.50252
-327.0,328,4.541081
-177.0,178,5.079752
-151.0,152,5.53474
-140.0,141,5.973094
-114.0,115,6.32171
-95.0,96,6.612156
-81.0,82,8.977305
-95.0,96,9.266066
-97.0,98,9.560539
-98.0,99,9.852124
-85.0,86,10.113677
-216.0,217,10.769472
-110.0,111,11.132685
-87.0,88,11.431769
-97.0,98,11.72349
-81.0,82,11.981121
-70.0,71,12.193783
-92.0,93,12.486283
-74.0,75,12.719004
-109.0,110,13.060876
-94.0,95,13.351883
-98.0,99,13.638921
-100.0,101,15.589317
-97.0,98,15.886771
-85.0,86,16.188216
-73.0,74,16.458909
-97.0,98,16.776037
-103.0,104,17.11895
-79.0,80,17.381503
-96.0,97,17.703966
-100.0,101,18.032676
-81.0,82,18.29716
-101.0,102,18.626241
-69.0,70,18.833145
-83.0,84,19.08503
-92.0,93,19.361683
-72.0,73,19.581073
-82.0,83,19.829878
-79.0,80,20.067125
-80.0,81,21.310916
-96.0,97,21.60615
-86.0,87,21.87338
-225.0,226,22.560299
-80.0,81,22.806807
-71.0,72,23.022141
-74.0,75,23.251131
-112.0,113,23.59246
-72.0,73,23.817362
-69.0,70,24.026704
-91.0,92,24.300925
-78.0,79,24.539982
-73.0,74,24.762093
-165.0,166,25.261346
-84.0,85,25.517155
-63.0,64,25.71343
-76.0,77,25.943348
-69.0,70,27.19282
-85.0,86,27.454523
-73.0,74,27.685251
-92.0,93,28.00927
-96.0,97,28.34607
-76.0,77,28.611398
-70.0,71,28.859562
-92.0,93,29.157484
-63.0,64,29.368032
-70.0,71,29.59962
-85.0,86,29.864604
-92.0,93,30.167262
-94.0,95,30.4559
-73.0,74,30.681224
-94.0,95,30.969302
-83.0,84,31.230171
-125.0,126,31.624772
-88.0,89,31.897898
-78.0,79,33.949633
-76.0,77,34.189154
-101.0,102,34.500892
-118.0,119,34.864612
-70.0,71,35.086401
-85.0,86,35.376363
-78.0,79,35.6374
-92.0,93,35.93735
-90.0,91,36.239101
-86.0,87,36.545666
-69.0,70,36.780219
-78.0,79,37.056874
-84.0,85,37.305836
-80.0,81,37.535604
-75.0,76,37.763515
-70.0,71,37.964619
-90.0,91,38.236036
-84.0,85,38.503554
-131.0,132,41.224852
-64.0,65,41.412243
-72.0,73,41.629486
-76.0,77,41.865329
-76.0,77,42.106888
-72.0,73,42.348678
-97.0,98,42.672604
-74.0,75,42.910476
-89.0,90,43.209254
-73.0,74,43.434278
-85.0,86,43.691464
-80.0,81,43.945667
-71.0,72,44.15869
-78.0,79,44.385664
-86.0,87,44.640189
-132.0,133,45.022789
-76.0,77,45.246213
-84.0,85,45.496984
-79.0,80,45.738263
-83.0,84,47.81709
-86.0,87,48.082119
-92.0,93,48.366445
-72.0,73,48.586802
-107.0,108,48.915758
-118.0,119,49.280263
-82.0,83,49.530848
-69.0,70,49.745481
-77.0,78,49.984064
-70.0,71,50.19802
-78.0,79,50.438614
-72.0,73,50.656554
-78.0,79,50.895969
-78.0,79,51.137004
-92.0,93,51.422653
-81.0,82,51.674564
-76.0,77,51.914869
-99.0,100,52.220205
-68.0,69,54.540736
-170.0,171,55.05999
-91.0,92,55.34065
-75.0,76,55.570732
-92.0,93,55.856314
-80.0,81,56.100618
-70.0,71,56.312406
-83.0,84,56.567284
-86.0,87,56.835347
-72.0,73,57.062455
-78.0,79,57.305759
-103.0,104,57.62688
-73.0,74,57.853002
-62.0,63,58.047216
-62.0,63,58.238607
-90.0,91,58.517962
-69.0,70,58.728519
-81.0,82,58.981668
-75.0,76,59.214087
-103.0,104,60.915057
-77.0,78,61.138151
-78.0,79,61.360024
-82.0,83,61.598178
-69.0,70,61.801018
-71.0,72,62.010035
-84.0,85,62.258265
-95.0,96,62.555878
-77.0,78,62.790884
-78.0,79,63.029012
-70.0,71,63.241879
-91.0,92,63.52619
-80.0,81,63.773936
-90.0,91,64.051679
-84.0,85,64.309745
-80.0,81,64.553476
-80.0,81,64.797768
-75.0,76,65.032863
-113.0,114,67.03093
-77.0,78,67.272597
-76.0,77,67.506261
-64.0,65,67.705621
-72.0,73,67.928343
-84.0,85,68.186615
-81.0,82,68.434299
-77.0,78,68.676371
-77.0,78,68.913409
-78.0,79,69.149108
-94.0,95,69.438956
-73.0,74,69.66514
-100.0,101,69.969918
-78.0,79,70.209768
-73.0,74,70.435985
-82.0,83,70.690764
-101.0,102,70.999959
-99.0,100,71.303821
-77.0,78,71.543883
-92.0,93,73.722477
-78.0,79,73.962785
-76.0,77,74.195117
