#{"t_start": 1665190802.335349, "env_id": "LunarLander-v2"}
r,l,t
-247.997295,87,2.988652
-153.791318,184,4.331058
-78.240041,89,4.994881
-374.22215,188,6.669144
22.474212,212,8.817364
-75.757188,165,10.533666
-83.701563,145,12.274997
-44.950297,126,13.716159
-23.790181,405,20.483712
-27.787482,300,27.752978
-108.122627,460,37.505216
-103.545634,261,42.545869
189.958888,1000,538.414862
-217.132574,271,542.175517
-22.493477,106,543.444364
-189.064456,253,547.282975
-58.467659,155,549.228146
-32.291214,159,551.216663
-59.758807,154,553.12923
-54.060287,176,555.683643
-61.62637,197,558.324347
-90.725496,286,561.64632
-170.869261,278,565.020645
21.51619,97,566.069691
148.983805,1000,1030.680855
-224.415926,159,1033.022896
-17.179101,143,1035.315993
-32.106338,285,1040.611016
143.55163,1000,1058.200084
-169.157423,147,1061.038424
33.934028,168,1064.514952
83.502014,138,1066.285631
-32.776732,200,1069.038466
-8.026961,179,1071.322586
54.989183,112,1072.532977
-19.107634,98,1492.136549
214.408676,1000,1505.676347
253.043703,266,1509.097817
33.088723,248,1511.939024
18.877078,171,1514.037186
-59.315208,241,1517.802005
12.055076,277,1521.902468
311.770896,291,1526.117826
32.322854,150,1527.713607
-8.278714,206,1529.620867
50.822346,125,1531.229293
-11.530773,144,1861.582316
108.042112,1000,1875.734519
-124.945257,134,1877.384225
-11.557213,165,1879.723641
70.995669,125,1881.561315
15.533577,153,1884.118098
45.409627,187,1887.714926
21.493312,304,1892.803501
-18.882913,275,1896.566106
62.044793,157,1898.29762
-24.457421,197,1900.741759
-2.291965,186,1902.934845
312.180508,349,2237.229906
10.523311,253,2241.081002
14.771982,180,2243.87664
-17.300606,283,2248.285516
6.953202,172,2250.866124
240.869803,426,2256.422466
1.582911,340,2261.117732
220.059795,416,2268.676717
27.414867,285,2272.585642
249.007433,404,2278.665895
235.129608,322,2496.227892
-2.615995,262,2500.246804
33.62865,228,2503.155752
-1.718825,187,2505.512341
13.549036,158,2507.615577
22.196562,163,2509.454468
-20.072965,371,2514.267429
20.720669,250,2517.917778
219.197739,427,2524.078618
12.004838,135,2525.587158
-1.504484,148,2527.344028
16.923608,278,2530.786299
25.59608,213,2533.779522
22.678309,256,2691.220489
19.936678,370,2696.084828
34.851517,145,2698.072638
-2.33817,260,2701.646386
-34.773288,157,2704.009001
8.020736,368,2709.164448
33.847696,224,2711.68773
-10.120962,223,2714.267019
13.421724,199,2716.798694
3.687764,246,2719.95826
30.721415,221,2722.827614
20.203875,228,2725.274419
5.148775,327,2729.13079
