#{"t_start": 1665161263.1135538, "env_id": "LunarLanderContinuous-v2"}
r,l,t
-547.635939,100,2.353395
-477.547352,106,2.753504
-104.300057,86,3.016443
-164.870285,62,3.276875
-592.795054,70,3.519367
-38.895783,83,3.866477
-88.002184,78,4.098227
-190.929105,55,4.267948
-331.767207,62,4.461789
-409.579279,72,4.697845
-347.893978,66,4.89623
-258.681073,70,5.088183
-242.601839,69,5.314818
-210.459054,91,5.669174
-256.837864,195,6.536079
-233.211984,140,7.087947
-260.132627,142,7.675825
-110.318684,95,8.022733
-140.962847,93,8.547749
-246.152631,117,9.330215
-275.816916,141,9.993704
-168.818932,199,11.204629
-76.195906,264,12.936531
-77.049668,84,13.419118
-103.684307,100,13.926807
-104.433691,76,14.244855
-49.143428,72,14.514219
-77.298955,133,15.134049
-100.187569,121,15.828579
-117.908703,115,16.590177
-3.269752,239,18.606394
-297.90158,271,20.906325
-266.328426,111,21.782662
-608.838007,238,23.58292
-182.432495,186,25.064555
-346.409466,226,26.650557
14.793382,307,30.624386
-27.163195,1000,54.700638
-94.166525,88,55.290843
-4.03949,1000,599.665098
163.859717,557,609.202591
-32.00231,716,624.01918
-106.79516,1000,651.000522
2.208571,1000,681.658373
-83.676915,1000,710.371152
-24.783183,1000,741.931068
-109.197933,1000,1492.112775
-44.498187,1000,1522.493819
-85.447371,1000,1552.058859
-60.069449,1000,1582.280083
-30.509436,1000,1612.745308
-51.028983,1000,1643.26406
