#{"t_start": 1665228729.1055834, "env_id": "BipedalWalker-v3"}
r,l,t
-105.313828,65,2.327016
-107.672261,82,2.84619
-105.612532,85,3.384704
-104.415162,84,3.898416
-114.175954,465,6.730544
-147.719385,509,9.850236
-111.159541,42,10.106876
-101.309391,164,11.100418
-125.876428,422,55.696439
-139.052376,442,58.248626
-132.409131,128,58.980576
-103.715727,69,59.392164
-107.393139,56,59.725961
-128.993368,134,60.505549
-92.923389,275,62.088059
-110.733112,61,62.436087
-97.551812,163,105.137167
-144.662862,140,106.017657
-112.228503,87,106.534695
-109.838895,67,106.935724
-105.635547,81,107.42948
-111.668268,112,108.090225
-127.242017,137,108.898922
-133.720926,210,110.143611
-121.354192,134,110.949643
-110.571796,81,111.433672
-118.829423,102,112.064011
-109.901015,53,112.38466
-110.405935,140,113.213579
-117.008139,77,113.678919
-96.907686,168,130.105257
-134.725462,157,131.058626
-113.338135,150,131.922435
-144.816989,631,135.603499
-112.503658,165,136.554715
-122.54264,271,138.129212
-136.519848,773,179.53825
-86.731227,1600,234.18271
-60.452541,1600,287.206203
-48.946566,1600,344.432308
-54.172161,1600,358.413509
-75.198137,1600,413.131611
-49.523939,1600,470.630208
-38.295694,1600,527.168387
-29.746828,1600,583.531995
-112.96571,53,583.853987
-24.759051,1600,642.316148
-34.95469,1600,699.426759
-33.516492,1600,755.851032
-23.138669,1600,812.543977
-24.07672,1600,870.726655
-20.12424,1600,928.155325
-21.523067,1600,985.658364
