#{"t_start": 1665205314.989376, "env_id": "LunarLanderContinuous-v2"}
r,l,t
-300.047885,61,2.86651
-200.5671,124,3.729811
-172.126816,92,4.584822
-94.020238,92,5.057092
-308.053194,162,5.717568
-305.144033,177,6.906164
-76.80948,107,7.727054
-136.402635,169,8.996442
-75.91197,139,10.220983
-17.814749,267,14.266875
171.798465,570,21.531972
-14.603999,221,23.70594
147.663025,446,28.353235
-80.79308,635,37.874943
-194.944591,570,47.872436
-89.66609,281,49.824797
-199.387006,354,53.516512
212.571212,297,57.356025
210.823891,422,62.042157
18.167035,249,64.259678
211.848807,503,69.833183
199.792914,466,266.566394
-105.152104,322,269.970483
202.851815,444,275.399274
-82.242807,234,277.851359
221.452328,662,288.303159
-57.668403,170,290.136423
-98.527743,166,292.039981
-42.908008,312,296.283228
-97.354729,225,299.573824
156.820209,313,305.514759
125.974134,565,315.113075
-60.297329,218,319.905089
-89.866685,324,326.037997
-80.318527,193,328.319391
179.477897,613,337.339514
-62.762993,366,343.364664
-81.984383,277,346.515797
-157.763177,634,357.761155
-82.689648,189,780.398277
-6.286123,1000,800.365113
-137.95666,564,812.863571
137.461826,543,821.056587
-63.64402,1000,842.409071
-86.741393,179,845.352956
-82.348002,363,854.229275
-80.924489,195,856.7632
-80.452361,249,860.172157
-80.716586,172,863.999208
-95.916856,278,871.175524
-141.31937,508,880.981698
-84.858271,252,887.120249
