#{"t_start": 1665143571.1058211, "env_id": "LunarLanderContinuous-v2"}
r,l,t
-231.411694,110,2.292598
-139.178626,98,2.644958
-294.887968,126,3.135499
-590.273805,264,4.888424
-396.572301,111,5.532576
-616.517664,219,6.87911
-394.906256,125,7.535438
-393.42601,197,8.620372
-294.262056,121,9.304114
-594.43507,129,10.029814
-251.702551,150,10.801276
-269.418567,114,11.414972
-221.516592,127,12.390756
-496.024611,138,13.637623
-50.223641,129,14.219471
-23.539372,114,14.699614
-353.782166,132,15.434753
-333.320568,121,15.991562
-82.155581,96,16.328405
46.664779,122,16.822664
9.649401,307,18.911496
43.102991,135,19.926054
-441.371406,141,20.715599
-0.358913,209,22.745994
21.361074,166,23.763366
-173.563466,140,24.876239
-247.711241,636,34.153805
-226.846981,341,37.776829
-382.688136,118,38.504316
-118.360634,109,39.271077
-339.763285,171,40.73317
-610.745981,196,42.385668
-606.760171,471,48.104857
-394.749655,232,51.553489
-18.649334,445,665.002006
-61.522866,382,670.807503
-148.287215,374,675.983988
-100.862037,216,678.301461
-132.337546,321,682.613448
-291.060747,910,707.910023
-76.471907,1000,731.696915
-144.871156,1000,759.524256
-64.817949,1000,789.370833
-127.2952,1000,1468.096637
-108.938827,1000,1494.447431
-33.377747,1000,1521.319175
-6.914229,1000,1549.705826
-41.816138,1000,1576.859825
-51.954085,1000,1608.098308
