#{"t_start": 1665134573.5824358, "env_id": "Acrobot-v1"}
r,l,t
-500.0,500,3.599778
-241.0,242,4.438759
-223.0,224,5.149125
-123.0,124,5.52455
-159.0,160,6.009416
-141.0,142,6.445392
-135.0,136,6.857828
-126.0,127,9.019197
-103.0,104,9.337228
-119.0,120,9.72265
-106.0,107,10.074731
-101.0,102,10.422891
-114.0,115,10.812428
-99.0,100,11.136391
-89.0,90,11.423467
-89.0,90,11.703216
-69.0,70,11.926605
-113.0,114,12.277242
-93.0,94,12.565929
-98.0,99,12.866688
-89.0,90,13.140181
-93.0,94,13.428753
-120.0,121,15.190173
-105.0,106,15.516017
-68.0,69,15.724619
-88.0,89,15.994528
-114.0,115,16.354316
-80.0,81,16.620401
-99.0,100,16.952023
-77.0,78,17.201977
-94.0,95,17.505436
-89.0,90,17.796057
-90.0,91,18.080301
-92.0,93,18.37225
-77.0,78,18.610716
-93.0,94,18.897381
-98.0,99,19.199708
-141.0,142,19.633202
-93.0,94,19.916432
-77.0,78,21.916276
-128.0,129,22.300779
-107.0,108,22.60631
-77.0,78,22.831487
-70.0,71,23.033646
-82.0,83,23.270684
-68.0,69,23.463398
-77.0,78,23.690626
-98.0,99,23.972106
-89.0,90,24.229425
-89.0,90,24.486873
-92.0,93,24.75545
-89.0,90,25.031265
-134.0,135,25.442431
-84.0,85,25.698696
-73.0,74,25.921916
-77.0,78,26.160446
-80.0,81,27.939824
-197.0,198,28.542089
-76.0,77,28.785188
-77.0,78,29.026888
-75.0,76,29.259442
-83.0,84,29.520411
-88.0,89,29.797405
-111.0,112,30.168542
-86.0,87,30.438906
-178.0,179,31.013108
-97.0,98,31.350785
-77.0,78,31.61382
-69.0,70,31.84079
-74.0,75,32.071952
-74.0,75,32.300906
-154.0,155,34.500307
-87.0,88,34.773709
-75.0,76,35.006397
-87.0,88,35.280372
-87.0,88,35.548124
-83.0,84,35.805409
-72.0,73,36.032497
-87.0,88,36.300076
-80.0,81,36.549057
-89.0,90,36.825877
-92.0,93,37.113172
-62.0,63,37.307076
-88.0,89,37.577036
-88.0,89,37.850877
-71.0,72,38.074919
-79.0,80,38.31675
-69.0,70,38.528852
-80.0,81,38.779575
-90.0,91,39.058707
-80.0,81,41.089902
-73.0,74,41.314793
-98.0,99,41.618339
-94.0,95,41.908857
-68.0,69,42.120254
-90.0,91,42.396002
-69.0,70,42.610347
-83.0,84,42.868827
-95.0,96,43.164301
-73.0,74,43.391424
-82.0,83,43.648257
-94.0,95,43.941421
-88.0,89,44.211485
-80.0,81,44.456006
-170.0,171,44.986659
-76.0,77,45.224008
-81.0,82,45.475957
-69.0,70,45.697904
-91.0,92,49.269726
-88.0,89,49.54051
-165.0,166,50.05106
-76.0,77,50.283143
-94.0,95,50.576796
-81.0,82,50.828424
-124.0,125,51.212385
-81.0,82,51.464145
-77.0,78,51.698015
-76.0,77,51.934185
-69.0,70,52.145958
-68.0,69,52.355371
-78.0,79,52.590758
-104.0,105,52.907256
-71.0,72,53.128378
-196.0,197,53.729627
-89.0,90,56.004991
-100.0,101,56.312731
-77.0,78,56.553043
-85.0,86,56.815372
-88.0,89,57.088255
-70.0,71,57.305046
-92.0,93,57.58753
-78.0,79,57.826354
-74.0,75,58.05767
-75.0,76,58.286003
-85.0,86,58.546109
-61.0,62,58.738597
-62.0,63,58.933799
-86.0,87,59.197549
-158.0,159,59.684063
-79.0,80,59.928851
-78.0,79,60.168669
-68.0,69,60.3799
-80.0,81,60.626498
-70.0,71,62.262467
-158.0,159,62.743698
-89.0,90,63.016161
-74.0,75,63.243846
-77.0,78,63.484622
-81.0,82,63.734303
-76.0,77,63.966566
-69.0,70,64.180803
-76.0,77,64.41758
-84.0,85,64.676022
-76.0,77,64.908787
-82.0,83,65.165937
-78.0,79,65.405546
-78.0,79,65.650318
-71.0,72,65.880244
-69.0,70,66.09498
-75.0,76,66.326752
-71.0,72,66.547855
-76.0,77,66.785959
-132.0,133,68.854577
