#{"t_start": 1665121189.3723614, "env_id": "Pendulum-v1"}
r,l,t
-1684.607115,200,2.381236
-1251.027737,200,2.825781
-1055.311708,200,3.257614
-932.726413,200,3.696155
-1299.18067,200,4.131346
-1374.190561,200,4.569327
-1027.478126,200,4.965086
-1045.169832,200,5.341692
-1092.2334,200,5.720651
-964.062938,200,6.094548
-1088.235681,200,6.470167
-1324.520988,200,6.848263
-1207.178443,200,7.227018
-1078.27313,200,7.617105
-951.025563,200,8.001533
-904.106797,200,9.2775
-1010.956444,200,9.654687
-1137.605482,200,10.044661
-1291.878595,200,10.444947
-1399.214739,200,10.888604
-1245.888517,200,11.332889
-1505.585657,200,11.766157
-1504.591033,200,12.188259
-1137.307596,200,12.619049
-1096.788931,200,13.014477
-1119.460309,200,13.396532
-1293.462085,200,13.779623
-1239.642723,200,14.177149
-958.090105,200,14.575537
-1423.729025,200,14.960434
-1556.591314,200,15.345824
-1407.509989,200,16.664405
-1132.930635,200,17.05818
-1422.661421,200,17.442217
-1055.008296,200,17.827146
-958.177788,200,18.209666
-1580.213855,200,18.594494
-940.770572,200,18.977794
-793.964389,200,19.357563
-819.923203,200,19.737901
-1202.408061,200,20.113783
-727.108147,200,20.511882
-1277.74381,200,20.915245
-1306.823308,200,21.305825
-875.355234,200,21.696425
-812.274339,200,22.097113
-1138.819242,200,23.420465
-1269.42102,200,23.819705
-1139.489423,200,24.260118
-1396.371062,200,24.706996
-933.518708,200,25.130421
-1187.046989,200,25.584463
-813.672464,200,25.980512
-1625.3442,200,26.364805
-1342.467104,200,26.740693
-804.776351,200,27.112725
-928.698864,200,27.498969
-808.920169,200,27.903821
-1047.532098,200,28.285248
-1495.854213,200,28.67784
-801.606184,200,29.0604
-1068.803547,200,29.437532
-945.949869,200,30.717296
-835.231455,200,31.088879
-1055.040122,200,31.460559
-667.296546,200,31.854027
-1518.20453,200,32.313725
-949.241809,200,32.770721
-538.970755,200,33.207604
-1490.265407,200,33.624856
-493.775268,200,34.014076
-1147.56772,200,34.421753
-803.844184,200,34.810639
-1222.921114,200,35.190487
-1379.541368,200,35.578524
-816.481214,200,35.952128
-1446.701811,200,36.343395
-1371.216522,200,36.72316
-1187.184903,200,38.001762
-1107.606453,200,38.396721
-1457.809863,200,38.777473
-548.5655,200,39.148866
-1074.486853,200,39.551053
-1479.962632,200,40.003912
-941.706333,200,40.406678
-806.013388,200,40.845509
-897.1537,200,41.287378
-1335.2137,200,41.692131
-1091.590407,200,42.079877
-1014.015004,200,42.474709
-1045.189588,200,42.876705
-638.881918,200,43.262138
-1324.624004,200,43.671419
-666.39886,200,45.045024
-1195.709328,200,45.497409
-971.039484,200,45.942634
-1517.933212,200,46.394647
-840.510391,200,46.814958
-879.665046,200,47.248576
-918.856363,200,47.649826
-966.702253,200,48.036366
-919.660937,200,48.42851
-834.180472,200,48.844388
-1044.489088,200,49.251802
-943.300781,200,49.696429
-1006.894821,200,50.247811
-912.949445,200,50.727407
-807.635603,200,51.172535
-1155.184828,200,51.642994
-1493.333576,200,53.024055
-1527.243446,200,53.401763
-538.424053,200,53.841169
-1046.583222,200,54.251207
-690.238801,200,54.662096
-1393.763928,200,55.056879
-1520.976074,200,55.447443
-664.904636,200,55.83924
-522.826153,200,56.218163
