#{"t_start": 1665109963.8453925, "env_id": "Pendulum-v1"}
r,l,t
-1097.71602,200,2.464255
-1360.501131,200,2.931756
-1047.074286,200,3.399351
-1000.443893,200,3.894744
-1090.735763,200,4.294122
-1114.715664,200,4.656539
-1436.107021,200,5.013684
-1123.693806,200,5.370507
-1055.869408,200,5.740962
-1203.40993,200,6.123667
-1407.38443,200,6.515536
-1285.905376,200,6.900384
-1038.807624,200,7.2637
-1554.46025,200,7.629691
-1358.917472,200,7.995066
-1103.789029,200,9.24077
-1319.022492,200,9.616849
-765.607387,200,10.044527
-1296.082536,200,10.46348
-785.388495,200,10.884621
-1181.171693,200,11.311144
-1501.283209,200,11.686512
-1112.106035,200,12.063766
-1470.013464,200,12.44058
-795.637658,200,12.816874
-941.668443,200,13.19237
-1522.396459,200,13.574586
-1068.717704,200,13.957498
-931.40835,200,14.326361
-1047.822099,200,14.687181
-1457.051878,200,15.068454
-1263.662877,200,16.350652
-1119.259152,200,16.759897
-1398.470973,200,17.179784
-806.025145,200,17.573094
-1296.944501,200,17.999415
-1119.255816,200,18.406103
-1160.545148,200,18.772581
-1617.895947,200,19.1292
-810.958299,200,19.506254
-1267.284021,200,19.889261
-511.895562,200,20.293341
-665.759619,200,20.694655
-1202.332002,200,21.084499
-956.583065,200,21.473548
-1362.033363,200,21.863888
-1031.153929,200,23.181495
-1162.003316,200,23.565875
-1100.439314,200,23.965202
-1220.742544,200,24.356486
-1271.083136,200,24.759317
-1117.857677,200,25.148459
-1280.580737,200,25.527733
-1413.030184,200,25.906871
-1107.992596,200,26.282569
-1216.556978,200,26.658128
-1138.630609,200,27.040875
-987.165458,200,27.417888
-793.372867,200,27.796455
-1253.222953,200,28.174362
-803.387413,200,28.552311
-797.46352,200,28.948848
-864.553922,200,30.279992
-1165.411943,200,30.683884
-1159.32887,200,31.094259
-673.868346,200,31.486343
-1469.81696,200,31.878964
-752.927976,200,32.262491
-1429.592685,200,32.653443
-541.239022,200,33.04291
-1144.975325,200,33.430347
-540.095252,200,33.810433
-1556.576895,200,34.204322
-687.807545,200,34.59482
-1494.362735,200,34.993153
-547.026289,200,35.375947
-1086.497356,200,35.761723
-1389.69616,200,36.147497
-671.32253,200,37.47735
-1428.40259,200,37.894947
-28.537295,200,38.361304
-679.891839,200,38.831851
-1368.266698,200,39.265576
-1522.134395,200,39.653745
-692.094715,200,40.043428
-548.749765,200,40.446965
-672.527361,200,40.863141
-1461.319462,200,41.266387
-7.646178,200,41.653599
-828.883404,200,42.03756
-1450.343322,200,42.426075
-812.718806,200,42.815938
-1116.417506,200,43.21904
-1049.787312,200,44.537198
-683.748072,200,44.934237
-1381.839391,200,45.389838
-1099.012057,200,45.809559
-674.40458,200,46.241525
-841.931856,200,46.673788
-685.718205,200,47.062072
-1398.560567,200,47.456205
-1036.803797,200,47.845453
-656.238839,200,48.22745
-1200.421344,200,48.611894
-1238.966325,200,48.9889
-145.195847,200,49.366827
-867.78702,200,49.749123
-1645.769851,200,50.129944
-405.596009,200,50.510717
-912.564493,200,51.804783
-142.016699,200,52.19696
-139.37798,200,52.618402
-445.760273,200,53.041976
-134.909825,200,53.495496
-413.746502,200,53.939678
-277.869618,200,54.334089
-269.711557,200,54.724303
-402.762998,200,55.126551
-872.137476,200,55.514745
-137.496651,200,55.885178
-657.875545,200,56.269146
-136.988928,200,56.66831
