#{"t_start": 1665134845.4853902, "env_id": "Acrobot-v1"}
r,l,t
-500.0,500,3.449909
-198.0,199,4.089777
-118.0,119,4.458305
-178.0,179,5.000142
-146.0,147,5.447441
-147.0,148,5.8987
-293.0,294,10.76253
-122.0,123,11.131117
-115.0,116,11.481224
-203.0,204,12.12114
-130.0,131,12.570361
-97.0,98,12.864587
-85.0,86,13.13069
-116.0,117,13.506787
-88.0,89,13.778501
-144.0,145,14.23278
-92.0,93,14.515234
-87.0,88,14.785287
-103.0,104,15.098553
-99.0,100,15.402263
-87.0,88,19.69349
-80.0,81,19.939764
-78.0,79,20.184757
-83.0,84,20.460006
-95.0,96,20.806285
-85.0,86,21.082222
-99.0,100,21.399872
-79.0,80,21.665498
-92.0,93,21.963671
-94.0,95,22.263251
-77.0,78,22.50056
-84.0,85,22.763194
-73.0,74,22.989278
-84.0,85,23.248973
-72.0,73,23.472191
-93.0,94,23.766902
-78.0,79,24.006834
-159.0,160,26.353747
-75.0,76,26.59091
-83.0,84,26.849999
-81.0,82,27.105245
-98.0,99,27.429456
-69.0,70,27.677073
-93.0,94,27.969127
-96.0,97,28.28061
-82.0,83,28.548967
-90.0,91,28.840273
-69.0,70,29.063073
-93.0,94,29.358931
-72.0,73,29.581965
-86.0,87,29.847414
-84.0,85,30.107063
-73.0,74,30.335028
-105.0,106,30.663607
-76.0,77,30.904111
-81.0,82,31.15402
-86.0,87,32.787713
-71.0,72,33.002982
-69.0,70,33.218104
-73.0,74,33.445428
-72.0,73,33.664877
-81.0,82,33.917207
-80.0,81,34.164456
-85.0,86,34.424656
-155.0,156,34.905176
-81.0,82,35.160083
-84.0,85,35.421778
-98.0,99,35.72596
-91.0,92,36.026381
-83.0,84,36.286394
-88.0,89,36.565941
-61.0,62,36.747092
-78.0,79,36.984988
-61.0,62,37.172186
-92.0,93,39.209385
-87.0,88,39.472855
-202.0,203,40.092207
-76.0,77,40.326821
-91.0,92,40.609861
-71.0,72,40.828229
-61.0,62,41.019479
-77.0,78,41.257252
-85.0,86,41.520457
-76.0,77,41.772217
-77.0,78,42.009837
