#{"t_start": 1665111590.055222, "env_id": "LunarLanderContinuous-v2"}
r,l,t
-227.49577,117,2.819155
-129.382911,104,3.46327
-363.743326,139,4.329421
-854.689373,186,5.462284
-358.860431,97,6.059195
-750.371199,188,7.483662
-370.830621,99,8.193764
-341.093748,97,8.946482
-362.183937,96,9.613547
-375.296304,101,10.314942
-549.520125,80,10.825992
-431.794233,64,11.256341
-430.707009,85,11.642054
-618.798798,227,12.871357
-445.549465,80,13.259478
-223.188265,92,13.706886
-264.323446,71,14.083838
-380.009145,105,14.872646
-444.186973,167,15.995665
-232.426459,237,17.618565
-362.645917,133,18.387979
-217.967715,126,19.1692
12.55555,90,19.542545
-35.491782,68,19.835473
-343.675523,116,20.395088
-27.63474,124,21.054739
-39.214502,81,21.526774
-460.756559,611,27.846017
-46.773145,100,28.426778
-234.730808,165,29.592125
-165.224625,194,31.268663
201.197635,279,33.426038
-84.422952,224,35.354729
-9.980986,209,38.286566
-185.539025,196,39.910571
242.25505,275,42.155821
-354.030444,248,44.208794
25.057396,144,45.544934
-226.867199,152,47.148809
189.184022,467,275.839495
-238.306378,310,279.68908
-359.662526,287,284.891747
-314.584439,137,286.348652
-438.040617,135,287.688351
-74.203081,202,289.359761
-149.670121,646,300.385756
-153.905188,181,303.18824
-136.110573,246,306.004902
-255.975757,148,307.55726
-97.642597,1000,332.748908
-121.175478,199,335.496975
175.224366,786,355.164361
191.472124,400,361.475082
6.362918,321,367.62676
4.419769,171,370.911489
-47.711555,256,374.29092
-73.442263,345,379.142015
-32.724332,343,815.035269
-144.882611,740,831.165685
133.729808,513,842.488111
206.578652,475,852.61193
189.228922,750,866.088151
127.079033,526,877.925123
-140.355416,477,886.93313
131.190956,713,905.923699
124.418671,823,928.20183
70.126423,918,951.290957
