#{"t_start": 1665172561.8411734, "env_id": "BipedalWalker-v3"}
r,l,t
-121.425213,183,3.178784
-125.45825,74,3.655924
-105.630683,123,4.455401
-129.133709,96,5.033832
-121.143291,80,5.522459
-119.287856,83,6.02356
-118.977668,83,6.533118
-121.836873,79,7.017874
-106.056546,106,7.657604
-117.992055,77,8.116705
-121.68294,82,8.609518
-106.892687,59,8.969851
-118.740601,60,9.338741
-120.959232,70,9.749502
-109.651415,106,10.395629
-123.738627,84,10.896349
-130.340487,115,11.587261
-111.026524,64,15.305876
-138.641326,139,16.184117
-126.576741,88,16.780499
-134.140902,124,17.599346
-113.299457,61,17.99648
-114.221536,62,18.403934
-112.493751,69,18.817856
-106.405447,70,19.251208
-119.574158,85,19.766583
-133.106301,164,20.741179
-125.429121,1600,72.097231
-113.456591,1600,124.924666
-107.272157,89,125.475027
-105.528468,1600,178.521747
-111.823869,1600,231.258537
-86.835377,1600,284.495897
-65.876926,1600,336.975133
-45.437845,1600,389.621084
-47.41357,1600,443.327217
-36.047063,1600,497.22653
-36.119221,1600,549.497845
-32.799817,1600,602.056801
-34.167324,1600,654.754977
-28.651345,1600,707.928741
-26.410177,1600,760.807498
-27.07596,1600,857.085592
-26.573863,1600,910.408551
-26.05153,1600,963.42121
