#{"t_start": 1665221156.2855778, "env_id": "LunarLander-v2"}
r,l,t
-171.633603,104,2.706861
-170.506024,90,3.37369
-215.87568,145,4.423899
-9.181811,138,5.543122
75.293043,1000,18.793814
-9.807832,159,20.504267
-242.447196,273,23.782203
-166.713316,145,25.188208
-54.698041,172,27.218172
105.319606,808,41.244594
129.337221,1000,414.654499
180.22051,1000,432.456495
216.849516,452,439.532942
-34.40932,340,445.014081
-165.274824,141,446.700286
-3.961342,315,917.772098
-35.815877,153,919.487466
140.792378,1000,934.881158
197.667735,428,940.797057
267.830044,313,944.149276
-3.253809,246,946.765394
35.636278,150,948.094746
-5.286447,143,949.765377
17.665235,160,951.434072
6.597164,174,953.027215
-19.001459,84,953.729899
10.630246,91,954.608378
-2.146528,205,1102.785338
18.247074,137,1103.897887
-46.734159,136,1105.24278
-125.584682,153,1107.069676
-11.935107,142,1108.701535
-34.301979,119,1110.114395
46.604389,168,1111.773776
-5.260641,209,1113.80736
246.506491,432,1118.573163
-61.971204,236,1121.415926
-164.970028,121,1122.620567
-33.389174,141,1124.420091
0.588621,233,1127.510839
195.72317,578,1135.544216
267.950062,313,1548.018838
0.914823,320,1553.045948
245.090742,322,1557.955773
-35.272278,209,1560.956296
-7.021225,177,1563.074806
-250.571878,156,1565.05736
42.59844,167,1567.224172
10.116943,265,1570.30251
-42.242658,300,1574.832484
-6.993682,174,1577.147197
-2.340248,238,1580.743111
252.202888,381,1586.739153
-41.735506,153,1588.745851
42.241401,175,1591.028467
258.531144,315,1843.531572
-4.161787,192,1845.548623
222.007301,369,1850.437794
-9.862029,207,1852.982183
235.335074,402,1858.223926
33.352291,152,1860.578641
10.623985,192,1862.954504
9.655483,236,1865.817163
243.007182,325,1870.316002
20.810885,177,1872.500896
33.498918,119,1874.296998
18.215964,233,1877.624078
9.926519,109,1878.813688
43.485845,212,2214.378855
27.190541,198,2217.018365
2.499294,183,2220.129769
53.655187,175,2222.954646
49.077068,178,2225.345731
25.550567,257,2228.253349
12.238886,254,2231.539314
238.734379,435,2237.219063
250.204438,470,2243.454785
264.636585,315,2247.16456
-25.534017,327,2252.044481
52.979608,206,2254.930501
294.712983,387,2476.706047
33.696137,281,2480.872972
47.660626,177,2483.157163
25.895609,194,2485.535542
34.160543,266,2488.769988
4.100878,149,2490.279378
26.189115,246,2493.418687
81.141359,153,2495.488054
19.102935,218,2497.633139
39.593573,153,2499.756064
25.267399,162,2501.886647
35.179441,272,2505.006282
-7.748026,281,2508.484314
0.6675,223,2511.339405
