#{"t_start": 1665221156.2873297, "env_id": "LunarLander-v2"}
r,l,t
-466.018811,227,3.632308
-219.494299,94,4.27079
-153.215236,172,5.677994
-99.360314,128,6.841694
-105.331858,189,8.79661
-99.040133,168,11.019717
-42.53609,196,13.7582
-39.288141,297,18.696716
-95.116522,276,21.797468
-248.918844,135,23.462841
-184.959098,152,24.963445
-62.04556,154,26.62299
-11.89437,183,29.119923
-252.640179,209,32.239048
-279.18503,253,37.169384
148.27779,880,404.666377
-217.832774,346,415.370741
172.000339,1000,432.942415
59.175069,164,435.068705
248.554722,581,444.719001
-202.472556,240,447.585484
66.526501,148,449.152461
-138.27662,134,918.24382
-57.81576,153,920.070964
252.290716,359,925.129474
210.845979,540,934.19549
52.615627,113,935.492157
-19.420081,206,938.124417
-231.992925,195,941.129439
2.70401,210,943.430027
-24.458816,98,944.336764
-44.056194,145,945.990238
32.088732,157,947.51999
23.155981,136,948.851522
5.939017,208,951.176378
-2.921838,101,952.083809
-178.848469,134,953.311225
-8.845473,135,954.528844
25.489553,170,1102.421291
10.262442,129,1103.458777
27.205078,198,1105.364055
272.982792,298,1108.877871
-8.997646,187,1110.907241
-159.199489,138,1112.325112
-69.480541,309,1115.429799
-0.809315,252,1118.28279
-13.873798,192,1120.534775
294.477546,404,1125.36419
26.703001,218,1128.226252
52.874224,210,1131.483458
-41.573171,198,1133.972251
-3.695666,111,1135.498544
-4.998831,187,1137.466192
194.296706,541,1554.707093
-154.667137,199,1557.519348
-28.931995,242,1560.970273
-44.651308,159,1562.86629
228.469218,365,1567.483848
-1.51253,260,1570.57556
0.633882,285,1574.90155
149.025119,1000,1589.532709
239.609298,351,1842.549783
286.542232,392,1847.28571
12.881375,208,1849.959753
17.628769,228,1852.792029
250.669695,518,1859.916931
41.626002,115,1861.317205
9.594695,226,1863.953548
240.882618,374,1869.164614
237.27827,417,1874.670032
-48.086457,293,1878.60986
1.712956,214,2214.132225
234.771624,475,2221.599069
-6.792152,140,2223.545432
2.650604,181,2225.81185
-0.906057,230,2228.428755
14.516556,245,2231.6132
239.585018,348,2236.060515
-104.788964,156,2237.991336
75.967874,165,2239.903179
4.622155,185,2242.75383
50.583822,167,2244.769365
22.369924,202,2247.25336
25.571055,152,2249.243239
39.422432,225,2252.92764
-10.90359,261,2472.631628
23.391868,174,2475.464802
245.765024,488,2482.338907
25.605434,216,2484.981661
23.772252,235,2487.923866
-35.366124,311,2491.231006
52.961678,177,2493.655016
43.490358,149,2495.589581
244.933661,328,2499.318265
-16.419977,350,2503.724033
24.283695,188,2505.868858
22.436644,149,2507.798798
35.518691,98,2508.850617
12.531905,152,2510.827975
