#{"t_start": 1665221156.2895708, "env_id": "LunarLander-v2"}
r,l,t
-90.40714,82,2.556038
-290.659329,90,3.199252
-132.959406,146,4.241434
-200.910804,93,4.975602
-275.798645,191,6.642026
-253.685651,180,8.449406
-157.052009,182,10.856884
-96.331463,185,13.358218
-138.16465,162,15.949179
-129.76931,158,18.655256
-35.687371,238,21.326347
-196.066484,213,23.885504
-223.451311,424,28.830358
-276.145786,260,32.664388
-24.023415,234,37.270175
-6.310453,191,41.14942
-23.617245,218,393.267006
-29.281095,302,399.901664
-9.402342,339,409.91808
54.006001,291,417.880365
-228.872605,206,421.694118
-169.820873,275,425.887791
-161.901792,154,428.383073
4.225773,381,434.745346
-161.263672,151,437.084076
-168.580422,269,441.8384
-168.316274,220,445.116315
-18.171753,202,447.514848
38.161016,228,917.537527
253.067219,355,922.098186
-9.759563,204,924.930393
-34.876598,225,928.676934
40.184243,278,933.466561
10.064505,160,935.421182
287.928244,305,939.662552
68.957111,100,941.131801
12.890414,237,943.738609
-134.625194,138,944.970631
-11.633827,217,947.34858
9.394794,183,949.201543
224.24404,347,952.740778
8.677974,97,953.561933
244.201061,275,1102.423528
35.629817,152,1103.655741
231.608612,360,1107.540326
63.284254,112,1108.864243
247.631898,428,1113.328049
-13.09034,262,1116.070363
-161.650827,136,1117.590189
-156.288483,131,1119.027586
292.081833,316,1122.633682
16.841427,194,1125.168999
259.467989,356,1130.21975
53.72733,155,1132.332682
24.576936,231,1135.374186
17.281473,254,1138.325095
218.833539,356,1552.367774
317.224953,221,1556.002371
233.397945,337,1560.811681
-38.698963,369,1565.378334
-2.804132,149,1567.30053
87.889658,156,1569.135879
210.552211,376,1574.433939
254.799804,399,1580.124844
-117.330121,139,1582.508775
-11.808685,147,1584.865025
-0.344438,94,1586.19118
7.921834,205,1588.913393
39.2972,186,1591.38867
-194.497818,152,1841.773771
21.652851,164,1843.758081
223.182899,438,1849.235531
4.143964,221,1851.933729
-1.224042,328,1855.801149
251.116523,455,1862.433092
-7.253092,222,1864.947362
-15.032538,99,1866.294736
232.464331,366,1871.331203
27.542041,197,1873.977789
21.190969,162,1876.367195
5.077425,328,1880.078849
211.527145,498,2220.801718
26.843083,218,2224.00053
23.376347,219,2226.771338
246.116766,386,2231.414052
57.393484,134,2232.890193
2.68113,295,2237.057764
33.247052,243,2239.771755
56.020261,146,2241.916798
28.525485,140,2243.868331
26.323286,193,2246.203133
41.247362,165,2248.121741
203.349889,434,2254.786085
21.595786,188,2473.640775
247.761137,451,2480.356235
22.618157,233,2483.332705
257.895827,320,2487.40652
16.160276,185,2489.333567
21.549826,298,2492.820879
36.051916,254,2496.063119
9.892758,365,2500.539802
-7.232842,226,2503.27802
16.676529,219,2505.831835
24.862082,150,2507.767915
