#{"t_start": 1665127331.5962932, "env_id": "Acrobot-v1"}
r,l,t
-500.0,500,3.545321
-220.0,221,4.250972
-168.0,169,4.760564
-159.0,160,5.20959
-131.0,132,5.582427
-162.0,163,6.036029
-103.0,104,6.330378
-116.0,117,10.574059
-137.0,138,10.962698
-120.0,121,11.322813
-100.0,101,11.635342
-92.0,93,11.910072
-111.0,112,12.248939
-119.0,120,12.626008
-129.0,130,13.024137
-100.0,101,13.335565
-103.0,104,13.651584
-80.0,81,13.896307
-80.0,81,14.138852
-101.0,102,14.44778
-97.0,98,14.743364
-99.0,100,15.055381
-77.0,78,16.903522
-105.0,106,17.225265
-177.0,178,17.794169
-63.0,64,18.006814
-72.0,73,18.239539
-90.0,91,18.531238
-72.0,73,18.765102
-74.0,75,19.008895
-251.0,252,19.802392
-109.0,110,20.152984
-80.0,81,20.419881
-77.0,78,20.66287
-88.0,89,20.932434
-79.0,80,21.173873
-82.0,83,21.425667
-75.0,76,21.655273
-78.0,79,23.293446
-78.0,79,23.533652
-81.0,82,23.78148
-82.0,83,24.055969
-138.0,139,24.506505
-74.0,75,24.744527
-72.0,73,24.974436
-94.0,95,25.281333
-84.0,85,25.557595
-85.0,86,25.836653
-75.0,76,26.075136
-84.0,85,26.333531
-73.0,74,26.567346
-81.0,82,26.817971
-89.0,90,27.095573
-78.0,79,27.334446
-74.0,75,27.56007
-86.0,87,27.819743
-93.0,94,29.724792
-79.0,80,29.968432
-91.0,92,30.248087
-113.0,114,30.602626
-87.0,88,30.888738
-78.0,79,31.159632
-68.0,69,31.374338
-70.0,71,31.603506
-84.0,85,31.876455
-79.0,80,32.144519
-84.0,85,32.412051
-70.0,71,32.636086
-68.0,69,32.848938
-74.0,75,33.077438
-99.0,100,33.377999
-82.0,83,33.627227
-69.0,70,33.839512
-72.0,73,34.061793
-77.0,78,34.295742
-142.0,143,36.721074
-72.0,73,36.944284
-82.0,83,37.197027
-77.0,78,37.449234
-68.0,69,37.675356
-81.0,82,37.932282
-88.0,89,38.214762
-76.0,77,38.463113
-84.0,85,38.731151
-113.0,114,39.089718
-69.0,70,39.304866
-105.0,106,39.622804
-73.0,74,39.850123
-85.0,86,40.107207
-80.0,81,40.35578
-77.0,78,40.597376
-88.0,89,40.869157
-103.0,104,41.185054
-88.0,89,43.600206
-80.0,81,43.847924
-87.0,88,44.111726
-82.0,83,44.367623
-108.0,109,44.699166
-101.0,102,45.005393
-68.0,69,45.215145
-78.0,79,45.456211
-87.0,88,45.726615
-86.0,87,45.993406
-85.0,86,46.252851
-79.0,80,46.495574
-85.0,86,46.754516
-78.0,79,46.993735
-76.0,77,47.225266
-85.0,86,47.484536
-100.0,101,47.791543
-80.0,81,48.033785
-79.0,80,48.275907
-88.0,89,49.690276
-79.0,80,49.931837
-78.0,79,50.16688
-76.0,77,50.399943
-73.0,74,50.644911
-87.0,88,50.928694
-72.0,73,51.168501
-70.0,71,51.397468
-81.0,82,51.662219
-82.0,83,51.941438
-86.0,87,52.229121
-93.0,94,52.529903
-80.0,81,52.777966
-155.0,156,53.227669
-79.0,80,53.455418
-78.0,79,53.677049
-78.0,79,53.901592
-72.0,73,54.109754
-68.0,69,55.898702
-69.0,70,56.103526
-74.0,75,56.32268
-76.0,77,56.55238
-95.0,96,56.860612
-76.0,77,57.110389
-73.0,74,57.345977
-93.0,94,57.648864
-75.0,76,57.897594
-84.0,85,58.18143
-78.0,79,58.449819
-81.0,82,58.718631
-78.0,79,58.954275
-76.0,77,59.193919
-75.0,76,59.420362
-78.0,79,59.645355
-69.0,70,59.843974
-84.0,85,60.085007
-79.0,80,60.312806
-71.0,72,60.518478
-132.0,133,61.93502
-83.0,84,62.184501
-78.0,79,62.431785
-80.0,81,62.713658
-71.0,72,62.958747
-91.0,92,63.270246
-91.0,92,63.590902
-71.0,72,63.841628
-87.0,88,64.127427
-89.0,90,64.420991
-76.0,77,64.66416
-167.0,168,65.17216
-163.0,164,65.671037
-71.0,72,65.884712
-69.0,70,66.095276
-69.0,70,66.308614
-69.0,70,66.520199
-68.0,69,68.165996
-71.0,72,68.381455
-81.0,82,68.632745
-78.0,79,68.884211
-61.0,62,69.072829
-85.0,86,69.339281
-78.0,79,69.579718
-80.0,81,69.823225
-86.0,87,70.083134
-80.0,81,70.333521
-70.0,71,70.551908
-76.0,77,70.786957
-76.0,77,71.024652
-70.0,71,71.241993
-84.0,85,71.498986
-68.0,69,71.71058
-104.0,105,72.02854
-78.0,79,72.267333
-86.0,87,72.537463
-70.0,71,72.756336
-69.0,70,74.770061
-87.0,88,75.039956
-78.0,79,75.276318
-82.0,83,75.532758
-104.0,105,75.853194
-70.0,71,76.066332
-81.0,82,76.316779
-87.0,88,76.581822
-76.0,77,76.817324
-119.0,120,77.178771
-75.0,76,77.409734
-101.0,102,77.718727
-158.0,159,78.198017
-107.0,108,78.527023
-96.0,97,78.821524
-72.0,73,79.044103
-74.0,75,79.269317
-130.0,131,80.813689
-85.0,86,81.08426
-77.0,78,81.342135
-92.0,93,81.659096
-79.0,80,81.930604
-90.0,91,82.237507
-86.0,87,82.541406
-79.0,80,82.82304
-93.0,94,83.136778
-69.0,70,83.376087
-82.0,83,83.625056
-89.0,90,83.901409
-81.0,82,84.15358
-89.0,90,84.433029
-70.0,71,84.648843
-76.0,77,84.880335
-68.0,69,85.093781
-70.0,71,85.3085
-78.0,79,86.930259
-76.0,77,87.161139
-69.0,70,87.372894
-77.0,78,87.615558
-76.0,77,87.846658
-89.0,90,88.121885
-70.0,71,88.34295
-72.0,73,88.562955
-79.0,80,88.805791
-76.0,77,89.043703
-76.0,77,89.262633
-94.0,95,89.534893
-117.0,118,89.872844
-90.0,91,90.130754
-79.0,80,90.360617
-79.0,80,90.6125
-77.0,78,90.851007
-161.0,162,91.34885
-68.0,69,91.560798
-69.0,70,93.394805
-90.0,91,93.672347
-77.0,78,93.905848
-104.0,105,94.226229
-102.0,103,94.557662
-69.0,70,94.772653
-76.0,77,95.006428
-71.0,72,95.230059
-70.0,71,95.443963
-69.0,70,95.655627
-77.0,78,95.904663
-75.0,76,96.137833
-70.0,71,96.355521
-86.0,87,96.616441
-107.0,108,96.946822
-64.0,65,97.152833
-74.0,75,97.380101
-69.0,70,97.591833
-93.0,94,97.88002
-76.0,77,100.574028
-111.0,112,100.922097
-69.0,70,101.141761
-97.0,98,101.438718
-90.0,91,101.713804
-78.0,79,101.957214
-79.0,80,102.203198
-98.0,99,102.505963
-90.0,91,102.784921
-94.0,95,103.070897
-78.0,79,103.311677
