#{"t_start": 1665137431.0212758, "env_id": "Acrobot-v1"}
r,l,t
-500.0,500,3.64849
-145.0,146,4.137687
-147.0,148,4.610473
-118.0,119,4.959947
-148.0,149,5.393664
-120.0,121,5.739016
-117.0,118,6.075924
-112.0,113,6.399114
-93.0,94,6.671241
-125.0,126,11.018486
-108.0,109,11.355069
-111.0,112,11.712331
-94.0,95,12.041547
-100.0,101,12.380781
-85.0,86,12.663697
-101.0,102,13.021883
-84.0,85,13.308849
-96.0,97,13.626884
-98.0,99,13.933319
-159.0,160,14.417456
-86.0,87,14.684022
-73.0,74,14.91336
-106.0,107,15.240843
-89.0,90,15.517047
-150.0,151,17.703387
-95.0,96,18.000495
-97.0,98,18.303814
-78.0,79,18.556741
-76.0,77,18.816103
-82.0,83,19.107379
-78.0,79,19.362858
-90.0,91,19.64976
-75.0,76,19.897369
-156.0,157,20.397955
-86.0,87,20.687899
-93.0,94,20.974818
-64.0,65,21.17607
-64.0,65,21.377933
-89.0,90,21.650722
-95.0,96,21.942276
-74.0,75,22.170163
-73.0,74,22.396313
-69.0,70,23.880916
-93.0,94,24.161138
-90.0,91,24.447278
-75.0,76,24.678224
-96.0,97,24.973312
-80.0,81,25.220739
-83.0,84,25.475775
-76.0,77,25.711603
-107.0,108,26.034093
-99.0,100,26.34239
-72.0,73,26.589916
-84.0,85,26.845056
-79.0,80,27.087277
-88.0,89,27.36231
-85.0,86,27.621669
-262.0,263,28.4212
-86.0,87,30.932383
-78.0,79,31.184308
-68.0,69,31.392728
-80.0,81,31.64236
-70.0,71,31.857756
-77.0,78,32.091948
-91.0,92,32.374134
-74.0,75,32.603665
-78.0,79,32.847194
-70.0,71,33.071321
-87.0,88,33.338753
-81.0,82,33.581299
-142.0,143,33.986469
-63.0,64,34.169148
-80.0,81,34.397963
-70.0,71,34.602879
-75.0,76,34.817651
-70.0,71,35.018497
-133.0,134,36.674387
-92.0,93,36.938064
-67.0,68,37.147779
-157.0,158,37.658147
-83.0,84,37.943373
-115.0,116,38.366984
-97.0,98,38.691345
-91.0,92,39.001711
-74.0,75,39.247857
-69.0,70,39.472086
-70.0,71,39.700965
-75.0,76,39.917634
-85.0,86,40.162711
-66.0,67,40.355299
-89.0,90,40.615757
-86.0,87,40.86295
-88.0,89,41.118069
-93.0,94,41.391125
-87.0,88,42.65765
