#{"t_start": 1665138249.424397, "env_id": "LunarLanderContinuous-v2"}
r,l,t
-104.624289,219,3.483383
-51.532985,100,4.517249
-0.671026,84,5.270277
-76.910877,81,6.101722
-58.527173,79,7.062037
-148.886277,389,13.355034
-4.544374,101,14.527664
9.771782,86,15.001032
-29.503563,86,15.35234
-70.96256,124,15.818287
-64.578573,127,16.427829
12.659431,141,17.129975
-5.954693,154,18.017697
15.457363,172,18.916235
-43.40253,178,20.057904
-21.103665,130,21.296393
-42.02532,483,26.679769
204.761971,325,29.348491
-118.514922,1000,51.35454
-134.457648,915,74.837451
-39.184194,1000,101.741418
-81.060416,1000,758.268934
-42.768242,1000,782.687749
-14.314476,1000,802.022284
-107.838101,220,806.674055
59.740428,1000,828.979047
124.18698,680,840.612794
-89.225773,200,843.594356
-154.224873,608,854.19832
-103.601673,184,855.416383
-108.75393,179,857.278941
-142.709701,280,861.354823
165.454821,472,1052.952146
-110.46437,568,1063.547174
-81.936894,250,1067.487589
127.402576,772,1081.991553
-104.615251,141,1083.245294
-99.85973,150,1084.606327
-116.131175,183,1086.642518
-91.905109,301,1091.924548
125.140361,919,1112.213649
-111.129568,344,1119.666637
-110.823516,322,1124.736734
-118.732945,164,1126.62174
-112.09808,172,1128.875087
-100.969368,198,1132.252343
-74.119999,1000,1156.055201
