#{"t_start": 1665103461.8958783, "env_id": "Pendulum-v1"}
r,l,t
-1188.915989,200,2.753811
-1551.587782,200,3.173679
-1047.38847,200,3.582314
-1531.676653,200,4.005452
-1522.462841,200,4.385968
-942.990203,200,4.76397
-1113.529226,200,5.145042
-956.625721,200,5.523914
-1034.040946,200,5.90526
-1341.766,200,6.282153
-908.55344,200,6.655666
-929.29491,200,7.030384
-1326.138779,200,7.406971
-1093.995856,200,7.777945
-1243.019367,200,8.152717
-838.76782,200,9.437143
-1180.785311,200,9.866881
-1292.967359,200,10.269869
-1391.392394,200,10.675179
-1558.990299,200,11.067004
-1308.119323,200,11.480366
-1120.576427,200,11.857782
-1045.279814,200,12.237731
-1045.627436,200,12.602999
-947.464418,200,12.948713
-1055.75698,200,13.294038
-1582.116035,200,13.652079
-1167.391956,200,13.996836
-1112.984749,200,14.348625
-1386.487985,200,14.694196
-667.938899,200,15.054998
-1128.570917,200,16.393342
-1280.079495,200,16.84298
-1497.338737,200,17.266157
-1560.718046,200,17.659909
-1370.344912,200,18.069911
-822.509995,200,18.454241
-1496.507203,200,18.833349
-954.55421,200,19.21331
-1112.740266,200,19.590703
-1399.421685,200,19.965447
-1491.727319,200,20.341407
-1365.333651,200,20.727183
-971.305936,200,21.105549
-1050.994886,200,21.482635
-924.7611,200,21.859423
-1104.871269,200,23.100094
-800.906172,200,23.4818
-1062.047731,200,23.862861
-1408.925077,200,24.236781
-1500.279197,200,24.618229
-1515.648143,200,24.99415
-1309.109319,200,25.37036
-1414.359179,200,25.746146
-1523.368936,200,26.120002
-948.208793,200,26.498203
-675.814022,200,26.875731
-1512.58161,200,27.254838
-1044.178692,200,27.631538
-1380.812263,200,28.00699
-947.857526,200,28.385132
-821.615367,200,28.767399
-906.199806,200,30.062858
-822.186986,200,30.4907
-1392.929232,200,30.872919
-824.288472,200,31.251824
-1390.543955,200,31.632284
-975.791253,200,32.010882
-1261.235274,200,32.392583
-1161.822421,200,32.769425
-1025.67705,200,33.145875
-802.248992,200,33.524996
-1258.999814,200,33.907442
-1373.536766,200,34.285154
-1495.414742,200,34.660434
-1202.23389,200,35.032626
-1287.608219,200,35.408637
-1494.604248,200,35.796915
-1524.367073,200,37.072921
-1209.357943,200,37.478156
-1386.098016,200,37.859323
-1506.072784,200,38.242384
-819.484876,200,38.620899
-1400.188168,200,38.997285
-853.634267,200,39.374958
-1520.633294,200,39.753197
-911.43518,200,40.128159
-1469.514605,200,40.521229
-1268.367309,200,40.899341
