#{"t_start": 1665127465.0925741, "env_id": "Acrobot-v1"}
r,l,t
-500.0,500,3.579479
-196.0,197,4.216929
-175.0,176,4.765768
-147.0,148,5.219517
-105.0,106,5.538979
-163.0,164,6.039378
-94.0,95,6.327932
-117.0,118,6.683409
-113.0,114,11.296906
-116.0,117,11.71583
-113.0,114,12.153366
-108.0,109,12.551709
-92.0,93,12.882763
-109.0,110,13.275994
-88.0,89,13.580456
-92.0,93,13.92077
-66.0,67,14.152356
-100.0,101,14.485758
-87.0,88,14.76603
-90.0,91,15.066469
-134.0,135,15.500227
-95.0,96,15.81371
-96.0,97,16.122099
-92.0,93,16.414445
-96.0,97,18.378833
-76.0,77,18.630938
-82.0,83,18.91094
-79.0,80,19.190025
-93.0,94,19.553313
-79.0,80,19.827091
-178.0,179,20.455472
-76.0,77,20.737873
-90.0,91,21.048956
-85.0,86,21.341069
-90.0,91,21.639878
-86.0,87,21.917747
-82.0,83,22.186476
-75.0,76,22.433735
-74.0,75,22.672493
-71.0,72,22.902755
-82.0,83,23.171797
-73.0,74,24.836663
-63.0,64,25.043686
-83.0,84,25.330684
-93.0,94,25.657021
-82.0,83,25.96735
-76.0,77,26.227863
-94.0,95,26.557697
-76.0,77,26.827997
-82.0,83,27.126569
-81.0,82,27.401754
-80.0,81,27.673975
-93.0,94,27.9768
-86.0,87,28.263949
-72.0,73,28.492568
-68.0,69,28.711469
-63.0,64,28.917558
-133.0,134,29.345646
-73.0,74,29.582325
-79.0,80,29.839101
-145.0,146,31.304612
-71.0,72,31.531963
-109.0,110,31.927558
-68.0,69,32.175138
-62.0,63,32.411688
-100.0,101,32.759195
-70.0,71,32.995142
-84.0,85,33.28649
-86.0,87,33.575885
-78.0,79,33.83636
-85.0,86,34.126742
-129.0,130,34.535844
-68.0,69,34.753823
-87.0,88,35.036069
-95.0,96,35.338108
-80.0,81,35.593853
-85.0,86,35.868668
-78.0,79,36.121196
-77.0,78,38.259465
-80.0,81,38.516731
-88.0,89,38.809819
-70.0,71,39.039161
-77.0,78,39.297559
-85.0,86,39.5679
-78.0,79,39.818094
-85.0,86,40.087898
-93.0,94,40.395568
-71.0,72,40.630012
-69.0,70,40.856167
-147.0,148,41.327103
-83.0,84,41.587537
-76.0,77,41.833798
-94.0,95,42.130767
-62.0,63,42.325541
-85.0,86,42.605333
-82.0,83,42.863423
-78.0,79,44.561478
-96.0,97,44.86154
-87.0,88,45.144769
-69.0,70,45.373206
-97.0,98,45.709866
-86.0,87,46.001821
-114.0,115,46.399348
-83.0,84,46.698219
-89.0,90,47.009686
-68.0,69,47.248483
-82.0,83,47.526296
-69.0,70,47.747701
-72.0,73,47.979216
-69.0,70,48.199579
-63.0,64,48.402418
-78.0,79,48.650745
-77.0,78,48.896248
-83.0,84,49.166721
-71.0,72,49.397486
-111.0,112,51.258227
-89.0,90,51.548492
-71.0,72,51.779595
-76.0,77,52.04302
-90.0,91,52.373751
-73.0,74,52.631171
