#{"t_start": 1665120033.29316, "env_id": "Pendulum-v1"}
r,l,t
-1546.871642,200,2.373019
-1511.327875,200,2.79022
-1479.246342,200,3.2017
-1461.862417,200,3.623438
-1381.982787,200,4.026054
-1315.126625,200,4.41525
-1257.198194,200,4.77667
-1294.845651,200,5.151216
-1136.513596,200,5.539646
-1385.287682,200,5.92574
-1501.806676,200,6.315754
-1009.703089,200,6.708212
-1122.544391,200,7.100752
-1418.133506,200,7.492412
-1392.016678,200,7.891641
-1075.241091,200,9.214666
-1390.697593,200,9.637616
-915.637009,200,10.053539
-1498.549266,200,10.474277
-1388.94031,200,10.889249
-1492.696746,200,11.346475
-1237.504642,200,11.738499
-1245.75012,200,12.136525
-1148.32235,200,12.536493
-848.002443,200,12.941541
-1036.339966,200,13.344909
-1089.193672,200,13.711159
-1326.557356,200,14.082478
-1129.0382,200,14.471595
-1497.225746,200,14.858563
-1449.350503,200,15.2545
-808.633784,200,16.49851
-1526.499408,200,16.885351
-1494.055937,200,17.328291
-939.711143,200,17.772011
-1167.660602,200,18.230378
-1524.476241,200,18.626863
-805.125322,200,19.00323
-953.888395,200,19.374346
-1278.972294,200,19.750746
-969.625305,200,20.127479
-788.739187,200,20.503583
-1297.49115,200,20.878854
-1475.577801,200,21.256777
-843.477734,200,21.657918
-1065.262408,200,22.034281
-1508.355141,200,23.303475
-1123.705451,200,23.676688
-1491.558902,200,24.061361
-1136.212362,200,24.435943
-865.794324,200,24.810174
-662.520291,200,25.182189
-833.905837,200,25.556119
-1221.796688,200,25.912063
-1512.548403,200,26.290087
-769.112503,200,26.66925
-990.722677,200,27.059552
-831.122475,200,27.439231
-835.337773,200,27.805292
-1492.981414,200,28.182821
-652.298946,200,28.559517
-806.476942,200,28.967689
-834.100986,200,30.263466
-792.074622,200,30.653975
-853.686377,200,31.107358
-534.775258,200,31.584309
-1471.142754,200,32.043857
-668.257771,200,32.498603
-673.767753,200,32.908431
-1461.204992,200,33.288709
-281.158995,200,33.66601
-1083.190876,200,34.046589
-414.433438,200,34.417326
-1042.719432,200,34.791988
-1090.972519,200,35.173057
-413.477064,200,35.557091
-1373.246988,200,35.945787
-1151.099304,200,36.299014
-897.099235,200,37.545232
-687.928005,200,37.978537
-1159.596149,200,38.45658
-409.432016,200,38.939893
-673.256476,200,39.399687
-1057.20419,200,39.788619
-929.396781,200,40.174966
-275.646841,200,40.547577
-572.673802,200,40.923419
-908.184303,200,41.295719
-141.509111,200,41.674046
-864.236235,200,42.049877
-762.93527,200,42.423174
-313.571028,200,42.795588
-1112.776039,200,43.170704
-131.746424,200,44.471835
-536.100144,200,44.881416
-671.804472,200,45.343925
-456.974964,200,45.795144
-533.414775,200,46.252825
-2.459162,200,46.679415
-548.834288,200,47.059268
-261.150507,200,47.451911
-403.445258,200,47.842149
-397.729866,200,48.222457
-529.558498,200,48.608571
-682.718648,200,49.004259
-0.804669,200,49.391606
-2.258636,200,49.775736
-135.429523,200,50.157671
-278.02646,200,50.552831
-1491.73725,200,51.844671
-847.404006,200,52.238316
-132.450172,200,52.631327
-423.128659,200,53.024462
-137.080326,200,53.400861
