#{"t_start": 1665127059.1624389, "env_id": "Acrobot-v1"}
r,l,t
-500.0,500,3.622703
-239.0,240,4.421611
-161.0,162,4.939624
-297.0,298,5.888301
-192.0,193,6.504514
-122.0,123,6.904889
-122.0,123,9.513
-120.0,121,9.895908
-116.0,117,10.278454
-102.0,103,10.644855
-108.0,109,11.007756
-119.0,120,11.413072
-134.0,135,11.868945
-114.0,115,12.239136
-116.0,117,12.616809
-95.0,96,12.923803
-84.0,85,13.190336
-128.0,129,13.589617
-85.0,86,13.858356
-72.0,73,14.083374
-79.0,80,16.008037
-138.0,139,16.451652
-79.0,80,16.709937
-109.0,110,17.100756
-74.0,75,17.3651
-93.0,94,17.701207
-73.0,74,17.962801
-90.0,91,18.269981
-97.0,98,18.59636
-100.0,101,18.925458
-81.0,82,19.18451
-80.0,81,19.444254
-85.0,86,19.72039
-83.0,84,19.987994
-87.0,88,20.278874
-97.0,98,20.591128
-88.0,89,20.86982
-92.0,93,22.951714
-90.0,91,23.246976
-71.0,72,23.476177
-82.0,83,23.741241
-81.0,82,24.013303
-74.0,75,24.264601
-73.0,74,24.525633
-65.0,66,24.75716
-87.0,88,25.057689
-70.0,71,25.302919
-96.0,97,25.652298
-104.0,105,26.009414
-77.0,78,26.279104
-98.0,99,26.621268
-73.0,74,26.869116
-72.0,73,27.112231
-105.0,106,27.462747
-95.0,96,27.773535
-79.0,80,28.034708
-71.0,72,32.355278
-79.0,80,32.611721
-75.0,76,32.870103
-92.0,93,33.173094
-94.0,95,33.480078
-77.0,78,33.728956
-67.0,68,33.942893
-83.0,84,34.216928
-180.0,181,34.813869
-103.0,104,35.170669
-108.0,109,35.537806
-82.0,83,35.815907
-71.0,72,36.045552
-70.0,71,36.269305
-71.0,72,36.502893
-103.0,104,36.827052
-71.0,72,37.063149
-83.0,84,37.33429
-83.0,84,38.782194
-90.0,91,39.074522
-78.0,79,39.3264
-71.0,72,39.559985
-81.0,82,39.817819
-73.0,74,40.057964
-82.0,83,40.322992
-92.0,93,40.619199
-71.0,72,40.851982
-89.0,90,41.139462
-76.0,77,41.386878
-77.0,78,41.637565
-89.0,90,41.932513
-78.0,79,42.177318
-114.0,115,42.546984
-76.0,77,42.795345
-75.0,76,43.03483
-70.0,71,43.260432
-86.0,87,43.540574
-82.0,83,45.195441
-77.0,78,45.444049
-83.0,84,45.710787
-79.0,80,45.964215
-72.0,73,46.191638
-72.0,73,46.423976
-71.0,72,46.646733
-75.0,76,46.889949
-70.0,71,47.117685
-86.0,87,47.393141
-83.0,84,47.662451
-91.0,92,47.95123
-78.0,79,48.204791
-87.0,88,48.483265
-121.0,122,48.872571
-87.0,88,49.159029
-84.0,85,49.427882
-70.0,71,49.649612
-130.0,131,51.548404
-81.0,82,51.811688
-76.0,77,52.060957
-78.0,79,52.311928
-77.0,78,52.557362
-75.0,76,52.798141
-94.0,95,53.101844
-85.0,86,53.375389
-76.0,77,53.61736
-71.0,72,53.842605
-216.0,217,54.543027
-61.0,62,54.740259
-90.0,91,55.039916
-76.0,77,55.288998
-77.0,78,55.534168
-74.0,75,55.771276
-76.0,77,56.019704
-67.0,68,56.243007
-174.0,175,58.331767
-68.0,69,58.550812
-76.0,77,58.806051
-106.0,107,59.177988
-78.0,79,59.448729
-109.0,110,59.816966
-160.0,161,60.372625
-94.0,95,60.678042
-75.0,76,60.931342
-81.0,82,61.210588
-91.0,92,61.521467
-69.0,70,61.746981
-75.0,76,61.988205
-70.0,71,62.209741
-92.0,93,62.504284
-72.0,73,62.739612
-77.0,78,62.988232
-81.0,82,64.974792
-81.0,82,65.234492
-92.0,93,65.542666
-81.0,82,65.816488
-78.0,79,66.121806
-87.0,88,66.434929
-235.0,236,67.279367
-90.0,91,67.590726
-69.0,70,67.847431
-71.0,72,68.082985
-76.0,77,68.333936
-172.0,173,68.903206
-80.0,81,69.170034
-87.0,88,69.454653
-94.0,95,69.763308
-69.0,70,69.987891
-81.0,82,72.021321
-91.0,92,72.32164
-69.0,70,72.545151
-76.0,77,72.792676
-88.0,89,73.078235
-86.0,87,73.353757
-98.0,99,73.669778
-78.0,79,73.925173
-70.0,71,74.151302
-70.0,71,74.378917
-75.0,76,74.627196
-81.0,82,74.89298
-97.0,98,75.208994
-74.0,75,75.452305
-75.0,76,75.699159
-71.0,72,75.92113
-93.0,94,76.220459
-76.0,77,76.469447
-77.0,78,76.721301
-133.0,134,78.439218
-133.0,134,78.876963
-89.0,90,79.184256
-92.0,93,79.509053
-95.0,96,79.832098
-78.0,79,80.103105
-78.0,79,80.381974
-78.0,79,80.656944
-81.0,82,80.942981
-76.0,77,81.204867
-102.0,103,81.538417
-80.0,81,81.798874
-96.0,97,82.118007
-67.0,68,82.335994
-90.0,91,82.629672
-70.0,71,82.857235
-79.0,80,83.128531
-69.0,70,83.357193
-77.0,78,84.71365
-80.0,81,84.980878
-71.0,72,85.21137
-90.0,91,85.507465
-79.0,80,85.766329
-74.0,75,86.003807
-93.0,94,86.308139
-76.0,77,86.557956
-92.0,93,86.860907
-78.0,79,87.121514
-86.0,87,87.400485
-87.0,88,87.688337
-79.0,80,87.946958
-87.0,88,88.225576
-86.0,87,88.508116
-70.0,71,88.73613
-72.0,73,88.9707
-97.0,98,89.279716
-93.0,94,91.031247
-70.0,71,91.258044
-89.0,90,91.544226
-76.0,77,91.794739
-74.0,75,92.040377
-77.0,78,92.284134
