#{"t_start": 1665111396.7101438, "env_id": "LunarLanderContinuous-v2"}
r,l,t
-359.135783,99,2.562829
-85.577118,54,2.828201
-89.781121,87,3.356842
-63.394053,75,3.596142
-152.484372,54,3.750925
-175.077102,72,3.974678
-315.030388,55,4.154543
-709.734621,83,4.461558
-518.593979,61,4.671431
-183.1607,88,4.969476
-110.75234,53,5.159775
-723.713029,76,5.500183
-651.051321,72,5.845432
-87.116393,63,6.033365
-536.606268,62,6.292809
-126.191322,71,6.559341
-400.012672,81,6.818621
-520.979898,79,7.06147
-584.911799,89,7.304503
-121.366417,74,7.47732
-64.40611,55,7.606335
-119.328049,64,7.774244
-134.320245,76,7.97598
-160.492967,86,8.215664
-259.559863,82,8.487847
-99.991157,78,8.709757
-92.135327,61,8.862383
-82.825384,61,9.023005
-342.082923,80,9.277956
-421.857297,70,9.515122
-129.823003,85,9.862004
-377.95064,75,10.103477
-269.075047,59,10.319479
-124.703444,91,10.612406
-465.618799,78,10.864671
-341.181446,64,11.054308
-123.925156,61,11.221102
-107.488721,64,11.400652
-118.923251,67,11.584129
-107.253087,61,11.757474
-213.981206,93,12.038541
-105.672916,58,12.227245
-121.744187,90,12.492346
-347.824006,73,12.71679
-134.877409,66,12.896587
-243.856633,65,13.081084
-518.246242,85,13.369631
-162.785552,67,13.598329
-400.902892,71,13.844461
-364.571466,71,14.075885
-632.376844,184,14.876419
-256.267931,68,15.117377
-141.403784,73,15.341873
-216.404256,54,15.511436
-948.531029,138,16.196052
-960.471676,162,16.967474
-92.370946,74,17.278885
-367.035388,120,17.805889
-589.105049,98,18.342092
-1214.961506,171,19.391124
-424.349532,110,20.011553
-599.341184,77,20.55143
-316.537651,106,21.306786
-627.460781,85,21.724322
-649.918689,91,22.205461
-494.787895,67,22.539796
-579.029224,119,23.22909
-297.102555,59,23.556834
-61.967518,74,23.90279
-433.09551,116,24.386665
-546.198485,114,24.985313
-412.668678,81,25.304556
-453.687931,126,25.812402
-423.700906,65,26.042634
-486.940738,84,26.371221
-452.786645,157,41.891606
-502.250778,93,42.390376
-477.441463,67,42.732904
-1031.264484,185,43.942133
-549.511914,71,44.35301
-632.042777,192,45.748221
-320.717584,107,46.338721
-397.523652,66,46.699865
-300.696115,73,47.097916
-337.148536,59,47.532161
-2216.960357,261,49.520319
-361.652702,117,50.138103
-417.019873,84,50.436333
-80.151084,65,50.685906
-230.806086,61,50.897855
-314.729289,89,51.285857
-778.26064,155,52.096691
-336.403491,108,52.657088
-220.829967,62,52.996279
-436.215197,184,53.880837
-310.666895,106,54.343847
-137.255095,79,54.709481
-154.826761,75,55.130293
-891.278939,151,56.102542
-264.111954,121,56.740518
-431.863317,122,57.352256
-142.088464,139,58.170115
-127.953582,87,58.675212
-796.300905,148,59.623236
-182.13842,120,60.462646
-182.387071,104,61.111961
-351.127191,130,61.986926
-613.756306,119,62.679865
-529.374913,125,63.54783
-400.275185,118,64.167441
-135.237788,99,64.688741
-627.908863,129,65.425589
-454.209584,122,66.076251
-251.373268,121,66.721883
-374.70812,72,67.090535
-485.833696,108,67.604065
-429.283426,85,67.975244
-593.599507,88,68.410763
-630.238743,94,68.865794
-94.366753,80,69.229208
-452.227291,108,69.800543
-403.217075,88,70.263293
-618.57591,127,70.969049
-468.076338,111,71.567217
-604.069629,114,72.156291
-534.730494,139,72.907679
-195.836849,102,73.423723
-299.748938,119,74.06675
-388.8456,113,74.638344
-341.191613,119,75.289545
-399.462248,161,76.412858
-364.6885,105,112.425498
-424.178764,79,112.81197
-471.450138,127,113.580778
-326.866531,116,114.301838
-553.330014,92,114.864991
-367.160908,87,115.337992
-760.911338,103,116.034804
-416.089976,195,117.459131
-729.982328,303,120.193226
-646.956403,202,121.563071
-608.654005,149,122.725099
-683.485763,146,123.818608
-371.657068,132,124.829368
-501.225336,111,125.481401
-180.957484,94,126.068285
-618.123387,227,127.557591
-330.145115,107,128.159852
-670.190902,171,129.267284
-365.074335,88,129.922589
-294.409149,125,130.735817
-448.510383,115,131.513408
-307.036923,108,132.225717
-506.80637,97,132.820118
-518.920725,173,133.938887
-1027.806743,170,135.113179
-340.976865,107,135.880117
-245.554851,94,136.403872
-612.818638,154,137.330394
-355.582319,107,137.915456
-322.758519,150,139.003859
-394.178642,96,139.603911
-338.34875,103,140.234637
-609.800935,110,140.96835
-289.283669,115,141.683731
-344.827509,116,142.393997
-391.44681,81,142.819643
-420.916234,97,143.495024
-374.026682,77,144.047987
-582.141829,103,144.694949
-366.593077,114,145.252554
-461.496943,110,146.025934
-490.657743,94,146.59116
-394.876738,155,147.484237
-335.90592,73,147.91527
-246.083867,82,148.541569
-151.097883,113,149.217873
-731.093077,118,149.912063
-534.910478,161,150.935481
-587.215986,167,152.094951
-559.090332,127,153.040694
