#{"t_start": 1665111396.7083206, "env_id": "LunarLanderContinuous-v2"}
r,l,t
-341.559035,68,2.417906
-1391.00562,145,3.215724
-94.379631,87,3.543938
-164.704732,76,3.766709
-442.219201,64,3.966483
-446.630461,53,4.147425
-405.122345,54,4.341785
-593.214977,63,4.572805
-273.838039,54,4.753097
-525.252403,88,5.058649
-390.425176,74,5.349702
-467.465078,83,5.773802
-181.729853,72,5.999998
-417.803598,85,6.347389
-565.751158,70,6.600625
-65.165715,51,6.759413
-124.304391,51,6.915413
-281.480416,89,7.174955
-146.612866,72,7.360034
-123.456816,57,7.500726
-235.373105,81,7.704936
-91.920819,52,7.82992
-132.854107,58,7.984526
-108.013717,55,8.140766
-161.010239,72,8.357773
-129.316688,58,8.540999
-144.696733,84,8.782146
-139.399117,66,8.943798
-131.059895,64,9.128495
-106.736075,71,9.354193
-371.816159,78,9.655279
-82.81276,73,9.936035
-2.13746,84,10.212273
-277.511925,58,10.420016
-296.793833,75,10.661006
-430.953838,84,10.931663
-64.235716,70,11.123566
-172.704145,62,11.292986
-96.143273,59,11.459213
-226.072798,65,11.654273
-140.50614,66,11.825155
-277.215512,60,12.013045
-397.248093,80,12.27007
-184.289825,61,12.451941
-207.818969,60,12.633264
-83.740729,70,12.837717
-91.524307,55,12.983654
-91.46103,94,13.289937
-508.926823,101,13.632203
-124.186134,72,13.875259
-104.202404,68,14.103592
-362.861039,88,14.462084
-262.822253,76,14.810517
-423.955532,97,15.183908
-247.326465,63,15.357977
-485.423099,86,15.683324
-0.392521,61,15.974708
-428.097353,67,16.318553
-316.655677,94,16.763032
-245.272205,99,17.211118
-386.896915,70,17.544421
-592.039891,78,17.872566
-309.075672,86,18.353987
-411.720912,58,18.636711
-576.249529,121,19.459006
-341.181024,59,19.762704
-1824.314133,186,21.097543
-410.64925,57,21.403499
-619.097749,73,21.756369
-486.277334,64,22.085525
-568.488106,64,22.436013
-455.490871,109,22.994183
-280.783476,63,23.396412
-456.199418,106,23.919056
-287.648784,62,24.138555
-560.829911,117,24.742131
-231.186982,53,25.006107
-551.39058,75,25.300318
-584.588863,84,25.618753
-322.394418,71,25.905442
-13.033429,89,26.243158
-80.077097,85,26.581962
-466.158944,91,41.78059
-731.58264,80,42.258921
-449.650333,120,42.90051
-877.45302,154,43.909246
-600.832544,77,44.359279
-457.241803,180,45.665127
-430.746991,65,46.060885
-422.122758,100,46.589312
-776.814412,145,47.508345
-630.178123,86,48.022489
-620.528715,158,49.333552
-532.549197,90,49.90607
-402.403011,72,50.208335
-576.085373,117,50.655532
-492.312606,118,51.086229
-424.17998,69,51.419111
-333.141787,70,51.743917
-643.947519,94,52.307743
-498.81165,85,52.726201
-97.16234,92,53.159166
-497.552594,141,53.879706
-68.332255,85,54.242031
-1.946003,81,54.6315
29.339243,135,55.408705
-93.939054,92,55.972925
-345.952147,126,56.673502
-110.132006,65,56.975085
-636.254927,117,57.662413
-562.790939,136,58.453855
-963.632141,227,59.917185
-662.717962,124,60.729292
-889.628103,174,61.868625
-395.326411,122,62.571312
-156.809041,142,63.546604
-262.357735,121,64.182747
-362.256077,141,64.963238
-277.802918,126,65.604222
-418.074979,116,66.255996
-346.423651,103,66.813911
-328.687179,113,67.378453
-726.26173,105,67.833848
-206.462825,100,68.328436
-710.560381,107,68.85143
-270.42223,109,69.351713
-334.680539,107,69.926904
-613.451602,146,70.728357
-152.723182,90,71.194042
-306.128012,85,71.648516
-1080.810041,118,72.277899
-599.307438,116,72.906214
-308.978084,78,73.300427
-521.688025,154,74.13124
-379.615051,113,74.687268
-542.985612,119,75.358793
-359.581696,139,76.320921
-499.536228,118,112.437784
-425.938885,93,112.90022
-301.493491,101,113.515466
-235.084096,108,114.169679
-519.216965,110,114.864646
-602.890189,168,115.894706
-317.911135,102,116.472642
-421.998122,95,117.236571
-480.273965,147,118.592863
-425.162085,121,119.703133
-333.554874,84,120.358716
-424.526702,143,121.299242
-727.136487,189,122.808357
-409.928911,160,123.985116
-372.395124,78,124.581157
-470.05248,105,125.288087
-448.456447,103,125.884444
-304.095521,116,126.541764
-510.447071,104,127.277358
-336.875792,103,127.934772
-389.747873,192,129.145313
-491.154883,116,129.990833
-433.34802,158,131.060128
-405.963079,110,131.790524
-438.409528,113,132.506953
-625.078213,153,133.447059
-299.331726,121,134.231782
-373.077358,211,135.77685
-413.719001,100,136.334511
-523.482699,150,137.2555
-887.231981,186,138.333296
-190.429294,97,139.083543
-456.402002,103,139.704857
-98.548127,95,140.288079
-591.823382,135,141.160846
-374.399415,112,141.90369
-28.84611,126,142.600323
-409.939142,126,143.413928
-290.353761,144,144.386329
-508.331637,104,144.964745
-585.489643,159,145.966739
-479.14544,84,146.478821
-158.030302,107,147.03456
-857.760331,236,148.649177
-464.261794,89,149.154837
-240.534984,108,149.80258
-298.049504,115,150.522347
-471.747199,101,151.145695
-1172.318154,259,153.048632
