#{"t_start": 1665133753.1960747, "env_id": "Acrobot-v1"}
r,l,t
-500.0,500,3.451765
-297.0,298,4.38536
-101.0,102,4.696512
-152.0,153,5.166758
-140.0,141,5.597385
-130.0,131,6.00177
-114.0,115,6.366684
-106.0,107,6.697253
-123.0,124,9.663954
-102.0,103,9.97278
-149.0,150,10.427853
-104.0,105,10.748579
-93.0,94,11.044449
-86.0,87,11.336228
-104.0,105,11.672169
-84.0,85,11.933909
-87.0,88,12.225258
-96.0,97,12.529218
-105.0,106,12.86008
-102.0,103,13.171786
-82.0,83,13.427685
-88.0,89,13.696532
-84.0,85,13.960159
-113.0,114,16.132027
-95.0,96,16.442354
-81.0,82,16.705212
-72.0,73,16.935389
-94.0,95,17.230003
-89.0,90,17.526197
-72.0,73,17.77705
-101.0,102,18.132828
-82.0,83,18.441512
-75.0,76,18.710283
-75.0,76,18.977341
-91.0,92,19.285961
-92.0,93,19.599467
-81.0,82,19.859612
-84.0,85,20.112778
-93.0,94,20.38151
-90.0,91,20.641402
-77.0,78,20.865897
-73.0,74,22.108816
-94.0,95,22.387587
-207.0,208,22.9918
-75.0,76,23.214209
-76.0,77,23.436128
-92.0,93,23.698652
-91.0,92,23.965842
-91.0,92,24.226969
-91.0,92,24.494737
-78.0,79,24.732735
-69.0,70,24.960871
-78.0,79,25.219745
-86.0,87,25.496695
-74.0,75,25.743167
-80.0,81,26.033452
-80.0,81,26.287055
-80.0,81,26.527834
-105.0,106,30.864028
-132.0,133,31.261922
-72.0,73,31.467913
-107.0,108,31.778847
-76.0,77,31.996886
-69.0,70,32.196038
-98.0,99,32.479265
-72.0,73,32.689351
-95.0,96,32.964994
-78.0,79,33.192994
-110.0,111,33.509678
-81.0,82,33.74457
-84.0,85,33.987577
-102.0,103,34.28253
-89.0,90,34.540586
-89.0,90,34.798118
-93.0,94,35.067107
-63.0,64,35.250321
-81.0,82,36.764316
-69.0,70,36.967235
-69.0,70,37.178501
-71.0,72,37.397354
-77.0,78,37.637631
-80.0,81,37.887263
-94.0,95,38.176592
-101.0,102,38.484603
-95.0,96,38.784229
-76.0,77,39.017924
-70.0,71,39.231741
-92.0,93,39.512077
-81.0,82,39.7593
-117.0,118,40.120173
-140.0,141,40.549974
-100.0,101,40.860117
-88.0,89,41.134304
-104.0,105,42.875295
-73.0,74,43.111823
-85.0,86,43.374055
-119.0,120,43.73903
-99.0,100,44.053469
-88.0,89,44.326108
-71.0,72,44.544306
-69.0,70,44.762612
-129.0,130,45.164537
-75.0,76,45.401775
-77.0,78,45.638396
-140.0,141,46.066891
-86.0,87,46.334452
-69.0,70,46.544354
-72.0,73,46.763497
-150.0,151,47.22571
-73.0,74,47.445899
-97.0,98,49.102134
-92.0,93,49.388824
-99.0,100,49.696301
-69.0,70,49.909074
-75.0,76,50.140255
-500.0,500,51.658869
-105.0,106,51.979872
-94.0,95,52.269066
-69.0,70,52.483278
-94.0,95,52.772546
-85.0,86,53.036766
-141.0,142,53.475182
-87.0,88,55.091823
-130.0,131,55.495381
-75.0,76,55.71378
-103.0,104,56.00577
-78.0,79,56.231249
-108.0,109,56.542367
-87.0,88,56.810453
-121.0,122,57.179116
-97.0,98,57.479499
-83.0,84,57.732199
-69.0,70,57.94173
-77.0,78,58.180744
-77.0,78,58.418951
-75.0,76,58.647805
-95.0,96,58.939629
-82.0,83,59.193311
-76.0,77,59.426812
-86.0,87,61.747359
-163.0,164,62.244716
-84.0,85,62.503736
-69.0,70,62.717661
-80.0,81,62.964222
-77.0,78,63.205378
-75.0,76,63.433503
-80.0,81,63.676927
-72.0,73,63.894938
-94.0,95,64.194335
-67.0,68,64.40072
-91.0,92,64.681455
-142.0,143,65.116036
-74.0,75,65.342538
-91.0,92,65.618304
