#{"t_start": 1665185218.2875633, "env_id": "BipedalWalker-v3"}
r,l,t
-126.13605,109,2.753023
-105.485969,42,3.011585
-106.58474,52,3.334994
-100.70308,98,3.982146
-99.078934,80,4.480667
-107.047957,100,5.092024
-133.569799,221,6.408787
-110.514815,105,7.045208
-100.920823,139,7.884936
-110.657687,69,8.302425
-112.188244,225,9.64875
-119.724409,108,10.302084
-103.408923,101,10.916497
-99.311301,90,11.461812
-106.370888,68,14.187049
-105.899476,49,14.483041
-101.461833,115,15.200715
-103.799497,104,15.845529
-101.444305,52,16.174232
-120.476041,117,16.940882
-101.775431,58,17.307229
-101.985481,71,17.76563
-80.043019,1600,71.010405
-50.218873,1600,84.098204
-33.440319,1600,95.454949
-30.277997,1600,148.896013
-114.158144,88,149.428238
-32.988491,1600,203.44381
-28.227878,1600,258.087593
-26.042427,1600,269.722952
-31.63104,1600,326.593221
-23.501687,1600,380.193484
-25.427766,1600,437.611164
-120.933712,50,437.932126
-25.411972,1600,496.760526
-27.107269,1600,553.049331
-23.25337,1600,609.994732
-21.450953,1600,669.44875
-27.978816,1600,728.871518
-17.103818,1600,787.800718
-15.748911,1600,847.178427
-111.624188,69,847.625668
-15.403982,1600,908.236738
