#{"t_start": 1665128556.8671439, "env_id": "Acrobot-v1"}
r,l,t
-500.0,500,3.508981
-257.0,258,4.354837
-237.0,238,5.089979
-192.0,193,5.680703
-116.0,117,6.043819
-153.0,154,6.51173
-119.0,120,8.864396
-97.0,98,9.152226
-115.0,116,9.48449
-90.0,91,9.746457
-122.0,123,10.13055
-105.0,106,10.466772
-115.0,116,10.805311
-116.0,117,11.173414
-86.0,87,11.455711
-119.0,120,11.831689
-111.0,112,12.180775
-73.0,74,12.40384
-112.0,113,12.753234
-102.0,103,13.071751
-89.0,90,13.349015
-95.0,96,15.507539
-94.0,95,15.798413
-72.0,73,16.020071
-91.0,92,16.311496
-78.0,79,16.573531
-88.0,89,16.908422
-135.0,136,17.355934
-89.0,90,17.659307
-94.0,95,17.97242
-82.0,83,18.231578
-108.0,109,18.58036
-83.0,84,18.838839
-91.0,92,19.120244
-75.0,76,19.352036
-77.0,78,19.592706
-105.0,106,19.925951
-105.0,106,20.256174
-92.0,93,24.23869
-66.0,67,24.443378
-83.0,84,24.700585
-119.0,120,25.072717
-95.0,96,25.385602
-90.0,91,25.673602
-72.0,73,25.896951
-68.0,69,26.107094
-94.0,95,26.398846
-86.0,87,26.659601
-89.0,90,26.936379
-85.0,86,27.203592
-60.0,61,27.393696
-94.0,95,27.692994
-256.0,257,28.480959
-72.0,73,28.705159
-71.0,72,28.922334
-92.0,93,31.079709
-75.0,76,31.312458
-98.0,99,31.635363
-69.0,70,31.889165
-89.0,90,32.190616
-96.0,97,32.502392
-86.0,87,32.795109
-72.0,73,33.028584
-90.0,91,33.320288
-77.0,78,33.570037
-110.0,111,33.910685
-81.0,82,34.16545
-74.0,75,34.394416
-76.0,77,34.628915
-95.0,96,34.925479
-74.0,75,35.156583
-99.0,100,35.466693
-92.0,93,35.753098
-70.0,71,37.432407
-77.0,78,37.67332
-82.0,83,37.948428
-87.0,88,38.267188
-70.0,71,38.497465
-76.0,77,38.746338
-91.0,92,39.057124
-82.0,83,39.329628
-66.0,67,39.544648
-73.0,74,39.782424
-92.0,93,40.068329
-126.0,127,40.46477
-121.0,122,40.839959
-95.0,96,41.1348
-76.0,77,41.373556
-73.0,74,41.596325
-60.0,61,41.789399
-89.0,90,42.074878
-80.0,81,44.266273
-77.0,78,44.503477
-69.0,70,44.720843
-144.0,145,45.164742
-92.0,93,45.455128
