#{"t_start": 1665210463.273068, "env_id": "LunarLander-v2"}
r,l,t
-110.020086,93,2.840646
-249.616667,150,3.905278
-273.111429,228,6.224586
-81.084725,125,7.369193
-25.849251,113,8.312096
-61.242679,198,10.358788
-224.806871,225,13.296909
-256.13764,185,16.021658
-239.250236,284,22.149975
-191.401479,205,26.166381
-31.700262,176,30.480907
-73.571991,157,35.388429
-144.85733,159,38.9071
-167.242247,150,42.061213
-36.187738,469,50.311699
-174.429324,263,370.065578
-151.268627,213,373.390732
-37.302619,164,375.578549
-44.698913,294,379.721169
-128.870253,157,382.198604
186.351258,1000,400.615921
-186.912694,334,406.530404
-5.454034,176,410.498304
-21.837572,226,415.136232
-64.203506,347,422.506085
-135.497015,166,859.366537
56.471977,1000,880.207293
-121.361642,183,883.619082
-158.049314,145,886.724191
-0.541175,96,889.053737
6.077842,198,894.452404
-167.154386,146,898.156216
-109.28315,163,901.346101
-66.54017,249,904.909139
293.31934,680,916.121703
61.339803,122,917.553325
-142.817126,136,919.335572
89.192017,136,1301.102877
67.737419,159,1303.189824
-13.034952,203,1305.69877
-19.357238,109,1307.322835
-41.664935,249,1311.660962
-6.702537,165,1314.951122
-7.447787,99,1316.613127
-27.345045,310,1321.999313
49.262054,190,1324.52132
-57.911576,264,1328.479707
203.329539,748,1344.003527
23.287584,199,1347.366046
-14.265471,232,1350.571317
-239.649838,445,1682.741731
-0.031241,257,1685.886846
-150.894315,130,1687.551465
-28.106825,160,1689.698524
-46.869538,173,1691.641385
-196.517843,151,1693.551023
228.264189,653,1703.65917
-147.455802,151,1705.348744
-197.890998,156,1707.394894
17.075986,212,1709.979264
49.522436,217,1713.208682
298.116592,326,1717.861569
-204.227475,326,2038.01766
227.699304,408,2043.874338
-76.447591,277,2048.276611
262.277841,455,2055.98887
-163.811553,133,2057.483637
26.5717,186,2060.201792
-191.374384,201,2062.853142
-13.456369,151,2065.405761
65.248001,188,2068.210273
27.208691,209,2072.087353
-15.666305,106,2074.004563
272.47625,326,2078.178733
-25.456027,298,2082.40165
-8.031749,290,2391.311346
27.46956,259,2394.620703
40.121614,186,2397.052018
18.831716,277,2401.48892
-209.689743,322,2406.187861
-56.631597,332,2410.648474
5.277684,184,2412.531544
47.585304,159,2414.694211
14.743213,168,2416.949319
-165.416299,144,2418.626559
30.173899,153,2420.546285
187.137788,583,2429.833896
1.615942,290,2758.947183
-23.978293,165,2761.175064
54.243213,229,2764.291554
-192.972951,273,2767.899863
46.271389,182,2770.634037
191.45517,1000,2783.767802
-27.82287,210,2786.29516
240.805534,409,2791.148972
-7.017005,216,2794.216638
50.879692,182,2796.128782
