#{"t_start": 1665213613.3577201, "env_id": "LunarLander-v2"}
r,l,t
-63.536877,62,2.550341
-353.336277,97,3.14377
-392.798122,117,3.959966
-190.710255,78,4.467981
-326.705332,133,5.313759
-794.298317,285,7.898832
-379.579719,78,8.445578
-491.507956,145,9.537996
-374.118459,97,10.262419
-272.909028,180,11.767792
-256.7739,205,14.359674
118.594865,1000,35.440527
-52.228937,255,40.626748
-141.095052,280,45.358482
-153.397764,275,558.731293
-79.057566,328,566.398133
-46.592472,402,574.462079
-84.317624,356,583.190302
64.017095,1000,605.215286
-83.598965,328,610.998448
11.002449,248,614.657791
-200.852971,212,617.539851
25.173011,224,1120.296897
-233.886254,406,1128.838573
-5.393948,161,1131.378792
-1.579238,164,1134.102991
-189.186895,385,1139.578253
150.65184,1000,1159.067215
5.322877,162,1161.422703
-35.90976,335,1167.312097
-38.552998,164,1170.355734
11.092966,216,1507.042929
-84.901756,265,1512.012279
-181.64995,146,1515.189795
-249.198373,204,1518.618909
-174.855502,262,1522.913421
83.269398,175,1525.803752
-213.359811,254,1528.978974
-198.624361,166,1531.380965
271.68859,505,1538.457662
-40.293982,350,1543.045525
36.677976,197,1545.382731
-8.510536,156,1547.357062
22.416284,169,1549.706791
-140.304687,138,1551.718737
-198.05743,293,1989.0985
248.869598,385,1996.905073
-182.658149,211,2000.888397
-233.091293,346,2006.826487
13.75662,249,2010.304409
13.216327,248,2016.171351
40.664268,190,2020.806642
-214.079317,441,2029.517843
-3.393579,345,2035.670845
-228.371907,210,2038.932528
-16.787814,274,2043.048408
27.548212,259,2474.766671
-72.091156,525,2485.702145
-1.059984,211,2489.937221
-15.974996,274,2495.002093
182.987178,525,2504.604174
-45.175726,325,2510.35727
139.755541,990,2534.854401
116.398563,960,2935.564405
-10.122094,370,2941.688584
-192.849968,160,2944.064366
30.962168,164,2946.839229
-54.653597,270,2951.372199
233.127348,476,2961.219118
-176.614037,326,2968.251869
200.256986,525,3370.055723
-77.456734,282,3374.272985
-10.597895,228,3378.198564
-35.994342,167,3381.266538
-61.652518,351,3386.763028
-40.441868,241,3390.622635
227.759019,401,3398.544849
-146.317988,134,3402.240356
-52.361757,180,3405.291708
317.265366,302,3411.421375
-134.907092,277,3416.125178
-181.617496,226,3421.203644
