#{"t_start": 1665213613.3523686, "env_id": "LunarLander-v2"}
r,l,t
-95.378955,76,2.643947
-83.973297,74,3.082395
-384.995371,118,3.903204
-139.696208,89,4.489067
-104.651353,83,4.978177
-44.040757,165,6.172684
-312.526399,100,7.072682
-547.53926,109,8.221528
-550.48173,130,9.205842
-576.4986,121,10.048695
-358.308927,208,11.776693
-280.982291,224,14.685449
-66.865505,298,19.246179
-192.303617,176,22.540632
-107.964055,168,26.354331
-173.005156,220,32.162333
-268.524727,174,36.662926
115.853382,1000,564.538721
-128.001012,584,576.683061
-51.911277,214,581.917022
-207.348994,405,591.395993
-19.95225,194,595.930559
130.707449,1000,614.381626
58.579669,1000,1131.053725
-74.624733,338,1136.646457
-5.883255,225,1139.445947
-35.170747,171,1142.182995
-78.838679,350,1149.048904
-38.740722,169,1152.895934
-51.205625,215,1157.40593
89.69075,1000,1507.40076
221.007295,906,1523.709862
-22.090883,212,1526.96931
-200.104699,217,1529.652198
-56.920908,308,1534.198278
12.304362,261,1537.633785
-213.466311,205,1540.438501
21.743687,163,1542.573003
-45.956448,318,1546.425621
-225.796399,359,1551.493641
229.770734,523,1993.842775
-40.857024,274,1998.727735
214.02495,414,2006.158505
139.494865,943,2026.340616
-218.140129,158,2028.294055
-75.994831,326,2034.240377
-69.507313,267,2038.47094
41.578202,271,2042.472123
21.823125,300,2474.903647
8.947096,223,2479.627843
14.631351,160,2483.144537
-27.607782,321,2489.525918
-189.287057,281,2494.630005
231.438555,486,2503.512234
-10.082302,187,2506.863158
-30.434295,289,2512.131771
-28.27047,325,2518.852811
219.807654,422,2530.292253
15.657142,213,2536.147227
16.047565,189,2919.884971
-74.561328,455,2929.163033
-24.055595,550,2940.355439
-26.829306,322,2945.566326
292.306437,356,2951.635709
146.629602,697,2966.844685
-43.186379,304,2971.751376
-160.939502,298,3369.746486
-41.834642,112,3371.622469
-53.492574,312,3376.314554
282.290624,331,3382.40582
11.163102,227,3385.603562
209.274941,396,3392.206029
272.780016,486,3403.04978
233.690502,359,3410.046286
-43.498248,215,3413.258976
