#{"t_start": 1665213613.3554115, "env_id": "LunarLander-v2"}
r,l,t
-326.658448,92,2.756151
-269.68731,106,3.421512
-350.817843,126,4.289202
-278.925527,162,5.307203
-209.849318,127,6.233398
-499.334104,179,8.085579
-352.627135,170,9.332123
-262.488336,130,10.261389
-303.373238,129,11.251597
-75.365788,304,15.064807
18.398835,307,19.945411
-117.552401,481,31.003
-154.232483,401,40.284733
-211.721555,291,45.202144
-89.07224,297,559.08312
-146.177263,223,564.328947
-17.646196,219,568.977731
-223.358168,406,577.40455
-12.616236,357,586.372399
54.623122,261,592.070062
-206.297467,214,596.773979
-32.477785,340,603.97472
-227.289125,205,608.100691
-87.88826,223,611.848258
-21.894067,241,615.133415
-135.230527,404,1120.531056
-0.759351,230,1125.573572
-272.170383,477,1133.879786
-246.347161,256,1137.73846
-25.588486,271,1141.527061
-0.2434,223,1145.463191
-42.662975,408,1154.72493
-38.582175,168,1157.883501
0.177918,169,1160.404373
26.589181,258,1164.597586
-8.946585,176,1167.885385
-198.469477,241,1172.04378
-226.060927,427,1513.244738
-162.881018,147,1516.247045
-159.43589,153,1518.703941
-153.312047,142,1521.118215
-225.689736,311,1526.171955
-77.548536,286,1529.726206
-159.140921,128,1531.667922
-32.828636,212,1534.648058
-27.853559,167,1536.790652
-32.966388,261,1540.42891
-163.64903,216,1543.224745
-169.476355,203,1545.64882
-58.301077,148,1547.577909
280.042273,802,1993.951933
-148.441388,202,1997.516156
-200.971595,319,2003.490965
-149.982784,144,2005.821822
39.093146,209,2008.571283
-244.376422,362,2016.604982
-51.136128,395,2026.479051
237.619033,516,2034.954551
265.561392,833,2475.53336
-172.071981,158,2478.861915
-248.52864,467,2488.739007
250.034036,699,2500.884329
271.891715,284,2506.584316
-194.555696,250,2511.084993
20.219782,243,2515.932833
179.890353,956,2919.765523
18.482416,163,2922.78341
-107.580577,579,2935.936304
5.022324,215,2939.223193
-12.511945,335,2944.846515
-56.468659,448,2952.577209
-136.225323,178,2955.484253
-40.899585,301,2962.707428
-94.616296,298,2968.771931
-102.977518,336,2974.386888
-95.257044,313,3372.691444
-46.031753,341,3378.05517
-185.250276,305,3383.522721
-42.396128,385,3389.310759
185.232387,568,3401.125313
-54.402926,446,3410.028004
-242.621876,429,3417.920174
9.256786,406,3427.314932
