#{"t_start": 1665130221.2638156, "env_id": "Acrobot-v1"}
r,l,t
-388.0,389,3.247025
-195.0,196,3.851222
-196.0,197,4.457195
-150.0,151,4.900303
-176.0,177,5.443947
-158.0,159,5.905876
-189.0,190,6.437646
-104.0,105,10.653797
-126.0,127,11.019228
-98.0,99,11.296177
-95.0,96,11.578386
-91.0,92,11.881283
-170.0,171,12.468624
-104.0,105,12.821763
-103.0,104,13.177195
-82.0,83,13.452516
-104.0,105,13.788214
-92.0,93,14.065325
-108.0,109,14.403633
-94.0,95,14.686677
-82.0,83,14.938976
-81.0,82,15.19238
-65.0,66,15.392374
-95.0,96,17.063815
-77.0,78,17.305153
-79.0,80,17.548654
-94.0,95,17.836912
-97.0,98,18.147604
-119.0,120,18.541164
-66.0,67,18.782819
-91.0,92,19.090063
-80.0,81,19.355577
-110.0,111,19.736259
-84.0,85,20.019478
-81.0,82,20.289053
-95.0,96,20.582785
-92.0,93,20.868945
-108.0,109,21.208457
-122.0,123,21.57864
-99.0,100,21.885262
-80.0,81,23.38868
-121.0,122,23.759952
-88.0,89,24.033709
-64.0,65,24.23352
-74.0,75,24.461399
-103.0,104,24.777025
-83.0,84,25.028104
-83.0,84,25.286453
-75.0,76,25.516076
-102.0,103,25.830175
-91.0,92,26.105898
-75.0,76,26.342255
-73.0,74,26.566766
-86.0,87,26.833944
-90.0,91,27.1129
-85.0,86,27.3746
-76.0,77,27.611756
-97.0,98,27.905418
-71.0,72,29.760515
-104.0,105,30.080499
-94.0,95,30.374629
-71.0,72,30.597109
-75.0,76,30.837615
-95.0,96,31.160402
-83.0,84,31.4595
-71.0,72,31.708432
-70.0,71,31.949263
-76.0,77,32.202774
-72.0,73,32.440614
-73.0,74,32.670927
-218.0,219,33.351448
-97.0,98,33.655095
-85.0,86,33.91685
-108.0,109,34.249415
-86.0,87,34.512302
-93.0,94,36.037814
-66.0,67,36.243753
-73.0,74,36.468059
-92.0,93,36.757471
-91.0,92,37.054754
-69.0,70,37.29506
-105.0,106,37.618421
-206.0,207,38.250337
-86.0,87,38.517335
-110.0,111,38.855999
-78.0,79,39.08072
-62.0,63,39.260372
-83.0,84,39.500477
-69.0,70,39.699478
-79.0,80,39.927858
-83.0,84,40.168106
-84.0,85,40.410645
-78.0,79,41.65523
-81.0,82,41.905787
-85.0,86,42.167675
-75.0,76,42.450551
-74.0,75,42.713674
-91.0,92,42.99856
-70.0,71,43.208247
-70.0,71,43.431153
-91.0,92,43.762583
-124.0,125,44.161716
-80.0,81,44.423409
-89.0,90,44.683469
-77.0,78,44.901366
-89.0,90,45.172929
-79.0,80,45.417998
-72.0,73,45.641052
-79.0,80,45.883424
-70.0,71,46.101554
-78.0,79,46.343761
-97.0,98,47.836204
-75.0,76,48.075557
-74.0,75,48.306984
-75.0,76,48.541977
-63.0,64,48.742695
-88.0,89,49.014298
-161.0,162,49.517388
-70.0,71,49.733558
-89.0,90,50.008657
-68.0,69,50.221949
-109.0,110,50.554586
-68.0,69,50.766981
-109.0,110,51.100443
-70.0,71,51.320615
