#{"t_start": 1665160902.1896262, "env_id": "BipedalWalker-v3"}
r,l,t
-111.171433,182,3.537274
-129.429073,354,6.059688
-108.254657,73,6.573669
-104.152233,107,7.301988
-110.27632,58,7.708126
-120.578765,101,8.386417
-125.755093,110,9.196819
-104.73675,90,9.838387
-110.298684,146,10.839797
-112.569963,119,11.60726
-105.756451,210,13.047896
-125.415108,107,19.403246
-132.524934,160,20.53051
-123.212999,108,21.293743
-102.528092,85,21.878706
-107.831522,50,22.183721
-102.533528,87,22.75351
-103.226844,80,23.251101
-132.370367,159,24.256082
-110.869545,55,24.606434
-124.494696,82,25.131531
-125.931235,89,25.712639
-112.529778,40,25.975436
-126.580624,124,26.768382
-111.727677,80,27.291686
-111.454804,96,27.916771
-104.391027,79,28.415177
-108.929357,56,28.786612
-118.915094,75,33.304747
-97.983226,106,33.98748
-105.180881,113,34.766006
-111.00401,34,35.001475
-112.089153,49,35.332719
-110.524927,60,35.73139
-125.953992,123,36.556518
-111.050858,44,36.850984
-102.322602,54,37.223151
-103.845848,121,38.031623
-107.76405,56,38.413847
-97.073004,102,39.098053
-116.815595,104,39.794224
-107.810616,135,40.670516
-90.12432,243,42.246268
-96.995368,87,42.801512
-106.918499,1600,54.830516
-90.999554,1600,112.66432
-72.64824,1600,215.59852
-70.694218,1600,273.774351
-44.50953,1600,330.67293
-43.342164,1600,389.645504
-30.154233,1600,446.654716
-31.5904,1600,503.798232
-28.953751,1600,559.748878
-27.738485,1600,617.83807
-24.318113,1600,673.620692
-28.21274,1600,731.463104
-26.78792,1600,788.489334
-18.243045,1600,844.115596
-51.409255,1600,900.460381
-23.362092,1600,958.50754
