#{"t_start": 1665200419.6636665, "env_id": "LunarLander-v2"}
r,l,t
-249.560282,127,3.160631
-580.936957,251,5.960149
-202.560855,127,7.305841
-159.568914,205,10.06752
-266.870556,109,11.808311
-381.836408,224,15.09153
-326.721437,243,17.579835
-266.815312,286,20.934418
-130.301533,161,22.555574
-43.80299,240,25.612697
29.275472,158,27.844306
-174.821043,231,30.699394
57.149009,138,32.634282
-196.874367,152,35.116914
-79.861011,162,37.759187
-45.142335,334,312.597345
-28.662683,305,316.069185
-19.117016,292,319.922876
-176.910164,163,323.017648
-13.776773,350,330.223371
-215.366662,157,332.88272
-213.584846,152,335.411176
-202.66766,195,338.354231
-19.116904,229,342.55955
-40.902756,213,346.556746
-109.057224,343,352.852575
-25.426857,218,356.694189
-196.838973,126,358.883268
-70.40197,206,363.186382
-172.209883,195,764.422426
216.122487,606,772.814468
-143.985267,147,774.614385
-201.934814,213,777.477612
-175.883196,142,779.256404
-38.680637,322,785.698361
-53.21827,257,789.457469
-139.385046,152,791.216521
-80.395307,217,794.552263
-176.258426,155,796.930973
32.184922,224,800.452048
-33.514596,164,803.177117
-135.25661,152,806.048302
-123.269554,136,808.140568
16.00266,151,810.092819
42.57077,155,1221.903651
-70.86223,237,1226.080652
-11.268394,99,1227.776689
14.208638,288,1232.2984
-169.192553,195,1235.243093
-165.064723,163,1237.731093
3.769055,108,1239.522315
-119.042921,134,1241.576538
-28.658383,206,1243.850697
-41.756875,159,1246.227836
-10.797507,159,1249.636947
21.058421,246,1254.001673
-182.290331,197,1256.605304
-181.201829,228,1260.286351
-143.378222,168,1263.119653
-1.110318,206,1266.543032
-52.890793,252,1667.020169
240.257834,355,1672.054742
-12.647674,213,1675.024542
-16.369605,157,1677.843862
-123.256082,168,1680.344725
-174.48354,262,1684.055104
-201.120561,257,1688.592269
-38.265502,162,1690.917335
263.922331,467,1699.078696
-6.372887,267,1703.659154
262.909523,321,1708.735294
289.74379,282,1714.077262
-175.338439,147,1716.410633
-137.096095,209,2160.187561
48.978269,234,2163.272528
258.426815,441,2171.319394
-7.54721,329,2177.294186
206.631534,536,2185.506033
39.373976,200,2189.60127
-44.299229,297,2194.89835
-41.375153,205,2199.154551
259.316521,476,2208.947845
11.709723,280,2676.395327
-164.919743,211,2682.554864
8.246276,285,2688.475671
251.897291,740,2703.833078
224.054559,440,2711.742591
184.767374,811,2730.80606
26.443205,224,2734.555655
224.167187,491,3220.96572
-73.494148,433,3231.598529
36.549731,346,3238.209298
-51.976744,627,3251.76326
-16.462511,344,3256.922731
237.524401,430,3265.164923
-169.616932,282,3269.962585
9.503343,244,3274.226166
