#{"t_start": 1665200419.6701245, "env_id": "LunarLander-v2"}
r,l,t
8.460623,144,3.299743
-58.067425,104,4.249671
-298.738453,118,5.816304
-565.475536,112,7.008499
-63.585411,152,8.903129
-287.739177,156,11.277913
-410.837462,199,14.399906
-60.03468,184,16.191232
-155.527107,226,18.815937
-99.482262,181,20.967165
-197.638742,212,23.193542
-46.327909,233,26.280774
-187.14876,156,28.323555
-43.598001,160,30.377499
21.555214,238,33.99104
-241.126512,271,38.343184
-58.848448,179,41.211713
-155.683246,206,313.475863
-149.691395,154,315.269333
-166.333956,146,316.87785
17.365912,163,319.03611
-128.803369,167,322.102296
-73.135584,357,329.382374
9.253417,156,332.181926
-110.216448,141,334.795256
-14.087316,119,336.237879
-220.663963,283,341.14513
-172.94739,211,345.100255
-42.178753,181,348.28409
118.121151,1000,764.7894
-177.128722,140,766.825223
-22.720883,213,769.528641
-268.735663,308,773.633543
-209.402117,310,777.753283
222.331986,570,787.959243
-194.690319,283,791.246755
75.540167,1000,807.628618
-30.10259,162,809.644783
-67.286311,397,1225.52513
-18.032193,264,1230.065571
-159.33539,217,1233.149984
-173.180649,133,1235.272144
-169.647071,150,1237.565498
60.836602,167,1240.487179
-64.770772,245,1243.237017
216.044122,388,1250.230137
-48.920333,267,1254.63859
-161.93256,284,1258.764635
245.704898,499,1267.064746
-44.826761,318,1668.287577
255.072016,363,1673.392663
-20.532314,168,1675.984902
-22.928031,356,1681.65316
-194.910455,340,1686.827103
-169.054158,222,1690.453745
-131.889824,207,1694.415804
-163.493244,270,1698.744771
-7.341177,331,1704.514994
-19.76283,372,1710.406306
244.713123,362,1716.791696
-41.740865,156,2159.817582
-13.136274,332,2164.55446
-132.388264,174,2167.523522
261.411276,346,2173.821388
-22.344596,261,2178.56275
-184.228879,257,2182.235485
-50.620937,354,2188.795752
32.487159,248,2193.508201
-114.900257,400,2201.71552
10.799548,223,2205.889264
203.554161,644,2682.682341
-121.6168,152,2685.852112
-109.432619,765,2702.311199
57.097161,163,2704.705321
-37.220481,270,2709.559159
190.278224,559,2722.135274
193.483283,651,2735.848729
-29.2587,299,2742.006855
-2.210917,389,3226.910604
73.291752,167,3231.470474
233.331772,494,3241.418894
-56.362356,399,3250.18333
-148.890636,192,3253.375445
-56.6565,302,3258.037632
-166.526603,206,3262.085242
179.730596,795,3276.042162
42.710269,182,3279.116676
