#{"t_start": 1665208952.7715776, "env_id": "BipedalWalker-v3"}
r,l,t
-108.166806,95,2.685326
-128.327573,127,3.554852
-117.955181,110,4.29598
-101.948506,99,4.963755
-106.765353,52,5.296654
-101.127414,137,6.186056
-104.980909,75,6.668919
-118.571293,134,7.528484
-97.577464,98,8.183386
-95.787291,123,8.988529
-110.206979,64,9.40314
-115.20914,105,10.076414
-96.058604,106,10.763043
-111.105509,125,11.551453
-98.308303,126,55.783149
-96.603337,83,56.303169
-110.22804,62,56.680364
-147.422034,418,59.406844
-134.583694,194,60.612643
-149.70636,571,64.127947
-130.459898,307,109.806448
-137.173643,242,111.269466
-156.110487,815,116.221247
-134.485266,485,163.088645
-111.817154,377,165.731187
-163.381678,714,170.257069
-105.572472,199,171.515744
-115.609812,410,217.727494
-104.989588,145,218.645972
-149.885892,825,224.174705
-108.244271,254,225.814501
-90.304411,301,272.331939
-114.670941,1600,328.424662
-170.122943,1455,382.484782
-75.206931,1600,395.795932
-110.788133,58,396.170369
-43.648384,1600,451.589314
-53.106296,1600,507.015668
-30.531329,1600,561.86773
-42.320969,1600,617.438334
-54.364438,1600,673.719055
-54.135108,1600,730.651306
-37.598929,1600,786.726822
-30.179526,1600,841.701878
-41.405849,1600,897.920643
-31.000916,1600,953.666202
-109.077689,126,954.48634
-31.485695,1600,1010.500848
