#{"t_start": 1665108747.7997549, "env_id": "LunarLanderContinuous-v2"}
r,l,t
-461.823104,111,2.536692
-358.498924,118,3.256149
-1325.311764,102,3.95588
-117.847715,87,4.445803
-714.60932,65,4.752732
-870.355558,98,5.250506
-937.722049,114,5.893805
-653.749861,77,6.240675
-119.905398,60,6.449139
-436.497042,67,6.697155
-888.749097,84,7.048107
-83.461118,66,7.294283
-829.183846,76,7.606359
-123.638284,60,7.817363
-769.267232,88,8.186689
-714.957759,112,8.679877
-764.779901,79,9.00296
-936.791941,89,9.407644
-296.802195,102,9.852189
-690.854431,69,10.241544
-129.840069,75,10.546032
-873.044217,91,10.962283
-766.1768,66,11.251714
-562.959898,68,11.570844
-452.172484,63,11.83004
-549.697031,68,12.203706
-650.747317,69,12.53438
-1144.840988,90,12.987874
-1670.226848,131,13.582896
-482.288275,89,13.910404
-528.042342,86,14.225757
-402.57008,75,14.497058
-436.53706,76,14.836174
-799.703019,126,15.350164
-665.873949,62,15.633036
-268.421893,83,15.970216
-685.539388,72,16.305485
-558.085639,77,16.620662
-525.660077,79,17.000464
-397.326971,126,17.594547
-714.864628,90,17.992867
-204.249418,79,18.465972
-452.695912,129,19.119213
-488.909132,104,19.614656
-535.210673,58,19.876896
-507.69711,64,20.180659
-541.68051,68,20.501519
-562.737034,71,20.871472
-532.661739,58,21.111435
-555.273562,61,21.354146
-380.903673,83,21.671994
-337.933027,54,21.906355
-452.619894,53,22.127736
-450.951203,79,22.454157
-400.349414,68,22.737555
-338.471808,207,23.707354
-1743.107468,172,24.604563
-710.925137,88,24.977624
-487.067134,83,25.315893
-549.419956,74,25.582303
-431.310447,58,25.783432
-377.559358,65,25.993365
-537.603788,68,26.239258
-368.459111,99,26.634441
-704.744595,71,26.979807
-327.380201,69,27.340226
-199.602854,72,27.598023
-317.588895,52,27.794553
-997.976506,98,28.276183
-769.191946,82,28.708768
-937.278807,140,29.402939
-511.402985,83,29.72829
-1334.581059,125,30.414212
-341.474217,113,44.797681
-394.693882,58,45.077546
-396.044262,66,45.416613
-1042.230231,114,46.009269
-399.193142,93,46.430344
-306.016427,51,46.656715
-422.243976,62,46.88449
-453.961948,76,47.146296
-313.168734,53,47.323625
-370.373909,58,47.522922
-476.080188,77,47.791058
-493.696013,121,48.275922
-333.094413,93,48.690888
-343.60539,73,48.991823
-595.148921,81,49.326012
-593.644543,101,49.790681
-1142.451044,118,50.574087
-358.634301,58,50.968331
-776.317014,89,51.50334
-378.914939,89,51.961424
-1074.356895,126,52.674672
-2475.289494,231,54.097796
-630.918149,71,54.402428
-927.146853,106,55.136511
-449.757351,54,55.47703
-655.069305,76,55.822986
-336.60716,49,56.064421
-590.467711,74,56.344764
-392.301737,93,56.783649
-358.07705,100,57.164183
-627.045569,75,57.533962
-2686.033106,207,58.905837
-2975.66043,207,60.174572
-1034.767671,98,60.743573
-840.70766,89,61.233783
-937.303867,139,61.98198
-984.843154,96,62.482085
-1360.517265,123,63.279265
-1783.975136,168,64.355953
-1261.123833,154,65.389912
-693.48526,112,66.177909
-1447.199463,126,67.156919
-442.029649,85,67.736251
-534.789364,109,68.424697
-720.781051,78,68.83358
-1459.422968,194,70.034227
-1390.238199,123,70.763727
-1658.01583,157,71.832218
-683.387263,108,72.429671
-348.411189,67,72.804891
-439.30836,60,73.149451
-422.869678,88,73.611774
-575.420842,179,74.630702
-343.167006,60,74.883666
-483.88709,78,75.288089
-783.178735,270,77.159458
-1024.978301,128,77.890154
-392.919359,109,78.471945
-560.181514,74,78.806261
-412.997485,106,100.741061
-1338.921416,113,101.496194
-1257.319147,109,102.238809
-597.45743,98,102.785002
-1347.429968,114,103.454659
-89.94467,123,104.252689
-746.553561,86,104.764875
-651.873417,87,105.269991
-627.523999,103,105.826612
-950.083653,96,106.305622
-597.764953,105,106.906648
-338.905571,63,107.238641
-612.176863,100,107.758074
-389.363215,61,108.086204
-794.725959,97,108.557221
-1282.814828,107,109.12565
-557.10194,75,109.557399
-494.464061,72,109.849385
-395.505769,58,110.153639
-322.510259,50,110.387668
-769.304008,85,110.774701
-672.135718,91,111.267131
-740.226364,88,111.742572
-764.116306,86,112.219182
-395.475279,149,113.126465
-460.736516,113,114.115136
-488.957176,65,114.541586
-500.951742,74,114.908174
-1280.056241,135,115.668541
-1175.147311,116,116.368459
-451.004446,80,116.844294
-76.128374,62,117.168257
-725.822767,142,118.01882
-117.046338,109,118.55653
-671.92103,101,119.01933
-434.599587,131,119.859795
-1203.192433,115,120.511829
-1322.043374,143,121.280726
-583.328351,131,121.973735
-386.745116,55,122.313775
-587.629867,106,122.92417
-900.711498,93,123.421225
-580.743615,74,123.86887
-122.097606,80,124.30768
-821.6292,88,124.697963
-528.22551,80,125.082316
-1797.452161,135,125.810336
-691.999677,106,126.312254
-361.02423,84,126.688504
-316.410513,64,126.982971
-293.49948,94,127.470109
-541.398635,93,127.885589
-522.58824,82,128.265416
-274.33835,83,128.74692
-861.515631,92,129.289224
-81.160485,117,130.21105
-314.654099,107,131.253583
-272.218443,76,132.18193
-431.913446,62,132.943304
-1840.262951,169,135.215443
-345.720349,62,136.041755
-383.444395,94,137.270761
-531.956442,89,138.149488
-259.526612,93,138.640665
-971.770706,175,139.715439
