#{"t_start": 1665133073.4082117, "env_id": "Acrobot-v1"}
r,l,t
-460.0,461,3.37047
-185.0,186,3.978488
-196.0,197,4.58094
-126.0,127,4.967523
-141.0,142,5.394787
-117.0,118,5.753621
-90.0,91,6.028596
-81.0,82,6.274774
-119.0,120,6.643273
-89.0,90,10.913019
-145.0,146,11.352351
-92.0,93,11.635177
-101.0,102,11.942097
-91.0,92,12.241836
-126.0,127,12.64364
-113.0,114,13.020461
-99.0,100,13.340533
-67.0,68,13.553813
-86.0,87,13.820329
-103.0,104,14.14099
-111.0,112,14.477566
-101.0,102,14.791114
-99.0,100,15.092478
-95.0,96,15.384345
-96.0,97,19.679724
-108.0,109,20.015144
-96.0,97,20.315518
-78.0,79,20.570254
-80.0,81,20.827066
-122.0,123,21.218803
-83.0,84,21.491221
-63.0,64,21.696686
-104.0,105,22.027964
-68.0,69,22.23839
-91.0,92,22.522105
-72.0,73,22.739803
-84.0,85,22.994355
-96.0,97,23.289599
-66.0,67,23.493134
-84.0,85,23.75071
-89.0,90,24.026443
-84.0,85,24.286893
-95.0,96,25.891098
-74.0,75,26.121833
-81.0,82,26.375823
-95.0,96,26.665702
-77.0,78,26.904432
-90.0,91,27.18461
-63.0,64,27.388307
-81.0,82,27.64764
-91.0,92,27.933854
-189.0,190,28.507364
-92.0,93,28.782953
-72.0,73,29.008373
-86.0,87,29.271169
-91.0,92,29.551012
-72.0,73,29.774491
-74.0,75,30.00122
-87.0,88,30.270286
-89.0,90,31.996709
-72.0,73,32.217256
-70.0,71,32.43304
-94.0,95,32.721484
-319.0,320,33.696078
-84.0,85,33.954052
-74.0,75,34.181201
-114.0,115,34.533239
-144.0,145,34.975569
-93.0,94,35.26324
-308.0,309,36.214771
-101.0,102,36.521649
-96.0,97,38.058281
-71.0,72,38.276236
-95.0,96,38.564018
-132.0,133,38.966704
-93.0,94,39.249453
-78.0,79,39.486971
-84.0,85,39.746188
-65.0,66,39.942776
-76.0,77,40.177529
-76.0,77,40.41355
