#{"t_start": 1665184854.059752, "env_id": "LunarLanderContinuous-v2"}
r,l,t
-474.034929,86,2.254328
-173.663301,87,2.586528
-381.413917,82,2.878933
-668.067478,107,3.307903
-562.32854,80,3.60516
-528.521749,80,3.928938
-512.039164,61,4.185378
-252.916308,70,4.444909
-598.442977,101,4.824436
-466.310743,80,5.105506
-224.941055,89,5.414179
-346.943404,68,5.619823
-323.422503,81,5.867318
-623.003554,68,6.068133
-489.499286,75,6.276002
-467.185305,91,6.527984
-485.635117,87,6.790448
-499.302296,61,6.976702
-506.107783,103,7.298723
-396.648476,55,7.459197
-557.906465,74,7.70249
-380.358636,64,7.866586
-151.234767,75,8.110932
-389.504036,75,8.301787
-84.431317,52,8.449974
-134.969097,87,8.783348
-120.156631,81,9.193864
-286.201354,77,9.651593
-252.857695,94,10.292475
-430.417109,84,10.778116
-175.290032,74,10.954191
-170.504093,89,11.187192
-333.687689,82,11.398369
-232.164135,75,11.608151
-392.960622,94,11.886273
-144.267541,54,12.025065
-214.646719,69,12.209372
-173.090357,75,12.405558
-166.669689,93,12.652497
-161.562687,60,12.793772
-138.010199,89,13.012069
-148.010653,68,13.171531
-134.018831,87,13.350672
-135.467873,61,13.475025
-128.871622,79,13.651975
-117.453838,88,13.857102
-139.558477,59,14.023625
-190.581161,98,14.278709
-254.672677,100,14.613381
-106.003459,57,14.746534
-64.715233,72,14.924519
-182.614097,76,15.15825
-93.521664,77,15.422929
-96.857013,74,15.642136
-172.794067,93,15.883618
199.747737,245,17.057425
-34.209538,147,17.710108
-231.038258,137,18.375432
-57.735887,89,18.927197
-27.85953,87,19.392129
-320.310607,111,19.751312
-86.310863,80,19.999476
-166.352889,90,20.277386
-155.03821,84,20.548693
-94.743347,90,20.833078
-110.579696,91,21.133736
-54.310753,106,21.486093
-140.643363,84,21.780638
-185.569115,150,22.330817
-115.037103,143,22.939223
-237.126632,108,23.402803
-423.296279,141,46.290912
-232.499104,183,47.494943
-174.066097,86,48.049247
-380.17592,141,48.743683
-341.325857,155,49.449587
-155.694969,118,50.117507
-46.444235,97,50.536024
-264.217966,102,51.009904
-129.280921,76,51.297903
-134.595062,151,51.873907
-55.550281,80,52.132529
-122.737713,83,52.399224
-151.760994,133,53.006891
-33.280432,93,53.304719
-43.565107,108,53.657346
-181.086124,120,54.117597
-319.611942,82,54.374232
-148.878516,64,54.630066
-83.938899,74,54.829959
-264.602822,171,55.468392
-229.400776,96,55.788741
-258.052495,192,56.636801
-151.353903,71,56.846147
-27.981834,149,57.389781
-199.132153,124,57.841817
-156.202632,111,58.211696
-192.641639,108,58.599794
-226.253497,100,59.055851
-131.58866,135,59.492832
-78.637743,86,59.801168
-7.087244,114,60.259963
-50.785922,138,60.931899
-82.090848,135,61.584605
-89.056379,213,62.790917
-176.327688,88,63.219445
-120.673204,168,64.182038
-40.315798,161,65.143172
-211.350516,77,65.608648
-452.779633,162,66.525847
-308.565033,134,67.125279
-209.41351,135,67.886053
-292.040463,191,69.014672
-304.457752,79,69.483055
-267.784322,157,70.439301
-163.977241,141,71.163333
-620.531987,209,72.412888
-336.617071,103,72.997174
-392.324311,198,74.176909
-42.72125,256,76.233904
-441.446118,140,141.941697
-89.214519,170,143.215001
-62.979741,239,144.899005
-318.596341,229,146.575673
-129.202193,186,147.61383
-221.998718,269,149.6237
-199.576742,138,150.599303
-205.534009,125,151.464851
-302.71745,154,152.614953
-160.700653,221,154.324188
-324.45382,205,156.09618
-242.602502,228,158.672314
-354.867094,300,161.8709
23.306371,511,168.16262
-266.548937,367,172.208543
-25.653565,246,175.014736
-64.24412,390,181.680193
-125.011196,460,190.121434
19.161182,255,193.473318
-49.776324,384,200.453602
-96.644699,315,204.602791
-87.933874,486,212.765746
-453.699833,228,216.079143
