#{"t_start": 1665138097.852929, "env_id": "Acrobot-v1"}
r,l,t
-500.0,500,3.543616
-274.0,275,4.42245
-138.0,139,4.821788
-122.0,123,5.168561
-115.0,116,5.500786
-129.0,130,5.868049
-112.0,113,6.183354
-113.0,114,6.500314
-108.0,109,9.189824
-102.0,103,9.482435
-113.0,114,9.824341
-92.0,93,10.111571
-96.0,97,10.440488
-111.0,112,10.790795
-117.0,118,11.150139
-105.0,106,11.468014
-94.0,95,11.751187
-158.0,159,12.237895
-104.0,105,12.558133
-84.0,85,12.812807
-96.0,97,13.10385
-123.0,124,13.482799
-106.0,107,17.719896
-106.0,107,18.048194
-79.0,80,18.289593
-96.0,97,18.580137
-81.0,82,18.8277
-79.0,80,19.071024
-84.0,85,19.326431
-89.0,90,19.60129
-108.0,109,19.936877
-95.0,96,20.230732
-102.0,103,20.553736
-77.0,78,20.794405
-84.0,85,21.055555
-105.0,106,21.377181
-82.0,83,21.627476
-69.0,70,21.842724
-91.0,92,22.129501
-72.0,73,22.351183
-100.0,101,24.094807
-70.0,71,24.3242
-99.0,100,24.644002
-91.0,92,24.943543
-65.0,66,25.173627
-94.0,95,25.497234
-88.0,89,25.790986
-85.0,86,26.053839
-75.0,76,26.296211
-84.0,85,26.572033
-84.0,85,26.845628
-90.0,91,27.128169
-82.0,83,27.378315
-80.0,81,27.631374
-78.0,79,27.869102
-78.0,79,28.112112
-74.0,75,28.339976
-94.0,95,28.626723
-86.0,87,30.414294
-90.0,91,30.691293
-66.0,67,30.894885
-69.0,70,31.107093
-77.0,78,31.34767
-177.0,178,31.885815
-90.0,91,32.166648
-96.0,97,32.462666
-75.0,76,32.697187
-94.0,95,32.986879
-163.0,164,33.484688
-87.0,88,33.753488
-93.0,94,34.037914
-69.0,70,34.253238
-70.0,71,34.472337
-172.0,173,34.999851
-83.0,84,37.236735
-76.0,77,37.470432
-87.0,88,37.74088
-88.0,89,38.015242
-74.0,75,38.24475
-88.0,89,38.51813
-116.0,117,38.870985
-83.0,84,39.128269
-91.0,92,39.406158
-80.0,81,39.658661
-105.0,106,39.98426
-89.0,90,40.259387
-79.0,80,40.507125
-74.0,75,40.736143
-77.0,78,40.973266
-87.0,88,41.24851
-81.0,82,41.497787
-75.0,76,41.728259
-75.0,76,43.953611
-76.0,77,44.191279
-87.0,88,44.474785
-88.0,89,44.74197
-91.0,92,45.026004
-95.0,96,45.316392
-76.0,77,45.547632
-131.0,132,45.957103
-82.0,83,46.207573
-111.0,112,46.582875
-90.0,91,46.860444
-70.0,71,47.079049
-62.0,63,47.271474
-69.0,70,47.485526
-76.0,77,47.720768
-70.0,71,47.936858
-72.0,73,48.158112
-82.0,83,48.414344
-89.0,90,48.688769
-71.0,72,50.679457
-92.0,93,50.962587
-76.0,77,51.200342
-79.0,80,51.444168
-78.0,79,51.695583
-88.0,89,52.009655
-76.0,77,52.307778
-285.0,286,53.312311
-93.0,94,53.636712
-92.0,93,53.970576
-75.0,76,54.241599
-89.0,90,54.572919
-74.0,75,54.861868
-77.0,78,55.158049
-70.0,71,55.434075
-83.0,84,55.766955
-108.0,109,57.834595
-70.0,71,58.114454
-76.0,77,58.410578
-79.0,80,58.710821
-91.0,92,59.071509
-69.0,70,59.338965
-87.0,88,59.674298
-70.0,71,59.919464
-70.0,71,60.147697
-69.0,70,60.373192
-77.0,78,60.630587
-92.0,93,60.93606
-138.0,139,61.403693
-72.0,73,61.664604
-95.0,96,61.987055
-76.0,77,62.241165
-96.0,97,62.577058
-78.0,79,62.852411
-93.0,94,65.219725
-76.0,77,65.507675
-85.0,86,65.800465
-91.0,92,66.111579
-72.0,73,66.366576
-71.0,72,66.611231
-85.0,86,66.905143
-78.0,79,67.16487
-78.0,79,67.429955
-72.0,73,67.675891
-75.0,76,67.929916
-75.0,76,68.191207
-126.0,127,68.626109
-118.0,119,69.02538
-76.0,77,69.289665
-125.0,126,69.716264
-71.0,72,69.956224
-97.0,98,70.289117
-75.0,76,71.580613
-75.0,76,71.833403
-63.0,64,72.053405
-104.0,105,72.404524
-85.0,86,72.685633
-71.0,72,72.929236
-80.0,81,73.195698
-99.0,100,73.527591
-69.0,70,73.759181
