#{"t_start": 1665125759.1486313, "env_id": "Acrobot-v1"}
r,l,t
-500.0,500,4.059801
-213.0,214,4.89929
-391.0,392,6.303083
-133.0,134,6.772278
-115.0,116,7.187781
-148.0,149,7.718371
-108.0,109,9.843529
-79.0,80,10.133838
-98.0,99,10.499978
-87.0,88,10.83498
-89.0,90,11.175486
-116.0,117,11.601458
-103.0,104,11.984192
-88.0,89,12.310464
-94.0,95,12.658435
-96.0,97,13.002635
-106.0,107,13.375043
-104.0,105,13.750186
-88.0,89,14.077123
-97.0,98,14.435489
-108.0,109,14.833717
-75.0,76,15.103291
-166.0,167,17.38062
-83.0,84,17.677845
-93.0,94,18.016334
-108.0,109,18.443434
-73.0,74,18.711169
-98.0,99,19.078558
-165.0,166,19.722155
-77.0,78,20.016979
-84.0,85,20.335416
-75.0,76,20.604055
-82.0,83,20.899879
-100.0,101,21.260821
-76.0,77,21.536351
-114.0,115,21.955638
-125.0,126,22.413762
-78.0,79,22.690861
-97.0,98,24.99491
-97.0,98,25.372604
-85.0,86,25.698122
-99.0,100,26.055123
-73.0,74,26.318213
-95.0,96,26.664411
-77.0,78,26.943699
-77.0,78,27.219565
-79.0,80,27.497528
-79.0,80,27.770266
-81.0,82,28.070326
-80.0,81,28.36412
-74.0,75,28.632858
-91.0,92,28.964805
-78.0,79,29.250772
-76.0,77,29.528206
-76.0,77,29.809475
-80.0,81,30.102532
-70.0,71,31.947206
-87.0,88,32.260715
-299.0,300,33.307775
-83.0,84,33.594671
-69.0,70,33.836978
-95.0,96,34.17129
-107.0,108,34.543757
-75.0,76,34.808752
-79.0,80,35.100506
-136.0,137,35.58338
-179.0,180,36.203168
-72.0,73,36.459602
-76.0,77,36.745363
-70.0,71,37.011322
-183.0,184,39.076982
-93.0,94,39.417523
-88.0,89,39.735152
-89.0,90,40.04968
-76.0,77,40.317501
-80.0,81,40.592143
-92.0,93,40.926462
-73.0,74,41.18977
-70.0,71,41.449775
-78.0,79,41.731439
-79.0,80,42.02436
-75.0,76,42.315132
-76.0,77,42.605036
-88.0,89,42.949204
-153.0,154,43.533616
-165.0,166,44.186521
-88.0,89,44.547064
-73.0,74,46.730437
-86.0,87,47.063495
-76.0,77,47.345554
-70.0,71,47.59865
-86.0,87,47.917919
-85.0,86,48.243173
-78.0,79,48.540534
-78.0,79,48.834791
-76.0,77,49.126454
-83.0,84,49.4497
-79.0,80,49.746737
-70.0,71,50.011176
-80.0,81,50.312738
-84.0,85,50.622385
-78.0,79,50.911804
-116.0,117,51.354451
-69.0,70,51.616994
-70.0,71,51.885495
-93.0,94,52.222991
-93.0,94,54.623751
-103.0,104,55.010366
-95.0,96,55.3639
-98.0,99,55.731312
-70.0,71,55.994355
-73.0,74,56.277224
-77.0,78,56.571174
-80.0,81,56.87666
-102.0,103,57.260618
-68.0,69,57.524691
-73.0,74,57.800477
-68.0,69,58.058451
-75.0,76,58.342834
-130.0,131,58.839378
-74.0,75,59.121425
-70.0,71,59.392071
-141.0,142,59.926051
-75.0,76,60.210607
-77.0,78,61.994776
-77.0,78,62.285184
-86.0,87,62.608737
-72.0,73,62.887069
-92.0,93,63.256201
-95.0,96,63.617975
-87.0,88,63.946325
-71.0,72,64.211035
-69.0,70,64.472862
-92.0,93,64.820408
-94.0,95,65.159076
-69.0,70,65.407029
-89.0,90,65.729464
-75.0,76,66.004239
-89.0,90,66.321518
-78.0,79,66.611195
-75.0,76,66.882356
-87.0,88,67.19476
-72.0,73,67.455145
-86.0,87,69.313356
-77.0,78,69.590022
-70.0,71,69.843418
-77.0,78,70.126245
-76.0,77,70.399005
-72.0,73,70.66868
-76.0,77,70.954034
-90.0,91,71.295789
-118.0,119,71.765027
-77.0,78,72.067247
-86.0,87,72.410324
-78.0,79,72.733624
-71.0,72,73.009922
-69.0,70,73.272943
-96.0,97,73.643921
-70.0,71,73.91169
-70.0,71,74.177036
-86.0,87,74.50394
-106.0,107,76.614355
-78.0,79,76.912886
-84.0,85,77.229875
-78.0,79,77.529073
-256.0,257,78.500135
-84.0,85,78.822725
-81.0,82,79.132919
-76.0,77,79.428787
-69.0,70,79.695651
-76.0,77,79.99203
-94.0,95,80.346585
-78.0,79,80.646188
-92.0,93,80.998724
-70.0,71,81.266149
-83.0,84,81.586639
-86.0,87,81.913306
-89.0,90,82.255674
-81.0,82,83.921889
-91.0,92,84.273887
-71.0,72,84.542344
-105.0,106,84.938362
-79.0,80,85.242567
-77.0,78,85.540063
-71.0,72,85.811588
-73.0,74,86.09307
-69.0,70,86.357595
-119.0,120,86.808486
-84.0,85,87.137433
-87.0,88,87.472608
-116.0,117,87.917427
-78.0,79,88.220662
-71.0,72,88.493242
-68.0,69,88.757833
-70.0,71,89.027981
-78.0,79,89.328262
-87.0,88,89.660714
-87.0,88,91.253565
-76.0,77,91.546978
-81.0,82,91.855082
-95.0,96,92.218297
-88.0,89,92.555702
-76.0,77,92.846267
-89.0,90,93.183816
-85.0,86,93.507634
-102.0,103,93.888591
-84.0,85,94.190192
-77.0,78,94.473605
-71.0,72,94.731569
-69.0,70,94.9912
-75.0,76,95.2717
-69.0,70,95.516203
-68.0,69,95.761348
-77.0,78,96.054081
-86.0,87,96.375544
-69.0,70,96.636375
-89.0,90,98.290216
-139.0,140,98.803649
-69.0,70,99.069798
-72.0,73,99.341032
-78.0,79,99.634739
-90.0,91,99.973174
-98.0,99,100.339853
-80.0,81,100.627738
-90.0,91,100.968563
-82.0,83,101.277836
-70.0,71,101.544853
-85.0,86,101.863692
-91.0,92,102.20501
-77.0,78,102.490559
-69.0,70,102.747159
-76.0,77,103.036748
-85.0,86,103.35848
-86.0,87,103.680179
-78.0,79,105.451165
-80.0,81,105.755748
-76.0,77,106.042318
-76.0,77,106.324246
-78.0,79,106.613047
-79.0,80,106.908149
-88.0,89,107.2366
-77.0,78,107.523379
-77.0,78,107.813585
-162.0,163,108.416732
-85.0,86,108.737528
-87.0,88,109.057029
-77.0,78,109.347191
-77.0,78,109.631752
-95.0,96,109.991824
-80.0,81,110.288546
-77.0,78,110.575103
-75.0,76,110.860888
-69.0,70,111.120114
-69.0,70,112.683653
-73.0,74,112.954796
-69.0,70,113.215211
-88.0,89,113.573116
-91.0,92,113.925838
-87.0,88,114.256234
-195.0,196,115.018007
-89.0,90,115.345159
-72.0,73,115.608358
-72.0,73,115.876086
-92.0,93,116.214497
-86.0,87,116.538077
-78.0,79,116.827247
-258.0,259,117.787771
-91.0,92,118.128339
-93.0,94,120.178675
-82.0,83,120.504289
-72.0,73,120.776372
-86.0,87,121.096735
-76.0,77,121.38275
-93.0,94,121.733171
-75.0,76,122.017109
-77.0,78,122.29653
-120.0,121,122.723116
-77.0,78,123.019923
-70.0,71,123.282872
-77.0,78,123.57156
-89.0,90,123.902399
-80.0,81,124.199256
-92.0,93,124.541275
-77.0,78,124.831673
-76.0,77,125.119287
-79.0,80,125.41755
-86.0,87,125.743916
-93.0,94,127.579338
-83.0,84,127.883126
-81.0,82,128.184455
-70.0,71,128.445789
-77.0,78,128.732816
-76.0,77,129.011768
-89.0,90,129.34113
-78.0,79,129.632132
-78.0,79,129.924782
-85.0,86,130.239418
-85.0,86,130.549344
-69.0,70,130.804534
-124.0,125,131.264274
-107.0,108,131.648673
-84.0,85,131.963908
-76.0,77,132.243548
-71.0,72,132.501157
-71.0,72,132.764018
-76.0,77,134.684733
-89.0,90,135.034622
-182.0,183,135.701535
-83.0,84,136.007651
-77.0,78,136.287013
-85.0,86,136.598119
-76.0,77,136.879923
-78.0,79,137.184877
-89.0,90,137.511711
-90.0,91,137.842018
-78.0,79,138.132718
-70.0,71,138.38556
-258.0,259,139.319474
-69.0,70,139.574412
-77.0,78,139.85465
-113.0,114,140.272109
-80.0,81,141.777492
-78.0,79,142.068231
-84.0,85,142.375903
-77.0,78,142.658746
-98.0,99,143.016145
-70.0,71,143.276386
-77.0,78,143.555476
-76.0,77,143.840089
-81.0,82,144.136461
-90.0,91,144.467306
-101.0,102,144.842092
-80.0,81,145.139181
-161.0,162,145.729571
-87.0,88,146.051025
-76.0,77,146.327204
-76.0,77,146.609441
-76.0,77,146.891994
-69.0,70,147.150953
