#{"t_start": 1665196183.7955842, "env_id": "LunarLanderContinuous-v2"}
r,l,t
-622.723744,136,2.593276
-329.083109,192,3.808357
-445.220445,96,4.404863
-363.267295,87,4.771891
-388.72471,99,5.242496
-628.643801,117,5.74043
-252.512782,57,5.928456
-264.129696,65,6.187439
-240.625632,57,6.378145
-410.223062,79,6.628781
-231.890269,56,6.796355
-397.141824,75,7.03956
-421.489325,79,7.296392
-491.043396,123,7.713447
-294.972944,76,7.927768
-138.152447,76,8.102245
-119.105076,64,8.260246
-282.422355,98,8.507353
-101.870146,70,8.664279
-116.125749,66,8.811735
-84.478295,54,8.930861
-115.339492,53,9.060659
-108.078315,66,9.253447
-72.544774,78,9.4913
-183.256898,97,9.799468
-163.991351,85,10.057352
-118.550855,80,10.288107
-88.275685,81,10.510426
-79.1327,62,10.674909
-71.403339,88,10.910712
-76.452165,70,11.123323
-93.969765,102,11.4956
-72.638495,89,11.896444
-71.593587,76,12.307248
-27.076673,72,12.690001
-72.87116,88,13.073849
-119.295609,108,13.453225
2.658617,111,13.901128
-129.316984,111,14.336072
-189.602443,93,14.754105
-396.94437,341,17.851629
-151.032436,202,20.225359
186.335391,659,28.275117
-296.970822,146,29.440402
-93.782194,137,30.473336
-180.121823,278,32.815727
254.432888,296,35.327912
182.448173,472,41.469255
-79.274481,396,388.898516
-76.889711,406,395.486026
6.584903,1000,417.797069
-152.591919,612,433.324826
-77.412669,423,443.141946
-28.354716,1000,470.757796
-34.21858,1000,497.145545
-140.790633,995,523.770868
-25.643787,1000,1154.84826
-7.064793,1000,1183.069034
-50.805679,1000,1213.155237
-27.661959,1000,1244.612437
-8.352058,1000,1277.319568
-24.929822,1000,1306.167348
